iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,1,1,33,33,1,189,3261,3169,90,3450,"[""33""]",0.008529955446779466,0.0161398789509078,52.7306125164032
2,index_1,1,1,23,23,1,221,5734,5244,488,5955,"[""23""]",0.014453963311742193,0.0278711798550399,94.06786727905273
3,index_2,1,1,116,116,1,167,2834,2248,584,3001,"[""116""]",0.0074301385419762575,0.0140476724202346,46.04716467857361
4,index_3,1,1,809,809,1,140,5196,4673,521,5336,"[""809""]",0.01281943869938976,0.0249570350444593,85.53303503990173
5,index_4,1,1,197,35,0,136,8089,7841,246,8225,"[""35""]",0.019556041740560373,0.0384069341702159,135.12316179275513
6,index_5,1,1,385,72,0,123,15547,15493,52,15670,"[""72""]",0.03691016513112373,0.0732272285735634,322.60196113586426
7,index_6,1,1,371,135,0,118,14934,14651,281,15052,"[""135""]",0.03545542852873043,0.0703130837629828,306.0146129131317
8,index_7,1,1,601,601,1,114,8529,7855,672,8643,"[""601""]",0.020480744050781527,0.0404244190390794,145.5595223903656
9,index_8,1,1,25,25,1,92,6247,5705,540,6339,"[""25""]",0.015049399606603023,0.0296644997384741,103.61655449867249
10,index_9,1,1,55,55,1,103,3581,3152,427,3684,"[""55""]",0.00887551869843332,0.0172607038780542,58.946449995040894
11,index_10,1,1,540,540,1,91,2387,2208,177,2478,"[""540""]",0.006031418596227537,0.0115818575805125,39.285775899887085
12,index_11,1,1,45,45,1,181,6958,6543,413,7139,"[""45""]",0.017125264154175975,0.033400582828962,115.92475509643555
13,index_12,1,1,204,204,1,176,2675,2595,78,2851,"[""204""]",0.007100904271774508,0.0133751774639467,43.73269319534302
14,index_13,1,1,699,699,1,113,11579,11005,572,11692,"[""699""]",0.02759798987049426,0.0546215347829335,223.7951955795288
15,index_14,1,1,294,294,1,96,3101,2726,373,3197,"[""294""]",0.007722041586640829,0.0149443323619516,51.0005521774292
16,index_15,1,1,110,155,0,107,14606,14253,351,14713,"[""155""]",0.03463816099216365,0.0687439288649779,301.24981689453125
17,index_16,1,1,721,721,1,140,15185,14625,558,15325,"[""721""]",0.036144267772124025,0.0715833520137487,314.7562823295593
18,index_17,1,1,315,90,0,95,13036,12475,559,13131,"[""90""]",0.03091609330573465,0.0613464843458118,260.6169340610504
19,index_18,1,1,468,468,1,95,12061,11678,381,12156,"[""468""]",0.02863941716781628,0.0567884629754166,237.61168336868286
20,index_19,1,1,902,2822,0,142,16416,16077,337,16558,"[""2822""]",0.03902805798400952,0.0773369199731002,347.5979561805725
21,index_20,1,1,211,121,0,165,22090,21597,491,22255,"[""121""]",0.0523845529183781,0.1039378315773742,492.29957365989685
22,index_21,1,1,80,80,1,104,17665,17312,351,17769,"[""80""]",0.04176707403190871,0.0830157662706418,380.06743597984314
23,index_22,1,1,480,480,1,126,8437,8033,402,8563,"[""480""]",0.02032195391592649,0.0400508107300305,144.4168758392334
24,index_23,1,1,236,236,1,113,9750,9359,389,9863,"[""236""]",0.02332718316578433,0.0461032653366211,177.20392203330994
25,index_24,1,1,73,73,1,154,4506,4196,308,4660,"[""73""]",0.011273618288519692,0.0218187252484495,75.06346201896667
26,index_25,1,1,113,113,1,397,9940,9561,377,10337,"[""113""]",0.025097126884447946,0.0482701935291041,185.82359051704407
27,index_26,1,1,127,13,0,203,25043,24380,661,25246,"[""13""]",0.05945742537510811,0.1179107823357991,567.9548554420471
28,index_27,1,1,104,104,1,194,5640,4966,672,5834,"[""104""]",0.014108403643237403,0.0272734065605618,94.26454710960388
29,index_28,1,1,104,104,1,119,14042,13661,379,14161,"[""104""]",0.0333772223322134,0.0661286707016364,288.9889872074127
30,index_29,1,1,321,321,1,104,4753,3969,782,4857,"[""321""]",0.011616883850765466,0.0227153851901665,80.016845703125
