iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,0,0.98,fixed,C,C,1,148,210047,210195,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",75,0.3504387482183572,0.7375028020623179,132.1270308494568
2,index_1,64,2,0,0.98,fixed,D,D,1,14639,232254,246893,"[""B"", ""D""]",49,0.3146608548527465,0.9995516700291416,175.29673099517822
4,index_3,64,51,0,0.98,fixed,B,B,1,153,176634,176787,"[""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",70,0.29771694223700396,0.5775237241276245,110.59091901779175
5,index_4,64,36,0,0.98,fixed,C,C,1,385,273302,273687,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",78,0.5423343019919344,0.9999252783381902,181.49441647529602
7,index_6,64,64,0,0.98,fixed,C,C,1,191,505699,505890,"[""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",100,0.7066597574396685,0.9999252783381902,684.9340646266937
14,index_13,64,63,0,0.98,fixed,D,D,1,148,263648,263796,"[""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A""]",87,0.419415666226639,0.7561832175147576,190.0292022228241
26,index_25,64,3,0,0.98,fixed,D,A,0,372,254921,255293,"[""A"", ""A"", ""A""]",65,0.2862339562542708,0.9999252783381902,275.3114380836487
29,index_28,64,43,0,0.98,fixed,A,A,1,403,375522,375925,"[""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D""]",100,0.6178481421074314,0.9999252783381902,325.4071125984192
30,index_29,64,2,0,0.98,fixed,A,C,0,16448,259834,276282,"[""B"", ""C""]",61,0.32413468841031207,0.9998505566763805,207.51487374305725
33,index_32,64,1,0,0.98,fixed,C,A,0,322,235546,235868,"[""A""]",53,0.3271367276956528,0.9999252783381902,189.6048665046692
34,index_33,64,2,0,0.98,fixed,A,C,0,472,230472,230944,"[""C"", ""C""]",51,0.3298857145851216,0.9999252783381902,197.01836323738098
38,index_37,64,3,0,0.98,fixed,C,C,1,303,233706,234009,"[""C"", ""C"", ""C""]",61,0.3104569912218202,0.9997758350145708,195.58605360984802
42,index_41,64,64,0,0.98,fixed,D,D,1,234,221571,221805,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",90,0.24075455482947866,0.7685870133751774,219.1299111843109
43,index_42,64,6,0,0.98,fixed,A,D,0,270,240339,240609,"[""B"", ""B"", ""D"", ""D"", ""D"", ""D""]",58,0.3126259038805167,0.9999252783381902,199.4031310081482
48,index_47,64,1,0,0.98,fixed,A,B,0,154,259016,259170,"[""B""]",68,0.25637292573956033,0.9999252783381902,283.1864478588104
65,index_64,64,1,0,0.98,fixed,A,A,1,292,232920,233212,"[""A""]",59,0.27707458283577313,0.9999252783381902,217.46196246147156
67,index_66,64,38,0,0.98,fixed,D,D,1,242,169995,170237,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",58,0.2946538281972712,0.6170514832249869,108.38610243797302
68,index_67,64,28,0,0.98,fixed,B,B,1,160,272470,272630,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",66,0.49175066264838846,0.9999252783381902,177.52288913726807
69,index_68,64,4,0,0.98,fixed,A,A,1,202,389487,389689,"[""A"", ""A"", ""A"", ""A""]",100,0.5012793216588246,0.9998505566763805,387.4581205844879
71,index_70,64,64,0,0.98,fixed,C,C,1,171,158066,158237,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",71,0.2768589636521788,0.5544347306284092,95.28845405578613
73,index_72,64,64,0,0.98,fixed,C,C,1,187,130674,130861,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",55,0.23922339224392852,0.4785922438915041,76.15166974067688
