iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,3,0,0.8,fixed,33,33,1,189,16650,16839,"[""33"", ""33"", ""33""]",17,0.03200405067699392,0.0541732048120749,59.43930244445801
2,index_1,8,1,0,0.8,fixed,23,23,1,221,17328,17549,"[""23""]",22,0.025023513911983302,0.0472240902637675,108.49711036682129
3,index_2,8,2,0,0.8,fixed,116,116,1,167,11235,11402,"[""116"", ""116""]",14,0.017820347113243228,0.0336247478143914,55.21649432182312
4,index_3,8,1,0,0.8,fixed,809,809,1,140,7796,7936,"[""809""]",7,0.011528931741497259,0.0282447881640888,53.397395610809326
5,index_4,8,1,0,0.8,fixed,197,197,1,136,17458,17594,"[""197""]",9,0.03167377527678005,0.0610475976985728,255.5554211139679
6,index_5,8,1,0,0.8,fixed,385,76,0,123,23858,23981,"[""76""]",19,0.03347341123677549,0.0570126279608458,236.3314003944397
7,index_6,8,1,0,0.8,fixed,371,9,0,118,18536,18654,"[""9""]",10,0.03414600378963401,0.0662781140252559,279.7291679382324
8,index_7,8,1,0,0.8,fixed,601,601,1,114,23167,23281,"[""601""]",17,0.035322683331549504,0.0645595158036315,273.9401640892029
9,index_8,8,1,0,0.8,fixed,25,25,1,92,11905,11997,"[""25""]",14,0.021397735594294236,0.0428902338788014,40.73185873031616
10,index_9,8,2,0,0.8,fixed,55,55,1,103,8093,8196,"[""55"", ""55""]",13,0.013536660174112721,0.0233131584846446,40.40888571739197
11,index_10,8,2,0,0.8,fixed,540,540,1,91,18547,18638,"[""540"", ""540""]",21,0.025696649404255284,0.0543973697975043,96.99023747444153
12,index_11,8,1,0,0.8,fixed,45,90,0,181,23256,23437,"[""90""]",30,0.0343946087137427,0.0555929163864604,230.18911266326904
13,index_12,8,2,0,0.8,fixed,204,204,1,176,10338,10514,"[""204"", ""204""]",17,0.01927780673433175,0.0274975715459911,51.449756383895874
14,index_13,8,1,0,0.8,fixed,699,699,1,113,26722,26835,"[""699""]",33,0.03549435759204367,0.0615706493312411,202.595689535141
15,index_14,8,1,0,0.8,fixed,294,294,1,96,12808,12904,"[""294""]",11,0.021692686942180194,0.0408727490099379,153.98485279083252
16,index_15,8,1,0,0.8,fixed,110,134,0,107,17902,18009,"[""134""]",19,0.026743181828249463,0.0470746469401479,183.40791749954224
17,index_16,8,1,0,0.8,fixed,721,721,1,140,21281,21421,"[""721""]",27,0.03360146059185604,0.0588806695060898,242.63492131233215
18,index_17,8,1,0,0.8,fixed,315,12,0,95,19038,19133,"[""12""]",8,0.036223328581859074,0.0709855787192706,302.4881157875061
19,index_18,8,1,0,0.8,fixed,468,468,1,95,13995,14090,"[""468""]",11,0.02207074356326934,0.0406485840245086,147.1336646080017
20,index_19,8,1,0,0.8,fixed,902,1024,0,142,17031,17173,"[""1024""]",8,0.03182377429870098,0.0616453709930508,252.38180994987488
21,index_20,8,1,0,0.8,fixed,211,61,0,165,43364,43529,"[""61""]",22,0.07750990101613396,0.1506388702084734,699.8056607246399
22,index_21,8,1,0,0.8,fixed,80,80,1,104,15464,15568,"[""80""]",8,0.02532388017080484,0.0475229769110064,181.19322156906128
23,index_22,8,1,0,0.8,fixed,480,480,1,126,13554,13680,"[""480""]",12,0.021964781118184642,0.0394530374355526,141.30804252624512
24,index_23,8,1,0,0.8,fixed,236,200,0,113,24048,24161,"[""200""]",16,0.04171251864530267,0.080176343121871,345.3188810348511
25,index_24,8,1,0,0.8,fixed,73,73,1,154,10380,10534,"[""73""]",10,0.016869430393523212,0.0299633863857131,103.81393456459045
26,index_25,8,1,0,0.8,fixed,113,113,1,397,14798,15195,"[""113""]",11,0.02647705577295643,0.0469999252783381,173.58743166923523
27,index_26,8,1,0,0.8,fixed,127,43,0,203,21182,21385,"[""43""]",13,0.0369273987423377,0.0700141971157438,292.16806292533875
28,index_27,8,1,0,0.8,fixed,104,104,1,194,12953,13147,"[""104""]",11,0.01955421346096813,0.0341477994470597,112.51701354980469
29,index_28,8,1,0,0.8,fixed,104,104,1,119,13232,13351,"[""104""]",10,0.0200774212187771,0.035567511021445,125.33369565010071
30,index_29,8,1,0,0.8,fixed,321,321,1,104,11236,11340,"[""321""]",14,0.015613331474629951,0.0304864380183815,78.30629205703735
