iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,33,33,1,189,213555,165868,47559,213744,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""37"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",0.3236739963170261,0.728386605783866,145.0911099910736
2,index_1,64,64,23,23,1,221,495923,462116,33677,496144,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""5"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""19"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""131"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""14"", ""23"", ""23"", ""23"", ""23"", ""23"", ""10"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.4652133316567546,1.0,801.7232494354248
3,index_2,64,64,116,116,1,167,166089,133810,32151,166256,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.3196477559966266,0.7628614916286149,94.8055260181427
4,index_3,64,64,809,809,1,140,271652,246334,25190,271792,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""808"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",0.3090234205503611,0.9332572298325724,198.74123334884644
5,index_4,64,64,197,197,1,136,831842,807273,24441,831978,"[""197"", ""254"", ""197"", ""35"", ""35"", ""121"", ""389"", ""287"", ""254"", ""389"", ""8603"", ""197"", ""35"", ""144"", ""2024"", ""254"", ""273"", ""197"", ""36"", ""2024"", ""197"", ""118"", ""254"", ""3909"", ""273"", ""197"", ""803"", ""71"", ""117"", ""273"", ""287"", ""273"", ""2024"", ""1029"", ""239"", ""254"", ""2025"", ""197"", ""101"", ""35"", ""273"", ""539"", ""273"", ""275"", ""287"", ""254"", ""254"", ""35"", ""273"", ""197"", ""35"", ""197"", ""35"", ""19"", ""197"", ""35"", ""273"", ""144"", ""197"", ""17"", ""197"", ""197"", ""35"", ""197""]",0.8129017309641972,1.0,1223.3892605304718
6,index_5,64,64,385,16,0,123,841845,678072,32583,841968,"[""24"", ""16"", ""16"", ""16"", ""24"", ""16"", ""16"", ""76"", ""24"", ""24"", ""24"", ""16"", ""24"", ""12"", ""12"", ""16"", ""24"", ""16"", ""16"", ""76"", ""16"", ""16"", ""16"", ""16"", ""16"", ""24"", ""24"", ""16"", ""12"", ""72"", ""16"", ""36"", ""16"", ""16"", ""24"", ""36"", ""16"", ""16"", ""24"", ""16"", ""36"", ""16"", ""72"", ""16"", ""24"", ""16"", ""100"", ""16"", ""16"", ""16"", ""16"", ""12"", ""16"", ""24"", ""16"", ""32"", ""16"", ""12"", ""16"", ""24""]",0.7426938558817219,1.0,1366.3361945152285
7,index_6,64,64,371,17,0,118,940400,904438,20108,940518,"[""69"", ""363"", ""33"", ""85"", ""131"", ""21"", ""65"", ""169"", ""8"", ""33"", ""137"", ""337"", ""33"", ""35"", ""33"", ""135"", ""33"", ""17"", ""133"", ""39"", ""363"", ""17"", ""135"", ""38"", ""69"", ""67"", ""139"", ""17"", ""357"", ""355"", ""11"", ""17"", ""135"", ""139"", ""35"", ""131"", ""17"", ""137"", ""139"", ""135"", ""79"", ""17"", ""17"", ""139"", ""17"", ""67"", ""38"", ""39"", ""3"", ""69"", ""133"", ""33"", ""337"", ""133"", ""17"", ""9"", ""433"", ""69"", ""17"", ""69"", ""85"", ""25"", ""33""]",0.724966116682245,1.0,1478.4865617752075
8,index_7,64,64,601,601,1,114,826014,801694,24192,826128,"[""13"", ""399"", ""601"", ""13"", ""598"", ""403"", ""601"", ""401"", ""601"", ""601"", ""401"", ""601"", ""601"", ""401"", ""601"", ""601"", ""601"", ""601"", ""401"", ""13"", ""601"", ""601"", ""201"", ""601"", ""601"", ""121"", ""601"", ""401"", ""25"", ""601"", ""601"", ""601"", ""401"", ""7"", ""601"", ""601"", ""601"", ""401"", ""601"", ""601"", ""85"", ""601"", ""401"", ""403"", ""403"", ""400"", ""13"", ""601"", ""601"", ""601"", ""13"", ""601"", ""601"", ""601"", ""601"", ""13"", ""601"", ""205"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601""]",0.7487214504134752,1.0,1279.8649582862854
9,index_8,64,64,25,25,1,92,370247,343008,27111,370339,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.6799557377371119,1.0,353.36184453964233
10,index_9,64,64,55,55,1,103,214870,191032,23710,214973,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.2792359154343626,0.7068493150684931,190.35126519203183
11,index_10,64,64,540,540,1,91,227320,203436,23756,227411,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",0.2633658252201978,0.999923896499239,319.3700931072235
12,index_11,64,64,45,45,1,181,686264,663741,22395,686445,"[""45"", ""1008"", ""45"", ""44"", ""100"", ""90"", ""45"", ""45"", ""81"", ""9"", ""45"", ""45"", ""90"", ""45"", ""45"", ""45"", ""45"", ""9"", ""45"", ""45"", ""54"", ""45"", ""45"", ""45"", ""29"", ""45"", ""45"", ""8"", ""45"", ""45"", ""45"", ""370"", ""45"", ""45"", ""45"", ""45"", ""9"", ""45"", ""44"", ""44"", ""45"", ""90"", ""19"", ""45"", ""45"", ""45"", ""17"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""21"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""36"", ""27""]",0.509368368362193,1.0,1267.3150923252106
