iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,1,0,0.55,C,C,1,148,7330,7478,"[""C""]",6,0.010570201686790051,0.0274975715459911,43.34252643585205
5,index_4,10,1,0,0.55,C,C,1,385,9469,9854,"[""C""]",8,0.01601971998567626,0.034670851079728,75.39688110351562
9,index_8,10,1,0,0.55,A,A,1,262,9287,9549,"[""A""]",8,0.014217407822439545,0.0329522528581035,62.074347496032715
15,index_14,10,1,0,0.55,C,C,1,302,7890,8192,"[""C""]",8,0.013128248609242102,0.0356422326832548,50.04131746292114
17,index_16,10,1,0,0.55,C,C,1,158,6720,6878,"[""C""]",8,0.010291618781533535,0.0263767466188448,34.77910017967224
32,index_31,10,1,0,0.55,C,C,1,156,17526,17682,"[""C""]",8,0.03281647191016664,0.0636628558619143,255.5758934020996
34,index_33,10,1,0,0.55,A,C,0,472,14989,15461,"[""C""]",8,0.027584263506774693,0.0492415751326309,180.4475712776184
35,index_34,10,1,0,0.55,C,C,1,318,9646,9964,"[""C""]",9,0.015310727038515095,0.039602480759172,68.03816509246826
39,index_38,10,1,0,0.55,B,B,1,243,7155,7398,"[""B""]",6,0.011745117842163814,0.0283942314877082,57.50544214248657
41,index_40,10,1,0,0.55,A,A,1,147,4893,5040,"[""A""]",6,0.008131409528632014,0.0246581483972203,25.34171772003174
44,index_43,10,1,0,0.55,A,A,1,313,8124,8437,"[""A""]",10,0.014119813604234093,0.0356422326832548,43.93328070640564
52,index_51,10,1,0,0.55,C,C,1,252,10092,10344,"[""C""]",11,0.015636710931384183,0.0292908914294254,79.60071349143982
58,index_57,10,1,0,0.55,A,D,0,87,6966,7053,"[""D""]",7,0.011349418916266965,0.0298886647239035,24.032440900802612
62,index_61,10,1,0,0.55,C,C,1,252,15790,16042,"[""C""]",8,0.02701530772049148,0.0499887917507285,187.3671636581421
63,index_62,10,1,0,0.55,D,D,1,247,13472,13719,"[""D""]",9,0.023989986298666218,0.0445341104386161,160.3475158214569
66,index_65,10,2,0,0.55,C,C,1,124,6827,6951,"[""C"", ""C""]",9,0.012350050460958339,0.0251064783680788,25.038390159606934
73,index_72,10,1,0,0.55,C,C,1,187,6162,6349,"[""C""]",8,0.010308814520024271,0.0261525816334154,31.133393049240112
83,index_82,10,1,0,0.55,A,A,1,193,17416,17609,"[""A""]",15,0.028088890225373853,0.0514832249869237,194.85954928398132
84,index_83,10,5,0,0.55,D,D,1,128,9315,9443,"[""D"", ""D"", ""D"", ""D"", ""D""]",8,0.01815618477974276,0.0388552641410745,25.9487886428833
89,index_88,10,1,0,0.55,B,A,0,257,13328,13585,"[""A""]",6,0.023715509671708324,0.0438616154823283,157.23922085762024
101,index_100,10,1,0,0.55,A,A,1,222,9015,9237,"[""A""]",6,0.013966133754428414,0.0322797579018157,74.04432463645935
104,index_103,10,1,0,0.55,A,A,1,220,7370,7590,"[""A""]",8,0.011839543144980905,0.0322797579018157,39.665671825408936
105,index_104,10,1,0,0.55,D,D,1,240,10868,11108,"[""D""]",8,0.016578322713258653,0.0329522528581035,89.70298171043396
110,index_109,10,1,0,0.55,B,B,1,515,11927,12442,"[""B""]",9,0.022742651841904143,0.0403496973772696,130.83940315246582
112,index_111,10,1,0,0.55,A,A,1,248,10614,10862,"[""A""]",8,0.016295900479517365,0.0329522528581035,87.42918872833252
113,index_112,10,1,0,0.55,C,C,1,244,12355,12599,"[""C""]",8,0.020484980145598696,0.0364641709631622,124.84420895576477
114,index_113,10,1,0,0.55,C,A,0,188,7587,7775,"[""A""]",9,0.011454521098098724,0.0274975715459911,45.45718598365784
118,index_117,10,1,0,0.55,B,B,1,172,10343,10515,"[""B""]",6,0.0170823562608342,0.0308600463274303,105.60837316513062
120,index_119,10,1,0,0.55,A,A,1,122,8036,8158,"[""A""]",10,0.011329728533517809,0.0282447881640888,40.69019079208374
129,index_128,10,1,0,0.55,A,B,0,278,16257,16535,"[""B""]",10,0.028059966731174845,0.0518568332959724,196.2735435962677
135,index_134,10,1,0,0.55,B,B,1,358,7532,7890,"[""B""]",11,0.013753957187442833,0.0328775311962937,46.69379377365112
140,index_139,10,1,0,0.55,A,D,0,231,14243,14474,"[""D""]",7,0.024252404492344996,0.0446835537622356,161.91859555244446
142,index_141,10,3,0,0.55,C,C,1,152,7555,7707,"[""C"", ""C"", ""C""]",9,0.012748043247423485,0.0289172831203765,29.622775554656982
144,index_143,10,1,0,0.55,B,B,1,175,16136,16311,"[""B""]",11,0.02782885759213532,0.05260404991407,199.98601984977722
146,index_145,10,1,0,0.55,C,A,0,307,10558,10865,"[""A""]",6,0.01836298030548514,0.0319061495927669,106.60331106185913
150,index_149,10,1,0,0.55,B,D,0,253,15547,15800,"[""D""]",9,0.025885813786467746,0.0472988119255772,173.04254794120789
153,index_152,10,1,0,0.55,B,A,0,536,14646,15182,"[""A""]",6,0.025742197600901125,0.0575356795935141,150.0652666091919
158,index_157,10,1,0,0.55,D,D,1,210,11021,11231,"[""D""]",12,0.016752948617428567,0.0425913472315624,50.33219790458679
162,index_161,10,1,0,0.55,D,D,1,163,7376,7539,"[""D""]",9,0.011068997356767179,0.0254053650153179,53.14775729179382
172,index_171,10,1,0,0.55,D,D,1,244,9066,9310,"[""D""]",8,0.01395646750262296,0.0298886647239035,67.1952133178711
177,index_176,10,1,0,0.55,D,D,1,226,8436,8662,"[""D""]",8,0.013154182377363256,0.0268997982515131,66.91330099105835
179,index_178,10,1,0,0.55,B,A,0,305,13351,13656,"[""A""]",18,0.02023514366353641,0.0423671822461331,81.21692538261414
180,index_179,10,1,0,0.55,B,C,0,178,17634,17812,"[""C""]",6,0.03430337651995586,0.0668011656579242,265.0171916484833
181,index_180,10,1,0,0.55,B,B,1,276,10594,10870,"[""B""]",6,0.018474395730290846,0.032802809534484,110.02334976196289
188,index_187,10,1,0,0.55,C,C,1,145,15510,15655,"[""C""]",8,0.028433614956700045,0.0548456997683628,209.4419674873352
192,index_191,10,1,0,0.55,B,B,1,326,7166,7492,"[""B""]",8,0.01341130515413488,0.0323544795636254,36.807984590530396
193,index_192,10,1,0,0.55,A,C,0,128,5059,5187,"[""C""]",6,0.009613475517981187,0.0239109317791227,18.633254289627075
196,index_195,10,1,0,0.55,D,D,1,224,9090,9314,"[""D""]",6,0.014732233954875242,0.0268997982515131,83.20204091072083
197,index_196,10,1,0,0.55,D,C,0,270,18753,19023,"[""C""]",10,0.034389990945035274,0.0654561757453485,257.7229104042053
198,index_197,10,1,0,0.55,D,D,1,198,11569,11767,"[""D""]",6,0.018841271931280146,0.0338489127998207,115.73890924453735
