iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,3,0,0.85,C,C,1,148,17365,17513,"[""C"", ""C"", ""C""]",21,0.047165757066328536,0.0717327953373683,65.4759156703949
5,index_4,10,3,0,0.85,C,C,1,385,24824,25209,"[""C"", ""C"", ""C""]",26,0.055806002606478486,0.0963909437345886,104.51194667816162
9,index_8,10,1,0,0.85,A,C,0,262,16496,16758,"[""C""]",22,0.05592195651395842,0.0792796831801538,114.5107958316803
15,index_14,10,1,0,0.85,C,C,1,302,9713,10015,"[""C""]",9,0.04042626040660901,0.0726294552790853,76.21193313598633
17,index_16,10,2,0,0.85,C,C,1,158,20285,20443,"[""C"", ""C""]",19,0.02935588620317164,0.0792796831801538,231.4536747932434
32,index_31,10,1,5,0.85,C,C,1,151,13900,14051,"[""C""]",19,0.05424430230203488,0.0773369199731002,179.8538031578064
34,index_33,10,1,4,0.85,A,C,0,472,11281,11753,"[""C""]",13,0.09248119767207524,0.1325562280505118,140.61707949638367
35,index_34,10,1,0,0.85,C,C,1,318,20051,20369,"[""C""]",28,0.0585178246643625,0.0804005081073002,178.75111365318298
39,index_38,10,2,7,0.85,B,B,1,238,4409,4647,"[""B"", ""B""]",16,0.02197884309518468,0.0354180676978256,38.05730104446411
41,index_40,10,1,4,0.85,A,A,1,147,4765,4912,"[""A""]",11,0.034760313316492104,0.0466263169692894,40.353363037109375
44,index_43,10,2,0,0.85,A,A,1,313,9513,9826,"[""A"", ""A""]",14,0.04941131429938853,0.0738250018680415,30.210718631744385
52,index_51,10,1,0,0.85,C,C,1,252,23029,23281,"[""C""]",19,0.05403733494990062,0.1035642232683254,276.6605920791626
58,index_57,10,1,0,0.85,A,A,1,87,11001,11088,"[""A""]",13,0.047747376501339374,0.0610475976985728,60.720279693603516
62,index_61,10,1,0,0.85,C,D,0,252,16458,16710,"[""D""]",18,0.047960233277555046,0.0687439288649779,174.11733603477478
63,index_62,10,1,0,0.85,D,D,1,247,22859,23106,"[""D""]",39,0.09949836574890089,0.1763431218710304,197.21912932395935
66,index_65,10,1,0,0.85,C,C,1,124,9214,9338,"[""C""]",13,0.04691485663582145,0.0992303668833595,50.314422607421875
73,index_72,10,3,0,0.85,C,C,1,187,11821,12008,"[""C"", ""C"", ""C""]",14,0.09787147129343739,0.1308376298288873,40.86284804344177
83,index_82,10,1,0,0.85,A,A,1,193,20591,20784,"[""A""]",21,0.08263608259835693,0.1995815586938654,228.5050139427185
84,index_83,10,10,0,0.85,D,D,1,128,11669,11797,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.02958423998314371,0.0481207502054845,30.96581506729126
89,index_88,10,1,0,0.85,B,B,1,257,22107,22364,"[""B""]",30,0.03693722148380576,0.0676231039378315,123.8079342842102
101,index_100,10,1,0,0.85,A,A,1,222,19118,19340,"[""A""]",29,0.0592649912490311,0.0992303668833595,148.3706214427948
104,index_103,10,2,0,0.85,A,A,1,220,11325,11545,"[""A"", ""A""]",12,0.04035465041686215,0.069042815512217,49.90334749221802
105,index_104,10,2,0,0.85,D,D,1,240,19501,19741,"[""D"", ""D""]",33,0.10229731734986929,0.1773145034745572,152.64355301856995
110,index_109,10,1,0,0.85,B,B,1,515,12449,12964,"[""B""]",8,0.08700208260050736,0.1332287230067996,153.660329580307
112,index_111,10,3,0,0.85,A,A,1,248,31964,32212,"[""A"", ""A"", ""C""]",24,0.034213743844912554,0.0654561757453485,324.78759717941284
113,index_112,10,1,0,0.85,C,C,1,244,29338,29582,"[""C""]",39,0.04844516815853529,0.1214974221026675,227.9676434993744
114,index_113,10,2,0,0.85,C,A,0,188,12328,12516,"[""A"", ""A""]",17,0.08672901453221912,0.1229918553388627,59.459410190582275
118,index_117,10,1,0,0.85,B,A,0,172,13969,14141,"[""A""]",18,0.10063434175340522,0.1539266233281028,132.24593138694763
120,index_119,10,2,0,0.85,A,A,1,122,9344,9466,"[""A"", ""A""]",12,0.021309262306762552,0.0286931181349473,39.19286870956421
129,index_128,10,1,0,0.85,A,B,0,278,18726,19004,"[""B""]",17,0.05598145377076816,0.1206007621609505,176.61285829544067
135,index_134,10,2,0,0.85,B,B,1,358,13127,13485,"[""B"", ""B""]",17,0.0135381822115604,0.0255548083389374,50.735924243927
140,index_139,10,1,0,0.85,A,A,1,231,22177,22408,"[""A""]",20,0.058985330752625034,0.1095419562131061,213.1372001171112
142,index_141,10,6,0,0.85,C,C,1,152,10371,10523,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",10,0.07725730202006069,0.0869760143465591,32.45135807991028
144,index_143,10,2,0,0.85,B,B,1,175,17898,18073,"[""B"", ""B""]",30,0.05156333390805761,0.0929537472913397,128.17629718780518
146,index_145,10,1,0,0.85,C,B,0,307,12549,12856,"[""B""]",17,0.05984847902377573,0.1169394007322722,101.35303354263306
150,index_149,10,1,0,0.85,B,D,0,253,27269,27522,"[""D""]",37,0.13902501899650968,0.1794814316670402,187.71249961853027
153,index_152,10,1,0,0.85,B,B,1,536,15789,16325,"[""B""]",12,0.07578126992230995,0.1736531420458791,188.9611668586731
158,index_157,10,1,0,0.85,D,D,1,210,10884,11094,"[""D""]",13,0.016115957127892204,0.0378838825375476,32.435699224472046
162,index_161,10,3,0,0.85,D,D,1,163,12923,13086,"[""D"", ""D"", ""D""]",18,0.014876453776586364,0.0277964581932301,68.36616349220276
172,index_171,10,2,0,0.85,D,D,1,244,10396,10640,"[""D"", ""D""]",15,0.05529120472365198,0.0676978255996413,47.07358908653259
177,index_176,10,1,0,0.85,D,D,1,226,13844,14070,"[""D""]",14,0.04921387529588732,0.0853321377867444,114.47386479377747
179,index_178,10,2,0,0.85,B,A,0,305,25691,25996,"[""B"", ""A""]",37,0.13741365959571294,0.2024209818426361,166.7400586605072
180,index_179,10,1,0,0.85,B,C,0,178,19024,19202,"[""C""]",14,0.04697987727012129,0.0833893745796906,271.5498032569885
181,index_180,10,1,0,0.85,B,A,0,276,17155,17431,"[""A""]",29,0.027655487530901503,0.0535007098557871,108.6377010345459
188,index_187,10,1,0,0.85,C,A,0,145,19713,19858,"[""A""]",8,0.06330232968845921,0.1315848464469849,299.37044310569763
192,index_191,10,2,0,0.85,B,B,1,326,8544,8870,"[""B"", ""B""]",11,0.04378261845885451,0.0874243443174176,40.348353147506714
193,index_192,10,1,0,0.85,A,C,0,128,7476,7604,"[""C""]",11,0.007789770905795219,0.0132257341403272,32.81483292579651
196,index_195,10,1,0,0.85,D,D,1,224,13566,13790,"[""D""]",21,0.026346969866746194,0.0481207502054845,64.09254431724548
197,index_196,10,1,0,0.85,D,C,0,270,23558,23828,"[""C""]",24,0.05125061046336569,0.0934020772621982,232.9158751964569
198,index_197,10,2,0,0.85,D,D,1,198,32229,32427,"[""C"", ""D""]",60,0.07910186523131361,0.1277740416946873,270.25196409225464
