iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,8,8,0,0.89,fixed,A,A,1,173,20544,20717,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.04380773518001072,0.0818949413434955,58.49161982536316
2,aqua_rat_test_1,8,8,0,0.89,fixed,E,E,1,153,25133,25286,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",25,0.047051952154593964,0.0821191063289247,82.75718259811401
3,aqua_rat_test_2,8,8,0,0.89,fixed,A,A,1,95,11937,12032,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.021568369493143953,0.0428902338788014,40.56590986251831
4,aqua_rat_test_3,8,8,0,0.89,fixed,B,B,1,141,12803,12944,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.02906778204769469,0.0517821116341628,34.826629638671875
5,aqua_rat_test_4,8,8,0,0.89,fixed,B,B,1,106,5620,5726,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",6,0.015091672138176311,0.0245087050736008,14.133174419403076
6,aqua_rat_test_5,8,8,0,0.89,fixed,D,D,1,164,10981,11145,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.02649395964819774,0.0448329970858552,29.731408834457397
7,aqua_rat_test_6,8,8,0,0.89,fixed,D,D,1,122,15404,15526,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.03416211925898943,0.0564895763281775,41.63734769821167
8,aqua_rat_test_7,8,8,0,0.89,fixed,C,C,1,137,7506,7643,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",6,0.01988834722526715,0.0334753044907718,18.90640091896057
9,aqua_rat_test_8,8,8,0,0.89,fixed,E,E,1,128,15022,15150,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",15,0.031105244519542507,0.0554434730628409,43.639262437820435
10,aqua_rat_test_9,8,8,0,0.89,fixed,D,D,1,115,6847,6962,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",5,0.01518184728018524,0.030336994694762,20.597808361053467
11,aqua_rat_test_10,8,8,0,0.89,fixed,B,C,0,158,32628,32786,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",28,0.0674961106202266,0.1207502054845699,93.24200797080994
12,aqua_rat_test_11,8,8,0,0.89,fixed,A,A,1,146,10111,10257,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.02418987053820582,0.0387058208174549,27.315962076187134
13,aqua_rat_test_12,8,8,0,0.89,fixed,C,C,1,118,13359,13477,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",10,0.027589750643551056,0.050736008368826,40.52640128135681
14,aqua_rat_test_13,8,8,0,0.89,fixed,D,D,1,81,3730,3811,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",4,0.008973518089560789,0.0152432190091907,11.025640964508057
15,aqua_rat_test_14,8,8,0,0.89,fixed,C,C,1,99,4867,4966,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.011059145206240642,0.0209220653067324,14.998244524002075
16,aqua_rat_test_15,8,8,0,0.89,fixed,A,A,1,109,5383,5492,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",5,0.014425385289982037,0.0233131584846446,13.942695379257202
17,aqua_rat_test_16,8,4,0,0.89,fixed,A,A,1,143,34633,34776,"[""E"", ""A"", ""A"", ""A""]",28,0.046888429564534186,0.1147724725397892,182.7203652858734
18,aqua_rat_test_17,8,8,0,0.89,fixed,D,D,1,151,7942,8093,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.021804769191864814,0.0388552641410745,19.50677466392517
19,aqua_rat_test_18,8,8,0,0.89,fixed,D,D,1,183,6632,6815,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",5,0.018002167278998362,0.0310842113128595,18.461195707321167
20,aqua_rat_test_19,8,8,0,0.89,fixed,C,C,1,106,7885,7991,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.019143413937445387,0.0316819846073376,20.63358759880066
21,aqua_rat_test_20,8,1,0,0.89,fixed,C,E,0,122,34177,34299,"[""E""]",24,0.04647520542606077,0.1374878577299558,170.85232424736023
22,aqua_rat_test_21,8,7,0,0.89,fixed,A,A,1,141,28083,28224,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",25,0.05530080538769238,0.0914593140551446,84.5677924156189
23,aqua_rat_test_22,8,8,0,0.89,fixed,E,E,1,142,21471,21613,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",16,0.04871835665733654,0.0878726742882761,56.05098819732666
24,aqua_rat_test_23,8,8,0,0.89,fixed,A,A,1,144,13647,13791,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.02942293518531267,0.0508107300306358,38.914029121398926
25,aqua_rat_test_24,8,8,0,0.89,fixed,D,D,1,137,6186,6323,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.01522415512479937,0.0292908914294254,17.73055601119995
26,aqua_rat_test_25,8,8,0,0.89,fixed,D,D,1,123,7112,7235,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",7,0.01435746381035455,0.0288425614585667,23.767048358917236
27,aqua_rat_test_26,8,8,0,0.89,fixed,C,C,1,109,5969,6078,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.015279762316443408,0.026302024957035,15.709341526031494
28,aqua_rat_test_27,8,8,0,0.89,fixed,A,A,1,136,10169,10305,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",11,0.02411225995666139,0.0388552641410745,27.780365228652954
29,aqua_rat_test_28,8,8,0,0.89,fixed,B,B,1,127,5786,5913,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",4,0.015423110773888216,0.0251064783680788,15.181052684783936
30,aqua_rat_test_29,8,8,0,0.89,fixed,A,A,1,112,5627,5739,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.011750564561815398,0.0239856534409325,19.065782070159912
31,aqua_rat_test_30,8,8,0,0.89,fixed,B,B,1,121,5942,6063,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",5,0.01458699158135938,0.0286931181349473,16.57865309715271
32,aqua_rat_test_31,8,8,0,0.89,fixed,A,A,1,141,6056,6197,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",7,0.014812761943030177,0.0251064783680788,17.94502544403076
33,aqua_rat_test_32,8,1,0,0.89,fixed,B,B,1,131,36807,36938,"[""B""]",26,0.04775075502813009,0.138683404318912,225.10897183418274
34,aqua_rat_test_33,8,8,0,0.89,fixed,B,B,1,133,5736,5869,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",5,0.015845315044434632,0.0292908914294254,14.674411058425903
35,aqua_rat_test_34,8,8,0,0.89,fixed,B,B,1,143,7296,7439,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",5,0.019171700020013206,0.0358663976686841,18.715555667877197
36,aqua_rat_test_35,8,8,0,0.89,fixed,A,A,1,118,5312,5430,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",6,0.01487593479912322,0.0251064783680788,13.401739120483398
37,aqua_rat_test_36,8,8,0,0.89,fixed,D,D,1,144,9968,10112,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.014329085964418219,0.0328775311962937,57.454503536224365
38,aqua_rat_test_37,8,8,0,0.89,fixed,A,A,1,127,9885,10012,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",8,0.020697205639961462,0.0397519240827916,29.662959337234497
39,aqua_rat_test_38,8,8,0,0.89,fixed,D,D,1,132,6173,6305,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.016133920035590357,0.0280953448404692,16.459467887878418
40,aqua_rat_test_39,8,8,0,0.89,fixed,A,A,1,126,18546,18672,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",15,0.037280897221014644,0.0691175371740268,54.81984734535217
41,aqua_rat_test_40,8,8,0,0.89,fixed,A,A,1,130,21247,21377,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",21,0.03690846707229652,0.0669506089815437,75.49716663360596
42,aqua_rat_test_41,8,4,0,0.89,fixed,A,A,1,145,23604,23749,"[""A"", ""A"", ""A"", ""A""]",24,0.04475563072152734,0.0774116416349099,75.32989740371704
43,aqua_rat_test_42,8,8,0,0.89,fixed,C,C,1,89,4735,4824,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",4,0.0113057918531819,0.0227153851901665,13.234953880310059
44,aqua_rat_test_43,8,8,0,0.89,fixed,A,A,1,127,10127,10254,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.01956453443388304,0.0331764178435328,34.197863817214966
45,aqua_rat_test_44,8,8,0,0.89,fixed,B,B,1,129,7576,7705,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",6,0.018630131868379283,0.0364641709631622,20.25212049484253
46,aqua_rat_test_45,8,8,0,0.89,fixed,B,B,1,123,12274,12397,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.025574710506680108,0.0463274303220503,36.73821568489075
47,aqua_rat_test_46,8,8,0,0.89,fixed,E,E,1,132,6171,6303,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",5,0.015118168597784407,0.0277217365314204,17.5903160572052
48,aqua_rat_test_47,8,8,0,0.89,fixed,A,A,1,148,7910,8058,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.018487945466201416,0.035268624374206,22.894903659820557
49,aqua_rat_test_48,8,7,0,0.89,fixed,D,D,1,109,18077,18186,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",24,0.02528452417188179,0.0363147276395426,130.911034822464
50,aqua_rat_test_49,8,8,0,0.89,fixed,B,B,1,115,6926,7041,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",7,0.016121804298270224,0.0274975715459911,19.65817093849182
