iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,0,0,33,33,1,189,219150,0,0,219339,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""89"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""71"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""23"", ""33""]",0.336957184637077,0.7935440484196369,160.90603709220886
2,index_1,0,0,23,23,1,221,419329,0,0,419550,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""131"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.5012756991052814,0.9999252783381902,464.1405086517334
3,index_2,0,0,116,116,1,167,163997,0,0,164164,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.3179414238636143,0.6455951580363147,99.72471714019775
4,index_3,0,0,809,809,1,140,225699,0,0,225839,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809""]",0.4309801672512481,0.9462004034969738,141.91520047187805
5,index_4,0,0,197,3035,0,136,187873,0,0,188009,"[""3035""]",0.1388557823579463,0.7484868863483524,299.07225346565247
6,index_5,0,0,385,16,0,123,780267,0,0,780390,"[""16"", ""36"", ""16"", ""48"", ""16"", ""24"", ""12"", ""16"", ""6"", ""24"", ""12"", ""24"", ""24"", ""24"", ""64"", ""16"", ""24"", ""16"", ""12"", ""24"", ""16"", ""16"", ""20"", ""16"", ""12"", ""24"", ""12"", ""64"", ""16"", ""16"", ""16"", ""16"", ""24"", ""16"", ""16"", ""16"", ""16"", ""24"", ""16"", ""12"", ""16"", ""24"", ""16"", ""4"", ""24"", ""16"", ""5"", ""76"", ""16"", ""16"", ""16"", ""24"", ""6"", ""16""]",0.518949728825606,1.0,1507.257056236267
7,index_6,0,0,371,179,0,118,263719,0,0,263837,"[""179""]",0.2247414050531805,0.9998505566763805,364.5537114143372
8,index_7,0,0,601,601,1,114,489701,0,0,489815,"[""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""1201"", ""403"", ""601"", ""601"", ""601"", ""85"", ""601"", ""601""]",0.3801774331912687,0.9999252783381902,868.1731655597687
9,index_8,0,0,25,25,1,92,454410,0,0,454502,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.5909478523240749,0.9999252783381902,495.4393439292908
10,index_9,0,0,55,55,1,103,209788,0,0,209891,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.2352436737691291,0.7712022715385191,183.86765360832212
11,index_10,0,0,540,540,1,91,223437,0,0,223528,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",0.2995180022278726,0.6814615557049989,166.00189018249512
12,index_11,0,0,45,45,1,181,564714,0,0,564895,"[""45"", ""90"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""54"", ""45"", ""9"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""90"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""9"", ""64"", ""45"", ""45"", ""45"", ""45"", ""45"", ""80"", ""45"", ""36"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""19"", ""45""]",0.5799607737961805,0.9999252783381902,852.5602858066559
