iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,2,0,0.8,C,C,1,148,13073,13221,"[""C"", ""C""]",14,0.019144848913496736,0.034371964432489,67.92986798286438
5,index_4,10,1,0,0.8,C,C,1,385,13605,13990,"[""C""]",24,0.02471797025481863,0.0425913472315624,73.24450206756592
9,index_8,10,1,0,0.8,A,C,0,262,10947,11209,"[""C""]",12,0.016396365572647228,0.0336247478143914,66.41552996635437
15,index_14,10,1,0,0.8,C,D,0,302,7591,7893,"[""D""]",8,0.01304196000415235,0.0356422326832548,43.90526270866394
17,index_16,10,2,0,0.8,C,C,1,158,11177,11335,"[""C"", ""C""]",15,0.01670708519445708,0.0268997982515131,62.442218542099
32,index_31,10,1,0,0.8,C,C,1,156,14884,15040,"[""C""]",17,0.021347472696079565,0.0347455727415377,120.41795039176941
34,index_33,10,1,0,0.8,A,C,0,472,13013,13485,"[""C""]",9,0.02238144280287293,0.0470746469401479,121.38526153564453
35,index_34,10,1,0,0.8,C,C,1,318,14637,14955,"[""C""]",15,0.021980088398880413,0.0402002540536501,103.07170510292053
39,index_38,10,3,0,0.8,B,B,1,243,9993,10236,"[""B"", ""B"", ""B""]",12,0.020430800242453834,0.0329522528581035,37.90910768508911
41,index_40,10,1,0,0.8,A,A,1,147,5481,5628,"[""A""]",6,0.008753231862435009,0.0246581483972203,28.52089524269104
44,index_43,10,1,0,0.8,A,A,1,313,9392,9705,"[""A""]",13,0.018007017125456333,0.039602480759172,38.993887424468994
52,index_51,10,1,0,0.8,C,C,1,252,12897,13149,"[""C""]",19,0.019512973360766864,0.0366136142867817,71.082834482193
58,index_57,10,2,0,0.8,A,D,0,87,7251,7338,"[""D"", ""D""]",7,0.011525432161086797,0.0298886647239035,26.023816347122192
62,index_61,10,1,0,0.8,C,D,0,252,17488,17740,"[""D""]",11,0.027973261380864353,0.0503624000597773,197.60705947875977
63,index_62,10,1,0,0.8,D,D,1,247,16238,16485,"[""D""]",12,0.027680067525330698,0.0511096166778749,201.38579535484314
66,index_65,10,2,0,0.8,C,C,1,124,11538,11662,"[""C"", ""C""]",11,0.015713431752436415,0.0282447881640888,78.51909589767456
73,index_72,10,2,0,0.8,C,C,1,187,11623,11810,"[""C"", ""C""]",13,0.01937272336504704,0.034371964432489,48.03690052032471
83,index_82,10,2,0,0.8,A,A,1,193,16539,16732,"[""A"", ""A""]",22,0.026915613127507756,0.0419935739370843,86.34790253639221
84,index_83,10,6,0,0.8,D,D,1,128,10715,10843,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",12,0.024402422653935725,0.0430396772024209,24.714086294174194
89,index_88,10,1,0,0.8,B,B,1,257,15049,15306,"[""B""]",14,0.02249925692576584,0.0381080475229769,124.87121343612671
101,index_100,10,1,0,0.8,A,A,1,222,13926,14148,"[""A""]",13,0.020826675951230555,0.0366136142867817,116.3182921409607
104,index_103,10,1,0,0.8,A,A,1,220,11089,11309,"[""A""]",17,0.018015149338552607,0.0358663976686841,52.58099818229675
105,index_104,10,1,0,0.8,D,D,1,240,20180,20420,"[""D""]",16,0.03257528560057152,0.0595531644623776,248.11928820610046
110,index_109,10,1,0,0.8,B,B,1,515,11366,11881,"[""B""]",13,0.019953111779970764,0.0437121721587088,90.43057227134705
112,index_111,10,2,0,0.8,A,A,1,248,15759,16007,"[""A"", ""A""]",24,0.02838827481702444,0.0440857804677575,76.27987599372864
113,index_112,10,1,0,0.8,C,C,1,244,16604,16848,"[""C""]",14,0.02418425431868134,0.039602480759172,139.02250504493713
114,index_113,10,2,0,0.8,C,A,0,188,11096,11284,"[""A"", ""A""]",14,0.016621758715667394,0.034670851079728,58.659138202667236
118,index_117,10,1,0,0.8,B,A,0,172,11546,11718,"[""A""]",11,0.018565971663595682,0.032802809534484,112.58470439910889
120,index_119,10,1,0,0.8,A,A,1,122,8659,8781,"[""A""]",11,0.012402170867399656,0.0251812000298886,44.04789066314697
129,index_128,10,1,0,0.8,A,B,0,278,17327,17605,"[""B""]",18,0.026703126570591342,0.0445341104386161,164.88016486167908
135,index_134,10,2,0,0.8,B,B,1,358,14578,14936,"[""B"", ""B""]",18,0.02714716769433248,0.0450571620712845,62.37723088264465
140,index_139,10,1,0,0.8,A,C,0,231,15481,15712,"[""C""]",20,0.022912719254853837,0.0345214077561084,121.64118146896362
