iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,32,1,0,0.75,A,C,0,262,23722,23984,"[""C""]",20,0.036263957456150214,0.0915340357169544,46.49026846885681
11,index_10,32,1,0,0.75,A,A,1,399,27490,27889,"[""A""]",15,0.037333546907681835,0.1365911977882388,62.79421091079712
12,index_11,32,2,0,0.75,D,D,1,174,38612,38786,"[""D"", ""D""]",30,0.04587158059159562,0.0998281401778375,83.57762694358826
13,index_12,32,1,0,0.75,A,A,1,340,25715,26055,"[""A""]",11,0.028950650493578048,0.1267279384293507,162.64289474487305
15,index_14,32,1,0,0.75,C,C,1,302,20572,20874,"[""C""]",12,0.02579484742550988,0.1083464096241499,57.262447357177734
17,index_16,32,3,0,0.75,C,C,1,158,21922,22080,"[""C"", ""C"", ""C""]",13,0.03463477195679576,0.093177912276769,34.98183226585388
18,index_17,32,1,0,0.75,B,A,0,245,25175,25420,"[""A""]",19,0.02897202389528575,0.1065530897407158,64.21644639968872
19,index_18,32,1,0,0.75,A,B,0,543,27634,28177,"[""B""]",13,0.03233216866279277,0.146753343794366,146.8044023513794
26,index_25,32,1,0,0.75,D,D,1,372,29604,29976,"[""D""]",16,0.03382596049986875,0.1247851752222969,216.7808165550232
28,index_27,32,1,0,0.75,A,A,1,327,30934,31261,"[""A""]",13,0.0305962225536759,0.1434655906747366,125.85692596435547
32,index_31,32,1,0,0.75,C,C,1,156,31742,31898,"[""C""]",22,0.03147729525628485,0.0899648808189493,195.5301229953766
34,index_33,32,1,0,0.75,A,C,0,472,32514,32986,"[""C""]",16,0.035687966497901916,0.1464544571471269,183.8681242465973
39,index_38,32,4,0,0.75,B,B,1,243,22603,22846,"[""B"", ""B"", ""B"", ""B""]",14,0.03940557008827066,0.1075991930060524,38.40988302230835
41,index_40,32,1,0,0.75,A,A,1,147,15843,15990,"[""A""]",8,0.01776429549526724,0.0765149816931928,42.70231771469116
46,index_45,32,1,0,0.75,C,D,0,98,21293,21391,"[""D""]",10,0.02046088173314744,0.0717327953373683,109.03421330451965
53,index_52,32,1,0,0.75,D,C,0,231,32401,32632,"[""C""]",15,0.033357570189423216,0.1113352760965403,218.13121509552002
57,index_56,32,1,0,0.75,D,C,0,191,35453,35644,"[""C""]",16,0.04245405399429908,0.1019203467085108,352.5326678752899
70,index_69,32,1,0,0.75,D,D,1,165,31048,31213,"[""D""]",15,0.02833314474570824,0.1085705746095793,111.12946605682373
73,index_72,32,5,0,0.75,C,C,1,187,24310,24497,"[""C"", ""C"", ""C"", ""C"", ""C""]",12,0.044856998335927226,0.1052080998281401,32.87373185157776
75,index_74,32,1,0,0.75,B,C,0,639,38067,38706,"[""C""]",23,0.0430174174429485,0.1717103788388253,211.21411395072937
76,index_75,32,2,0,0.75,D,B,0,221,31155,31376,"[""B"", ""B""]",19,0.038080159212657005,0.1214227004408577,61.23678183555603
79,index_78,32,1,0,0.75,A,D,0,387,32424,32811,"[""D""]",19,0.035861678477722536,0.1339012179630875,214.56545972824097
83,index_82,32,2,0,0.75,A,A,1,193,40329,40522,"[""A"", ""A""]",31,0.048237178282764054,0.114847194201599,94.91715216636658
84,index_83,32,15,0,0.75,D,D,1,128,27908,28036,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",19,0.05134822366516654,0.1147724725397892,29.189156532287598
86,index_85,32,1,0,0.75,A,D,0,335,26169,26504,"[""D""]",15,0.029340632630670795,0.1274004333856384,159.1163136959076
89,index_88,32,1,0,0.75,B,B,1,257,26226,26483,"[""B""]",13,0.02649639784854723,0.1195546588956137,105.63028407096863
94,index_93,32,1,0,0.75,D,D,1,198,34728,34926,"[""D""]",24,0.032252383348892036,0.1052080998281401,155.79692482948303
102,index_101,32,1,0,0.75,D,D,1,439,33808,34247,"[""D""]",27,0.03985414152609164,0.140850332511395,99.47937679290771
107,index_106,32,27,0,0.75,A,B,0,280,30072,30352,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",27,0.07696500387436836,0.1434655906747366,27.872443675994873
111,index_110,32,1,0,0.75,D,C,0,344,29608,29952,"[""C""]",14,0.03105181699132374,0.1266532167675409,159.46553683280945
112,index_111,32,1,0,0.75,A,A,1,248,32023,32271,"[""A""]",29,0.04125679021443722,0.1065530897407158,83.2466082572937
116,index_115,32,1,0,0.75,B,A,0,268,29912,30180,"[""A""]",19,0.03072487881847362,0.1183591123066577,158.63266515731812
117,index_116,32,1,0,0.75,D,D,1,226,30165,30391,"[""D""]",10,0.03233523034545229,0.1123813793618769,218.15976524353027
120,index_119,32,2,0,0.75,A,A,1,122,23940,24062,"[""A"", ""A""]",12,0.022218797090311177,0.0857804677576029,68.69315218925476
133,index_132,32,1,0,0.75,A,A,1,250,30364,30614,"[""A""]",25,0.030650367883378413,0.1149966375252186,125.32928895950317
134,index_133,32,1,0,0.75,A,A,1,141,28789,28930,"[""A""]",24,0.028136667727232143,0.0932526339385787,84.96339011192322
141,index_140,32,1,0,0.75,D,B,0,100,21698,21798,"[""B""]",15,0.020205093170795885,0.071807516999178,77.45920157432556
146,index_145,32,1,0,0.75,C,A,0,307,23588,23895,"[""A""]",10,0.02494263838594458,0.1243368452514384,109.6804187297821
150,index_149,32,1,0,0.75,B,D,0,253,35278,35531,"[""D""]",20,0.03303115230740856,0.1322573414032728,140.5852541923523
