iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.4,fixed,33,33,1,194,13562,13756,"[""33""]",19,0.015392440087951929,0.0349979652345794,95.53448367118835
2,index_1,8,1,0,0.4,fixed,23,23,1,226,16233,16459,"[""23""]",14,0.02057480372501124,0.0369745945003197,221.2318799495697
3,index_2,8,1,0,0.4,fixed,116,116,1,172,11639,11811,"[""116""]",17,0.01321184810662892,0.0247078658217545,83.95748615264893
4,index_3,8,1,0,0.4,fixed,809,809,1,145,9228,9373,"[""809""]",9,0.01146152715637934,0.0199407011220278,106.03798508644104
5,index_4,8,1,0,0.4,fixed,197,541,0,141,27894,28035,"[""541""]",9,0.04453115253155931,0.0880181384803209,659.2531349658966
6,index_5,8,1,0,0.4,fixed,385,24,0,128,28082,28210,"[""24""]",16,0.03898262060645801,0.0756351374920062,553.8786933422089
7,index_6,8,1,0,0.4,fixed,371,403,0,123,27557,27680,"[""403""]",9,0.04336204330977203,0.0856926922853322,639.2580003738403
8,index_7,8,1,0,0.4,fixed,601,601,1,119,35319,35438,"[""601""]",28,0.04957878630341293,0.0962734724725307,722.7068815231323
9,index_8,8,1,0,0.4,fixed,25,25,1,97,13395,13492,"[""25""]",15,0.014451338770531385,0.0246497296668798,125.9298985004425
10,index_9,8,1,0,0.4,fixed,55,55,1,108,10510,10618,"[""55""]",12,0.011694889037352453,0.0204639265159002,101.57587504386902
11,index_10,8,1,0,0.4,fixed,540,540,1,96,12767,12863,"[""540""]",20,0.01360518178751777,0.0244171850473809,98.24738097190857
12,index_11,8,1,0,0.4,fixed,45,45,1,186,11151,11337,"[""45""]",17,0.012898334475815596,0.0236032788791349,87.5136878490448
13,index_12,8,1,0,0.4,fixed,204,204,1,181,11384,11565,"[""204""]",20,0.014536084218748838,0.0247078658217545,69.56762981414795
14,index_13,8,1,0,0.4,fixed,699,699,1,118,45953,46071,"[""699""]",29,0.059036226895148695,0.1130748212313237,866.3248648643494
15,index_14,8,1,0,0.4,fixed,294,294,1,101,10027,10128,"[""294""]",8,0.011673590695145838,0.0204639265159002,108.10323023796082
16,index_15,8,1,0,0.4,fixed,110,110,1,112,13483,13595,"[""110""]",15,0.016093797689519452,0.0283704435788616,153.40416979789734
17,index_16,8,1,0,0.4,fixed,721,721,1,145,14655,14800,"[""721""]",14,0.01682241171642186,0.0288355328178594,156.2461633682251
18,index_17,8,1,0,0.4,fixed,315,6,0,100,31332,31432,"[""6""]",9,0.05029303028101286,0.0997616417650136,746.0184459686279
19,index_18,8,1,0,0.4,fixed,468,468,1,100,9786,9886,"[""468""]",9,0.012519258184155856,0.0230219173303877,123.76099395751953
20,index_19,8,1,0,0.4,fixed,902,60,0,147,29477,29624,"[""60""]",9,0.04667653579271351,0.0922039416313005,679.9345030784607
21,index_20,8,1,0,0.4,fixed,211,211,1,170,26983,27153,"[""211""]",15,0.03621033234383065,0.0694145689204116,491.2011036872864
22,index_21,8,1,0,0.4,fixed,80,80,1,109,27898,28007,"[""80""]",11,0.043407225153408,0.0857508284402069,629.7313704490662
23,index_22,8,1,0,0.4,fixed,480,480,1,131,14721,14852,"[""480""]",14,0.01896488901895681,0.0351723736992035,206.044997215271
24,index_23,8,1,0,0.4,fixed,236,236,1,118,11992,12110,"[""236""]",11,0.014969190473673812,0.0273239927911167,146.87094116210938
25,index_24,8,1,0,0.4,fixed,73,73,1,159,8241,8400,"[""73""]",10,0.0101079657371122,0.0166850764490437,87.93551802635193
26,index_25,8,1,0,0.4,fixed,113,113,1,402,17167,17569,"[""113""]",5,0.027727157955505937,0.0529620370908667,347.78777027130127
27,index_26,8,0,0,0.4,fixed,127,,0,208,38014,38222,[],12,0.06067431811842438,0.1198186151967909,916.7446086406708
28,index_27,8,1,0,0.4,fixed,104,104,1,199,11735,11934,"[""104""]",14,0.015342793782690047,0.0273821289459914,146.40802383422852
29,index_28,8,1,0,0.4,fixed,104,104,1,124,10210,10334,"[""104""]",9,0.012658064087335132,0.0226731004011394,121.95087885856628
30,index_29,8,1,0,0.4,fixed,321,321,1,109,15476,15585,"[""321""]",10,0.02052585166309393,0.0390674960758095,238.45285272598267
