iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.2,fixed,33,33,1,194,10816,11010,"[""33""]",15,0.012607622156542224,0.0223242834718911,103.04351162910461
2,index_1,8,1,0,0.2,fixed,23,23,1,226,21044,21270,"[""23""]",13,0.028232552819739465,0.0531945817103657,370.02640080451965
3,index_2,8,1,0,0.2,fixed,116,116,1,172,11632,11804,"[""116""]",17,0.013043037974136865,0.026451950467996,87.65983557701111
4,index_3,8,1,0,0.2,fixed,809,809,1,145,10718,10863,"[""809""]",7,0.014827251528567337,0.0278472181849892,149.55883526802063
5,index_4,8,1,0,0.2,fixed,197,69,0,141,35731,35872,"[""69""]",9,0.05851050520464831,0.116097901284809,910.9064335823059
6,index_5,8,1,0,0.2,fixed,385,24,0,128,27615,27743,"[""24""]",11,0.04224028177131347,0.0831928376257193,627.008490562439
7,index_6,8,1,0,0.2,fixed,371,499,0,123,28331,28454,"[""499""]",9,0.045409262148446684,0.0898784954363118,681.5829787254333
8,index_7,8,1,0,0.2,fixed,601,601,1,119,25266,25385,"[""601""]",27,0.033531265138364824,0.063368408813441,454.6440255641937
9,index_8,8,1,0,0.2,fixed,25,25,1,97,11766,11863,"[""25""]",13,0.013365633492961953,0.0228475088657635,123.41379427909851
10,index_9,8,1,0,0.2,fixed,55,55,1,108,8517,8625,"[""55""]",12,0.009700467093201413,0.0162781233649206,82.02763414382935
11,index_10,8,1,0,0.2,fixed,540,540,1,96,12531,12627,"[""540""]",19,0.013372090942209989,0.0244171850473809,90.72539687156677
12,index_11,8,1,0,0.2,fixed,45,45,1,186,18260,18446,"[""45""]",19,0.02370005719949482,0.0434277076914132,278.2584984302521
13,index_12,8,1,0,0.2,fixed,204,204,1,181,8398,8579,"[""204""]",16,0.010406678563644984,0.0195337480379047,57.26956915855408
14,index_13,8,1,0,0.2,fixed,699,699,1,118,29682,29800,"[""699""]",27,0.034733373663075565,0.0630195918841928,447.974812746048
15,index_14,8,1,0,0.2,fixed,294,294,1,101,11478,11579,"[""294""]",10,0.013515501907351719,0.0238939596535084,128.66012573242188
16,index_15,8,1,0,0.2,fixed,110,134,0,112,21303,21415,"[""134""]",13,0.028599608775185338,0.0549386663566071,377.70864725112915
17,index_16,8,1,0,0.2,fixed,721,721,1,145,13976,14121,"[""721""]",12,0.016821288137331927,0.029940119760479,162.2753462791443
18,index_17,8,1,0,0.2,fixed,315,27,0,100,37501,37601,"[""27""]",13,0.0601736524409115,0.1194697982675425,945.5930376052856
19,index_18,8,1,0,0.2,fixed,468,468,1,100,13671,13771,"[""468""]",7,0.019264999692205104,0.0371490029649439,225.30570244789124
20,index_19,8,1,0,0.2,fixed,902,1022,0,147,22652,22799,"[""1022""]",9,0.034652565131542766,0.0680193012034183,492.54798007011414
21,index_20,8,1,0,0.2,fixed,211,211,1,170,30013,30183,"[""211""]",15,0.04317429816239767,0.0840648799488401,635.830607175827
22,index_21,8,1,0,0.2,fixed,80,80,1,109,21802,21911,"[""80""]",9,0.0329275960592865,0.0647055403755595,463.37230014801025
23,index_22,8,1,0,0.2,fixed,480,480,1,131,16949,17080,"[""480""]",12,0.0250477211898743,0.0486599616301377,324.41567492485046
24,index_23,8,1,0,0.2,fixed,236,236,1,118,14565,14683,"[""236""]",11,0.019637668635758762,0.037323411429568,225.92327046394348
25,index_24,8,1,0,0.2,fixed,73,73,1,159,9706,9865,"[""73""]",9,0.012396228513649207,0.0220336026975176,117.64079022407532
26,index_25,8,1,0,0.2,fixed,113,113,1,402,24803,25205,"[""113""]",9,0.039635253977618475,0.0767397244346258,560.9715631008148
27,index_26,8,0,0,0.2,fixed,127,,0,208,37472,37680,[],8,0.06060815229413762,0.1198186151967909,935.2944643497467
28,index_27,8,1,0,0.2,fixed,104,104,1,199,10574,10773,"[""104""]",10,0.013575547356566563,0.0238358234986337,126.9072618484497
29,index_28,8,1,0,0.2,fixed,104,104,1,124,16477,16601,"[""104""]",10,0.022152394088892968,0.0422068484390442,268.02629351615906
30,index_29,8,1,0,0.2,fixed,321,321,1,109,14603,14712,"[""321""]",11,0.019261957409860947,0.0364513691064473,220.1409842967987
