iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,52,0,0.92,fixed,C,C,1,148,195785,195933,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",64,0.3578825582708919,0.7375028020623179,113.06276154518127
2,index_1,64,2,0,0.92,fixed,D,B,0,15471,223294,238765,"[""C"", ""B""]",48,0.2702122402789318,0.9995516700291416,182.14054799079895
4,index_3,64,20,0,0.92,fixed,B,B,1,153,148598,148751,"[""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D""]",56,0.1899511474372893,0.5527908540685944,111.27410817146301
5,index_4,64,9,0,0.92,fixed,C,C,1,385,225154,225539,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",63,0.2090873612192276,0.9583053127101546,277.88206219673157
7,index_6,64,8,0,0.92,fixed,C,C,1,191,201040,201231,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D""]",80,0.1823367394151051,0.7360830904879325,234.88316345214844
14,index_13,64,21,0,0.92,fixed,D,D,1,148,182131,182279,"[""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""C"", ""D"", ""D"", ""D"", ""A""]",46,0.2173528316458662,0.771501158185758,144.0145287513733
26,index_25,64,2,0,0.92,fixed,D,A,0,372,204351,204723,"[""A"", ""A""]",50,0.24885432982192932,0.9645072106403646,185.99247288703918
29,index_28,64,5,0,0.92,fixed,A,A,1,403,204081,204484,"[""A"", ""A"", ""A"", ""A"", ""A""]",68,0.29434547840666925,0.8756631547485616,163.51167798042297
30,index_29,64,1,0,0.92,fixed,A,B,0,101,205271,205372,"[""B""]",40,0.18989766169797984,0.9038332212508406,205.49416375160217
33,index_32,64,2,0,0.92,fixed,C,A,0,322,201048,201370,"[""A"", ""A""]",38,0.33349602167840536,0.9506837032055592,140.00484895706177
34,index_33,64,1,0,0.92,fixed,A,C,0,472,201049,201521,"[""C""]",51,0.23295181414980334,0.9717552118359112,206.0917947292328
38,index_37,64,2,0,0.92,fixed,C,C,1,303,197609,197912,"[""C"", ""C""]",45,0.21596509105988418,0.9106328924755288,190.97843074798584
