iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,0,0.95,fixed,103,103,1,79,39296,39375,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",39,0.0673015311830901,0.1399536725696779,130.59050178527832
2,index_1,8,8,0,0.95,fixed,3375,3375,1,148,16238,16386,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",17,0.037042756921233856,0.0591795561533288,43.36556100845337
3,index_2,8,3,0,0.95,fixed,\frac{1}{576},576,0,167,55432,55599,"[""576"", ""576"", ""\\dfrac{1}{576}""]",68,0.09197473064062521,0.1632668310543226,235.35819721221924
4,index_3,8,8,0,0.95,fixed,-984,-983,0,118,91507,91625,"[""3064"", ""3050"", ""-983"", ""-983"", ""-982"", ""3059"", ""-998"", ""-984""]",100,0.1494620197923847,0.281401778375551,415.89253520965576
5,index_4,8,8,0,0.95,fixed,890,890,1,138,51415,51553,"[""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""9000""]",44,0.08577337716162897,0.1721587088096839,193.99613523483276
6,index_5,8,5,0,0.95,fixed,\frac{1311}{2017},\dfrac{1311}{2017},1,108,77751,77859,"[""\\dfrac{2016}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""0""]",87,0.1325799970334681,0.2298438317268175,321.23603534698486
7,index_6,8,2,0,0.95,fixed,\frac{9 \sqrt{23}}{23},\dfrac{9\sqrt{23}}{23},1,35334,87468,122802,"[""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{\\sqrt{5} + 2\\sqrt{10} + \\sqrt{110}}{10}""]",75,0.10860848786762647,0.2636180228648285,636.4143533706665
8,index_7,8,1,0,0.95,fixed,1-\frac{2}{\pi},0,0,151,70883,71034,"[""0""]",59,0.0936763432422234,0.2666068893372189,424.45756220817566
9,index_8,8,8,0,0.95,fixed,1037,1037,1,238,109931,110169,"[""1982"", ""1037"", ""1037"", ""1037"", ""1013"", ""992"", ""0"", ""1037""]",100,0.1679173731475111,0.3138309796009862,562.2709867954254
10,index_9,8,2,0,0.95,fixed,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",4,0,36052,75248,111300,"[""-5"", ""4""]",100,0.10790147393578464,0.1757453485765523,438.1681978702545
11,index_10,8,8,0,0.95,fixed,56,8,0,111,91982,92093,"[""8"", ""14"", ""8"", ""56"", ""14"", ""10"", ""8"", ""8""]",94,0.18536989240199697,0.3658372562205784,295.8999207019806
12,index_11,8,1,0,0.95,fixed,29,20,0,142,75088,75230,"[""20""]",60,0.11087290479535758,0.2861092430695658,366.4463863372803
13,index_12,8,8,0,0.95,fixed,105,1,0,149,117734,117883,"[""1"", ""16"", ""1"", ""630"", ""437"", ""11"", ""90"", ""1""]",100,0.22781173490058798,0.4069341702159456,428.2636365890503
14,index_13,8,1,0,0.95,fixed,2304,20,0,183,48442,48625,"[""20""]",42,0.08884658762074048,0.2092206530673241,155.53771352767944
15,index_14,8,1,0,0.95,fixed,200,120,0,144,30479,30623,"[""120""]",27,0.07025572150006054,0.1255323918403945,76.42514991760254
16,index_15,8,1,0,0.95,fixed,6300,1764,0,114,47969,48083,"[""1764""]",38,0.06433452109327292,0.1805275349323769,255.62746596336365
17,index_16,8,1,0,0.95,fixed,2^{25} \cdot 26!,26!,0,142,47574,47716,"[""26!""]",37,0.07139649821499193,0.1967421355450945,203.6716456413269
18,index_17,8,2,0,0.95,fixed,\frac{2025}{101},1825,0,217,55768,55985,"[""1825"", ""1825""]",45,0.10304178839579536,0.2438915041470521,186.61273980140686
19,index_18,8,1,0,0.95,fixed,\frac{4}{9},\dfrac{1}{2},0,90,44600,44690,"[""\\dfrac{1}{2}""]",30,0.055865214487970265,0.1506388702084734,315.07210993766785
20,index_19,8,1,0,0.95,fixed,\frac{448}{3},630,0,166,66945,67111,"[""630""]",51,0.08951877399244185,0.2558469700366136,381.1160068511963
21,index_20,8,8,0,0.95,fixed,26,26,1,134,21541,21675,"[""26"", ""26"", ""26"", ""26"", ""26"", ""26"", ""26"", ""26""]",17,0.04431924780251462,0.0854815811103638,60.48016810417175
22,index_21,8,8,0,0.95,fixed,63,63,1,135,94396,94531,"[""63"", ""63"", ""63"", ""81 + 20\\sqrt{2}"", ""63"", ""63"", ""63"", ""63""]",100,0.158406053812605,0.2712396323694239,409.07132148742676
23,index_22,8,8,0,0.95,fixed,8\sqrt{10},8\sqrt{10},1,130,54307,54437,"[""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}""]",50,0.10768745189831302,0.1956213106179481,162.0753972530365
24,index_23,8,8,0,0.95,fixed,20,100,0,677,98829,99506,"[""20"", ""100"", ""4"", ""25"", ""100"", ""100"", ""100"", ""100""]",99,0.2228718925645472,0.3591870283195097,321.36520171165466
25,index_24,8,1,0,0.95,fixed,\sqrt{23}-2 \sqrt{3},\sqrt{23} - 2\sqrt{3},1,146,60689,60835,"[""\\sqrt{23} - 2\\sqrt{3}""]",72,0.09309128726104005,0.2199805723679294,277.87329268455505
26,index_25,8,8,0,0.95,fixed,9\sqrt{15},9\sqrt{15},1,139,59412,59551,"[""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""12\\sqrt{15}""]",53,0.11783013649116804,0.2270044085780468,182.11048316955566
27,index_26,8,1,0,0.95,fixed,\frac{7}{18},\dfrac{7}{18},1,151,46345,46496,"[""\\dfrac{7}{18}""]",37,0.05914830235966137,0.1368900844354779,344.97419929504395
28,index_27,8,8,0,0.95,fixed,\sqrt{6},\sqrt{6},1,160,92253,92413,"[""\\sqrt{6}"", ""\\sqrt{6}"", ""\\sqrt{6}"", ""\\sqrt{6}"", ""\\sqrt{\\dfrac{39 - 6\\sqrt{21}}{2}}"", ""\\sqrt{6}"", ""\\sqrt{6}"", ""\\sqrt{6}""]",100,0.12783221088337812,0.242098184263618,561.7002327442169
29,index_28,8,8,0,0.95,fixed,14+4\sqrt{37},26,0,134,198669,198803,"[""26"", ""34"", ""26"", ""14 + 4\\sqrt{37}"", ""28"", ""25"", ""50"", ""26""]",100,0.3343358789183799,0.6845998655010088,914.272608757019
30,index_29,8,1,0,0.95,fixed,\sqrt{\frac{95}{24}},30,0,115,59882,59997,"[""30""]",34,0.07716720820401646,0.1739520286931181,565.8403151035309
