iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.1,fixed,33,33,1,194,15609,15803,"[""33""]",29,0.01835841296337774,0.026044997383873,130.62664318084717
2,index_1,8,1,0,0.1,fixed,23,23,1,226,16093,16319,"[""23""]",16,0.01998128012120673,0.0351723736992035,206.18574261665344
3,index_2,8,1,0,0.1,fixed,116,116,1,172,9652,9824,"[""116""]",9,0.010998861503844343,0.0265100866228708,83.37328672409058
4,index_3,8,1,0,0.1,fixed,809,809,1,145,9586,9731,"[""809""]",7,0.012046609097592809,0.0212778326841462,115.28996968269348
5,index_4,8,1,0,0.1,fixed,197,287,0,141,27378,27519,"[""287""]",9,0.043262709021377334,0.0854020115109587,618.7539536952972
6,index_5,8,1,0,0.1,fixed,385,24,0,128,25223,25351,"[""24""]",17,0.0357135726368117,0.0692982966106622,478.9651720523834
7,index_6,8,1,0,0.1,fixed,371,359,0,123,32796,32919,"[""359""]",7,0.05384100619896028,0.106854252659729,780.2989139556885
8,index_7,8,1,0,0.1,fixed,601,601,1,119,19494,19613,"[""601""]",18,0.024630148378200704,0.0459856985059008,288.72115206718445
9,index_8,8,1,0,0.1,fixed,25,25,1,97,16319,16416,"[""25""]",14,0.021325094374384426,0.040404627637928,243.6625280380249
10,index_9,8,1,0,0.1,fixed,55,55,1,108,10171,10279,"[""55""]",12,0.011081407201119518,0.0213941049938957,87.25974917411804
11,index_10,8,1,0,0.1,fixed,540,540,1,96,10365,10461,"[""540""]",14,0.011260912668152332,0.0183128887855357,86.35605144500732
12,index_11,8,1,0,0.1,fixed,45,45,1,186,18106,18292,"[""45""]",16,0.022477499212543783,0.0406953084123016,244.85930514335632
13,index_12,8,1,0,0.1,fixed,204,204,1,181,9033,9214,"[""204""]",18,0.011996783861037896,0.020696471135399,57.634674310684204
14,index_13,8,1,0,0.1,fixed,699,699,1,118,33303,33421,"[""699""]",27,0.037284196474383836,0.0656938550084297,450.15224838256836
15,index_14,8,1,0,0.1,fixed,294,294,1,101,11066,11167,"[""294""]",12,0.013353978348042422,0.0238358234986337,125.9479112625122
16,index_15,8,1,0,0.1,fixed,110,155,0,112,15459,15571,"[""155""]",13,0.017996979873746485,0.0319167490262194,175.82291984558105
17,index_16,8,1,0,0.1,fixed,721,721,1,145,15505,15650,"[""721""]",12,0.020111563863593827,0.0375559560490669,219.6373143196106
18,index_17,8,1,0,0.1,fixed,315,15,0,100,21776,21876,"[""15""]",11,0.03153723485559454,0.0616243241671995,417.1947684288025
19,index_18,8,1,0,0.1,fixed,468,468,1,100,10185,10285,"[""468""]",10,0.012630180756977836,0.0228475088657635,120.06745529174805
20,index_19,8,1,0,0.1,fixed,902,56642,0,147,25119,25266,"[""56642""]",9,0.03978036711266328,0.0784256729259926,551.0314288139343
21,index_20,8,1,0,0.1,fixed,211,211,1,170,38278,38448,"[""211""]",15,0.057797011120408845,0.1137724550898203,844.7989253997803
22,index_21,8,1,0,0.1,fixed,80,80,1,109,21768,21877,"[""80""]",11,0.0317946289032443,0.0622056857159467,419.454128742218
23,index_22,8,1,0,0.1,fixed,480,480,1,131,14336,14467,"[""480""]",9,0.01970327336181265,0.0375559560490669,220.52052330970764
24,index_23,8,1,0,0.1,fixed,236,236,1,118,13042,13160,"[""236""]",13,0.015943343917981776,0.0288355328178594,152.63318872451782
25,index_24,8,1,0,0.1,fixed,73,73,1,159,9267,9426,"[""73""]",10,0.012048024077877403,0.0215103773036451,112.01771235466003
26,index_25,8,1,0,0.1,fixed,113,113,1,402,15620,16022,"[""113""]",9,0.0235924104004082,0.043892796930411,266.79884243011475
27,index_26,8,0,0,0.1,fixed,127,,0,208,38551,38759,[],13,0.060735979450745346,0.1198186151967909,882.6752853393555
28,index_27,8,1,0,0.1,fixed,104,104,1,199,16546,16745,"[""104""]",9,0.023578514796410474,0.0449973838730306,279.50772857666016
29,index_28,8,1,0,0.1,fixed,104,104,1,124,16687,16811,"[""104""]",7,0.024450774825752978,0.0475553746875181,301.28158140182495
30,index_29,8,1,0,0.1,fixed,321,321,1,109,14894,15003,"[""321""]",11,0.019225410660113677,0.0361606883320737,208.82690167427063
