iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,16,C,C,1,153,64395,58956,5407,64548,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.087952162249703,0.1692924829951747,130.67190432548523
2,index_1,16,16,D,D,1,160,208245,202307,5905,208405,"[""A"", ""D"", ""C"", ""D"", ""B"", ""D"", ""B"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D""]",0.3023595591009388,0.5483402127783268,487.84916710853577
3,index_2,16,16,C,C,1,184,45413,37627,7754,45597,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0752809884529445,0.1385965932213243,79.1053683757782
4,index_3,16,16,B,D,0,158,78281,74038,4211,78439,"[""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.0975454024713041,0.1715016568804139,227.34325170516968
5,index_4,16,16,C,C,1,390,70200,62576,7592,70590,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1211949074879222,0.201848729725016,127.0395894050598
6,index_5,16,16,C,C,1,204,112775,106394,6349,112979,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1465500903306768,0.2464972966687982,524.9760665893555
7,index_6,16,16,C,C,1,196,53225,46467,6726,53421,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0826176307647401,0.1497587349572698,99.53307461738586
8,index_7,16,16,D,D,1,476,95785,91663,4090,96261,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.1525558921837122,0.2427184466019417,199.36193537712097
9,index_8,16,16,A,A,1,267,86976,81499,5445,87243,"[""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""D"", ""D"", ""A"", ""A"", ""B"", ""B""]",0.1187030006903747,0.2003953258531481,215.06113600730896
10,index_9,16,16,C,C,1,153,71436,65958,5446,71589,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D""]",0.0580426267014176,0.1541189465728736,368.18783736228943
11,index_10,16,16,A,A,1,404,44880,39370,5478,45284,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0590390089567575,0.1106912388814603,123.30644965171814
12,index_11,16,16,D,D,1,179,88571,77479,11060,88750,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.1373903859015414,0.2771931864426487,160.0620632171631
13,index_12,16,16,A,B,0,345,162747,157237,5478,163092,"[""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""D"", ""D"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B""]",0.2555257481568641,0.4831114470088948,345.9312195777893
14,index_13,16,16,D,A,0,153,68060,63316,4708,68213,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0876656070567789,0.1383059124469507,161.7343966960907
15,index_14,16,16,C,C,1,307,46619,40786,5801,46926,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0772353420568757,0.1473751526074065,87.42501258850098
16,index_15,16,16,B,B,1,226,194959,188143,6784,195185,"[""A"", ""B"", ""D"", ""D"", ""A"", ""D"", ""A"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""A""]",0.2874122806198127,0.5954886343817221,444.3219609260559
17,index_16,16,16,C,C,1,163,30997,25163,5802,31160,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.048219488027832,0.0960990640079064,58.38958811759949
18,index_17,16,16,B,A,0,250,78640,68672,9936,78890,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1174414148896903,0.2161502238241962,152.12321662902832
19,index_18,16,16,A,B,0,548,143718,139146,4539,144266,"[""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.2400584598987424,0.4378815185163653,298.1367974281311
20,index_19,16,16,A,A,1,203,16049,12831,3186,16252,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0320486904986915,0.0592988779722108,27.790222644805908
21,index_20,16,16,B,B,1,282,104077,99139,4901,104359,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B""]",0.1565653999116579,0.2938201267368177,211.0103344917297
22,index_21,16,16,D,D,1,142,36148,32578,3541,36290,"[""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D""]",0.0499769402869559,0.0789488983198651,84.70396447181702
23,index_22,16,16,C,B,0,280,179637,175396,4212,179917,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B""]",0.2563576386268074,0.5450845881053428,424.3481831550598
24,index_23,16,16,B,A,0,230,215042,207913,7097,215272,"[""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""D""]",0.3246656006457133,0.5926399627928609,492.59987807273865
25,index_24,16,16,B,B,1,368,149060,143884,5144,149428,"[""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B""]",0.2346057907789175,0.4411371431893495,312.8357779979706
26,index_25,16,16,D,A,0,377,160294,154284,5977,160671,"[""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A""]",0.2268530420233243,0.4211964420673216,392.5264477729797
27,index_26,16,16,A,A,1,169,47960,45013,2915,48129,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.058158730824514,0.1220859252369048,119.3093695640564
28,index_27,16,16,A,A,1,332,153303,148226,5045,153635,"[""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A""]",0.2340085203682224,0.4037555956049067,336.6329517364502
29,index_28,16,16,A,A,1,408,169857,164787,5033,170265,"[""B"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""D"", ""A"", ""B"", ""D"", ""D"", ""A"", ""D"", ""D""]",0.2112902409854504,0.3322481251090052,558.5722064971924
