iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,32,2,0,0.75,A,D,0,262,24551,24813,"[""C"", ""D""]",12,0.028212395633652465,0.0915340357169544,65.90607905387878
11,index_10,32,2,0,0.75,A,A,1,399,24616,25015,"[""A"", ""A""]",15,0.06176124505523851,0.138683404318912,30.960764169692993
12,index_11,32,2,0,0.75,D,D,1,174,34764,34938,"[""D"", ""D""]",30,0.04181068822388113,0.0910109840842859,87.31431007385254
13,index_12,32,1,0,0.75,A,A,1,340,24287,24627,"[""A""]",12,0.028339310819997045,0.1069266980497646,162.27209568023682
15,index_14,32,2,0,0.75,C,C,1,302,22934,23236,"[""C"", ""C""]",16,0.026827872665946342,0.1067025330643353,83.64237952232361
17,index_16,32,1,0,0.75,C,C,1,158,19150,19308,"[""C""]",10,0.024628683685187523,0.0878726742882761,37.39922046661377
18,index_17,32,1,0,0.75,B,A,0,245,31248,31493,"[""A""]",19,0.030231985709037682,0.1107375028020623,119.26045608520508
19,index_18,32,1,0,0.75,A,B,0,543,28220,28763,"[""B""]",19,0.03393958451141733,0.1560935515205858,115.37776494026184
26,index_25,32,1,0,0.75,D,A,0,372,28065,28437,"[""A""]",16,0.03198464672744311,0.1283718149891654,184.6494812965393
28,index_27,32,1,0,0.75,A,B,0,327,34866,35193,"[""B""]",15,0.03599556797679165,0.1434655906747366,216.41589832305908
32,index_31,32,1,0,0.75,C,C,1,156,36495,36651,"[""C""]",19,0.03944140104033344,0.0878726742882761,289.0296723842621
34,index_33,32,1,0,0.75,A,C,0,472,29585,30057,"[""C""]",17,0.03374965774485689,0.138683404318912,176.71574211120605
39,index_38,32,3,0,0.75,B,B,1,243,19826,20069,"[""B"", ""B"", ""B""]",13,0.03168910253258756,0.1004259134723156,40.093318700790405
41,index_40,32,1,0,0.75,A,A,1,147,14616,14763,"[""A""]",11,0.015044990087632524,0.0765149816931928,55.077542781829834
46,index_45,32,1,0,0.75,C,A,0,98,23486,23584,"[""A""]",12,0.025106643699778844,0.0717327953373683,158.9813289642334
53,index_52,32,1,0,0.75,D,B,0,231,31181,31412,"[""B""]",13,0.03230787570236965,0.1099902861839647,201.3167018890381
57,index_56,32,1,0,0.75,D,C,0,191,36995,37186,"[""C""]",21,0.04228145675955513,0.1008742434431742,316.1470651626587
70,index_69,32,1,0,0.75,D,C,0,165,34435,34600,"[""C""]",22,0.03208915827932791,0.1211238137936188,152.73140335083008
73,index_72,32,3,0,0.75,C,C,1,187,23276,23463,"[""C"", ""C"", ""C""]",14,0.029137915042050534,0.0987073152506912,50.01858568191528
75,index_74,32,2,0,0.75,B,B,1,639,31723,32362,"[""B"", ""B""]",17,0.04368043210923199,0.1817230815213329,93.94145894050598
76,index_75,32,5,0,0.75,D,B,0,221,32076,32297,"[""B"", ""B"", ""B"", ""B"", ""B""]",21,0.03457619834765865,0.112979152656355,82.68189215660095
79,index_78,32,1,0,0.75,A,A,1,387,32582,32969,"[""A""]",16,0.0340679309470926,0.1331540013449899,158.93677806854248
83,index_82,32,1,0,0.75,A,A,1,193,40724,40917,"[""A""]",26,0.03709165264853703,0.114847194201599,141.79645919799805
84,index_83,32,10,0,0.75,D,D,1,128,28153,28281,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",18,0.036102290554244305,0.1147724725397892,42.24741768836975
86,index_85,32,1,0,0.75,A,D,0,335,24345,24680,"[""D""]",12,0.027953561517986777,0.1333781663304192,140.78720259666443
89,index_88,32,1,0,0.75,B,A,0,257,27641,27898,"[""A""]",16,0.02826922469705853,0.1189568856011358,130.3928346633911
94,index_93,32,1,0,0.75,D,A,0,198,32231,32429,"[""A""]",17,0.03137838482905602,0.1052828214899499,179.21973204612732
102,index_101,32,1,0,0.75,D,D,1,439,30765,31204,"[""D""]",26,0.050283425217696756,0.140850332511395,60.70284032821655
107,index_106,32,23,0,0.75,A,B,0,280,31483,31763,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",22,0.07917628455624418,0.1522827467682881,29.524449825286865
111,index_110,32,1,0,0.75,D,B,0,344,28946,29290,"[""B""]",11,0.032268916352022524,0.1256818351640141,196.02977514266968
112,index_111,32,1,0,0.75,A,A,1,248,29155,29403,"[""A""]",21,0.03304416268971477,0.1099902861839647,83.3044068813324
116,index_115,32,1,0,0.75,B,A,0,268,28445,28713,"[""A""]",14,0.030496696763773853,0.118882163939326,181.87176370620728
117,index_116,32,1,0,0.75,D,D,1,226,29883,30109,"[""D""]",15,0.03138480164226473,0.1088694612568184,196.15355944633484
120,index_119,32,2,0,0.75,A,A,1,122,21724,21846,"[""A"", ""A""]",13,0.02573622503822161,0.0704625270866023,44.84274172782898
133,index_132,32,1,0,0.75,A,A,1,250,28918,29168,"[""A""]",18,0.027893630682064543,0.1064783680789061,112.3819751739502
134,index_133,32,1,0,0.75,A,A,1,141,34767,34908,"[""A""]",26,0.03142007980640122,0.0990809235597399,149.12974643707275
141,index_140,32,1,0,0.75,D,B,0,100,25769,25869,"[""B""]",22,0.02626602559512192,0.0741238885152806,145.30672669410706
146,index_145,32,1,0,0.75,C,A,0,307,24663,24970,"[""A""]",23,0.029388243662751834,0.1234401853097213,88.85264778137207
150,index_149,32,1,0,0.75,B,D,0,253,38338,38591,"[""D""]",23,0.03700092456321928,0.1234401853097213,215.3760688304901
152,index_151,32,12,0,0.75,B,B,1,195,34705,34900,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",11,0.0553704090488187,0.1485466636778002,43.98281931877136
155,index_154,32,7,0,0.75,B,B,1,430,25838,26268,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.0594230414745897,0.1284465366509751,40.170090198516846
161,index_160,32,1,0,0.75,C,C,1,299,21688,21987,"[""C""]",12,0.03271272042118919,0.1171635657177015,45.33301782608032
168,index_167,32,6,0,0.75,A,B,0,134,37356,37490,"[""B"", ""C"", ""B"", ""B"", ""B"", ""B""]",22,0.06341657023719237,0.149518045281327,41.123769760131836
172,index_171,32,1,0,0.75,D,D,1,244,24047,24291,"[""D""]",20,0.027543786783827844,0.104012553239184,70.53306746482849
178,index_177,32,2,0,0.75,C,C,1,237,34137,34374,"[""C"", ""C""]",22,0.03574239547695236,0.1232907419861017,84.46136665344238
179,index_178,32,1,0,0.75,B,B,1,305,39941,40246,"[""B""]",32,0.04099042400961624,0.1147724725397892,171.71716332435608
184,index_183,32,1,0,0.75,C,B,0,439,29236,29675,"[""B""]",15,0.034923708131337425,0.1362923111409998,215.56186175346375
189,index_188,32,4,0,0.75,B,A,0,87,25681,25768,"[""B"", ""B"", ""A"", ""A""]",11,0.02514650008961538,0.0908615407606665,53.5788516998291
196,index_195,32,2,0,0.75,D,D,1,224,27354,27578,"[""D"", ""D""]",19,0.029844541574787043,0.1065530897407158,82.38470220565796
197,index_196,32,1,0,0.75,D,D,1,270,36061,36331,"[""D""]",18,0.03487809945027562,0.1159680191287454,189.15967750549316
