iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,8,8,0,0.98,fixed,A,A,1,173,19563,19736,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.040857729679317376,0.0854642313546423,52.5871148109436
2,aqua_rat_test_1,8,8,0,0.98,fixed,E,E,1,153,18076,18229,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",20,0.030396291605963986,0.0582952815829528,61.92127180099487
3,aqua_rat_test_2,8,8,0,0.98,fixed,A,A,1,95,15513,15608,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.0299662469336152,0.0547945205479452,45.58612322807312
4,aqua_rat_test_3,8,8,0,0.98,fixed,B,B,1,141,13325,13466,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",14,0.028320057375519587,0.0518264840182648,36.21908950805664
5,aqua_rat_test_4,8,8,0,0.98,fixed,B,B,1,106,5014,5120,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.009212185476013011,0.0187975646879756,16.35933232307434
6,aqua_rat_test_5,8,8,0,0.98,fixed,D,D,1,164,11004,11168,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.023654469713402165,0.0410197869101979,29.011650562286377
7,aqua_rat_test_6,8,8,0,0.98,fixed,D,D,1,122,15835,15957,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",20,0.0257677486699131,0.0547945205479452,57.465558767318726
8,aqua_rat_test_7,8,8,0,0.98,fixed,C,C,1,137,7475,7612,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",6,0.01709858804022385,0.0321156773211567,18.68708086013794
9,aqua_rat_test_8,8,8,0,0.98,fixed,E,E,1,128,17042,17170,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",17,0.034929764021053335,0.0670471841704718,46.66967821121216
10,aqua_rat_test_9,8,8,0,0.98,fixed,D,D,1,115,6114,6229,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.012660628290540668,0.0213089802130898,17.01005721092224
11,aqua_rat_test_10,8,8,0,0.98,fixed,B,C,0,158,29998,30156,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",28,0.06112833488463553,0.1158295281582952,84.13934969902039
12,aqua_rat_test_11,8,8,0,0.98,fixed,A,A,1,146,8726,8872,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.017555566545230696,0.0372907153729071,24.185225009918213
13,aqua_rat_test_12,8,8,0,0.98,fixed,C,C,1,118,11926,12044,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",8,0.024757496089999175,0.0480974124809741,32.12366461753845
14,aqua_rat_test_13,8,8,0,0.98,fixed,D,D,1,81,3973,4054,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.008462733104189102,0.0126331811263318,11.061011552810669
15,aqua_rat_test_14,8,8,0,0.98,fixed,C,C,1,99,5977,6076,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",8,0.012989616328657362,0.0230593607305935,15.566829919815063
16,aqua_rat_test_15,8,8,0,0.98,fixed,A,A,1,109,5206,5315,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",5,0.011899856628233344,0.0224505327245053,13.231499195098877
17,aqua_rat_test_16,8,8,0,0.98,fixed,A,A,1,143,37002,37145,"[""A"", ""A"", ""A"", ""A"", ""A"", ""E"", ""A"", ""A""]",44,0.0518422472892992,0.1073059360730593,178.09981226921082
18,aqua_rat_test_17,8,8,0,0.98,fixed,D,D,1,151,7728,7879,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",13,0.014717772485587774,0.0318112633181126,23.312135219573975
19,aqua_rat_test_18,8,8,0,0.98,fixed,D,D,1,183,6566,6749,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.01313529081408731,0.0228310502283105,19.819186210632324
20,aqua_rat_test_19,8,8,0,0.98,fixed,C,C,1,106,7740,7846,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",8,0.016246725890882958,0.0297564687975646,20.909960746765137
21,aqua_rat_test_20,8,2,0,0.98,fixed,C,E,0,122,40177,40299,"[""E"", ""E""]",50,0.05826419380306658,0.1321156773211568,176.88167905807495
22,aqua_rat_test_21,8,8,0,0.98,fixed,A,A,1,141,26697,26838,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",30,0.04825060615912663,0.1047945205479452,84.68502712249756
