iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,1,0,0.7,C,C,1,148,35544,35692,"[""C""]",16,0.029876689198507327,0.1497422102667563,67.3847827911377
2,index_1,64,1,0,0.7,D,D,1,155,38115,38270,"[""D""]",12,0.028659120490071636,0.1808264215796159,126.77400517463684
3,index_2,64,3,0,0.7,C,C,1,179,60862,61041,"[""C"", ""C"", ""C""]",23,0.07676729430091694,0.2121347978779048,62.076295137405396
4,index_3,64,1,0,0.7,B,B,1,153,45753,45906,"[""B""]",19,0.03507577722236585,0.1832175147575282,87.17118954658508
5,index_4,64,3,0,0.7,C,C,1,385,49064,49449,"[""C"", ""C"", ""C""]",24,0.055211928506605744,0.2319360382574908,97.6857442855835
6,index_5,64,2,0,0.7,C,C,1,199,42495,42694,"[""C"", ""C""]",19,0.03420263701811167,0.186355824553538,105.21703124046326
7,index_6,64,1,0,0.7,C,C,1,191,52235,52426,"[""C""]",15,0.04155933940476131,0.1983860121049092,289.06375908851624
8,index_7,64,1,0,0.7,D,D,1,471,69707,70178,"[""D""]",30,0.05831763839058032,0.3210042591347232,172.16013073921204
9,index_8,64,1,0,0.7,A,C,0,262,44633,44895,"[""C""]",25,0.04465062734770918,0.1834416797429574,77.47491979598999
10,index_9,64,1,0,0.7,C,C,1,148,41882,42030,"[""C""]",19,0.030733651193477894,0.1739520286931181,136.42844605445862
11,index_10,64,3,0,0.7,A,A,1,399,43379,43778,"[""A"", ""A"", ""A""]",16,0.09241804499757388,0.2295449450795785,38.97120237350464
12,index_11,64,3,0,0.7,D,D,1,174,58078,58252,"[""D"", ""D"", ""D""]",32,0.05698350244376831,0.1777628334454158,105.83060908317566
13,index_12,64,1,0,0.7,A,A,1,340,39811,40151,"[""A""]",18,0.03517064040989487,0.224762758723754,122.1084725856781
14,index_13,64,1,0,0.7,D,D,1,148,40565,40713,"[""D""]",21,0.03174599070595821,0.1763431218710304,91.31882929801941
15,index_14,64,1,0,0.7,C,C,1,302,36496,36798,"[""C""]",20,0.036066755016493285,0.2051109616677875,80.366623878479
16,index_15,64,1,0,0.7,B,B,1,221,42249,42470,"[""B""]",18,0.03647044189234847,0.1845625046701038,233.10157132148743
