iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,8,2,0,0.85,A,C,0,262,12708,12970,"[""C"", ""C""]",12,0.019645428992820214,0.0407233056863184,82.04085159301758
11,index_10,8,3,0,0.85,A,A,1,399,10536,10935,"[""A"", ""A"", ""A""]",12,0.023595163793360862,0.0484196368527236,43.00163793563843
12,index_11,8,3,0,0.85,D,D,1,174,17645,17819,"[""D"", ""D"", ""D""]",22,0.030828673583511077,0.0434880071732795,74.16040444374084
13,index_12,8,1,0,0.85,A,A,1,340,13395,13735,"[""A""]",13,0.024093339787849388,0.0424419039079428,154.8066689968109
15,index_14,8,1,0,0.85,C,C,1,302,8311,8613,"[""C""]",9,0.014205958983789813,0.0322797579018157,67.00689315795898
17,index_16,8,2,0,0.85,C,C,1,158,8924,9082,"[""C"", ""C""]",14,0.017694503627851063,0.0268997982515131,34.856648445129395
18,index_17,8,1,0,0.85,B,A,0,245,9599,9844,"[""A""]",9,0.015312105235311011,0.0298886647239035,79.84707450866699
19,index_18,8,1,0,0.85,A,A,1,543,17670,18213,"[""A""]",14,0.03226202211005486,0.0568631846372262,231.15835070610046
26,index_25,8,1,0,0.85,D,A,0,372,16466,16838,"[""A""]",14,0.027941817751738752,0.0483449151909138,186.84001231193542
28,index_27,8,1,0,0.85,A,C,0,327,22913,23240,"[""C""]",34,0.03521521631408859,0.0496899051034894,173.08319973945618
32,index_31,8,1,0,0.85,C,C,1,156,22370,22526,"[""C""]",23,0.03533925093411418,0.0632892475528655,274.9400670528412
34,index_33,8,1,0,0.85,A,C,0,472,17565,18037,"[""C""]",20,0.030521720028334504,0.0504371217215871,198.31246614456177
39,index_38,8,2,0,0.85,B,B,1,243,7645,7888,"[""B"", ""B""]",9,0.013674629980243849,0.0298886647239035,46.81908941268921
41,index_40,8,1,0,0.85,A,A,1,147,5356,5503,"[""A""]",7,0.009991770203031986,0.026302024957035,24.23101234436035
46,index_45,8,1,0,0.85,C,A,0,98,16095,16193,"[""A""]",10,0.028331895348250008,0.0543226481356945,224.95352172851562
53,index_52,8,1,0,0.85,D,D,1,231,21364,21595,"[""D""]",17,0.03341758554298644,0.059104834491519,250.32481336593628
57,index_56,8,1,0,0.85,D,D,1,191,26944,27135,"[""D""]",27,0.04456035346057051,0.0806246730927295,371.216117143631
70,index_69,8,1,0,0.85,D,C,0,165,19950,20115,"[""C""]",31,0.029595800214278024,0.0428902338788014,130.23393607139587
73,index_72,8,2,0,0.85,C,C,1,187,7027,7214,"[""C"", ""C""]",8,0.013247447152486711,0.0275722932078009,33.30219626426697
75,index_74,8,3,0,0.85,B,B,1,639,20236,20875,"[""B"", ""B"", ""A""]",25,0.03537133358011907,0.0573862362698947,121.63995790481567
76,index_75,8,1,0,0.85,D,B,0,221,11911,12132,"[""B""]",13,0.01844163142741427,0.0418441306134648,65.90339803695679
79,index_78,8,1,0,0.85,A,D,0,387,21052,21439,"[""D""]",24,0.034113478979381294,0.0561906896809385,231.61833715438843
83,index_82,8,2,0,0.85,A,A,1,193,19772,19965,"[""A"", ""A""]",27,0.03207892921615997,0.0494657401180602,118.00305366516113
84,index_83,8,7,0,0.85,D,D,1,128,8673,8801,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.020236061950373602,0.0334753044907718,24.429004907608032
86,index_85,8,1,0,0.85,A,D,0,335,14954,15289,"[""D""]",18,0.02424998524404153,0.03713666591945,128.7870225906372
89,index_88,8,1,0,0.85,B,B,1,257,18932,19189,"[""B""]",28,0.028793588221103367,0.0410969139953673,134.50453662872314
94,index_93,8,1,0,0.85,D,C,0,198,17645,17843,"[""C""]",19,0.025422300117884343,0.0369872225958305,131.18435335159302
102,index_101,8,1,0,0.85,D,D,1,439,16085,16524,"[""D""]",19,0.027089418257317786,0.0555929163864604,88.2251489162445
107,index_106,8,7,0,0.85,A,B,0,280,8262,8542,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.024881783023851255,0.0406485840245086,22.06276273727417
111,index_110,8,1,0,0.85,D,B,0,344,16861,17205,"[""B""]",16,0.02719416311578422,0.0451318837330941,170.76230716705322
112,index_111,8,3,0,0.85,A,A,1,248,22321,22569,"[""A"", ""A"", ""A""]",25,0.042344407591963416,0.0642606291563924,90.20783567428589
116,index_115,8,1,0,0.85,B,A,0,268,18845,19113,"[""A""]",18,0.030863925069333123,0.0543226481356945,223.5273630619049
