iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,32,1,0,0.7,A,C,0,262,20851,21113,"[""C""]",12,0.02571847495310631,0.0877979526264663,57.390329360961914
11,index_10,32,1,0,0.7,A,A,1,399,25819,26218,"[""A""]",18,0.05090193441196245,0.1276245983710677,42.10766243934631
12,index_11,32,1,0,0.7,D,D,1,174,37254,37428,"[""D""]",29,0.05151983923212795,0.1078233579914816,67.68097829818726
13,index_12,32,1,0,0.7,A,D,0,340,24026,24366,"[""D""]",15,0.027710516770160287,0.1049092131809011,156.34986996650696
15,index_14,32,1,0,0.7,C,C,1,302,16391,16693,"[""C""]",8,0.024818027889892944,0.0988567585743106,42.34951686859131
17,index_16,32,2,0,0.7,C,C,1,158,19343,19501,"[""C"", ""C""]",13,0.02728860868455258,0.0926548606441007,36.725584983825684
18,index_17,32,1,0,0.7,B,A,0,245,33784,34029,"[""A""]",23,0.03331143795988408,0.108944182918628,201.53866839408875
19,index_18,32,1,0,0.7,A,B,0,543,30653,31196,"[""B""]",20,0.03541345649968197,0.1525069117537174,190.52400493621826
26,index_25,32,1,0,0.7,D,A,0,372,30147,30519,"[""A""]",14,0.034372739323796586,0.121945752073526,237.8618574142456
28,index_27,32,1,0,0.7,A,A,1,327,30141,30468,"[""A""]",17,0.0306051676406062,0.138683404318912,153.32793617248535
32,index_31,32,1,0,0.7,C,B,0,156,33698,33854,"[""B""]",17,0.04072678494459309,0.0748711051333781,351.8662347793579
34,index_33,32,1,0,0.7,A,C,0,472,26644,27116,"[""C""]",14,0.030334926890196484,0.1398042292460584,145.98876643180847
39,index_38,32,3,0,0.7,B,B,1,243,19370,19613,"[""B"", ""B"", ""B""]",13,0.03228785564470019,0.0907868190988567,40.51267433166504
41,index_40,32,1,0,0.7,A,A,1,147,14463,14610,"[""A""]",8,0.015139147075883107,0.0717327953373683,50.90211486816406
46,index_45,32,1,0,0.7,C,D,0,98,23758,23856,"[""D""]",9,0.02366613872115194,0.0972128820144959,149.17526388168335
53,index_52,32,1,0,0.7,D,D,1,231,30020,30251,"[""D""]",7,0.03519781024860618,0.1052080998281401,280.3643443584442
57,index_56,32,1,0,0.7,D,C,0,191,28744,28935,"[""C""]",18,0.030063491710703567,0.0925054173204812,196.23683309555054
70,index_69,32,1,0,0.7,D,C,0,165,28337,28502,"[""C""]",15,0.027262094433391088,0.1028170066502278,155.79512214660645
73,index_72,32,6,0,0.7,C,C,1,187,25214,25401,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",15,0.044272041637866556,0.0941492938802959,40.82120704650879
75,index_74,32,1,0,0.7,B,B,1,639,30973,31612,"[""B""]",20,0.0374864213370158,0.1769408951655084,130.89289164543152
76,index_75,32,1,0,0.7,D,B,0,221,27500,27721,"[""B""]",15,0.04163772385609341,0.1276245983710677,43.60289549827576
79,index_78,32,1,0,0.7,A,D,0,387,34395,34782,"[""D""]",21,0.0376761160560446,0.1267279384293507,251.69393062591553
83,index_82,32,1,0,0.7,A,A,1,193,31896,32089,"[""A""]",21,0.029117863094377455,0.1139505342598818,106.76045417785645
84,index_83,32,14,0,0.7,D,D,1,128,28210,28338,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.06419465216041187,0.121347978779048,25.35521912574768
86,index_85,32,1,0,0.7,A,D,0,335,20843,21178,"[""D""]",12,0.023948574904663584,0.121945752073526,115.86993861198425
89,index_88,32,1,0,0.7,B,A,0,257,24590,24847,"[""A""]",10,0.025955430108410296,0.1088694612568184,143.19205617904663
94,index_93,32,1,0,0.7,D,B,0,198,33602,33800,"[""B""]",17,0.03252376099180333,0.1069266980497646,213.6391191482544
102,index_101,32,2,0,0.7,D,D,1,439,31819,32258,"[""D"", ""D""]",20,0.04180446077209972,0.1389822909661511,80.01100611686707
107,index_106,32,27,0,0.7,A,B,0,280,29690,29970,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",19,0.07622614345254908,0.1434655906747366,29.182584762573242
111,index_110,32,1,0,0.7,D,B,0,344,30578,30922,"[""B""]",20,0.0330655667024584,0.1204513188373309,200.91069889068604
112,index_111,32,2,0,0.7,A,A,1,248,30178,30426,"[""A"", ""A""]",23,0.03866662436518319,0.1109616677874916,75.82238626480103
116,index_115,32,1,0,0.7,B,A,0,268,26749,27017,"[""A""]",14,0.028269740282791306,0.1123813793618769,166.7529013156891
117,index_116,32,1,0,0.7,D,D,1,226,25692,25918,"[""D""]",15,0.02596810098619951,0.1059553164462377,137.3220272064209
120,index_119,32,1,0,0.7,A,A,1,122,22047,22169,"[""A""]",17,0.029591304457404433,0.0878726742882761,39.23245668411255
133,index_132,32,1,0,0.7,A,A,1,250,28927,29177,"[""A""]",21,0.0292143600915762,0.1052080998281401,97.71812510490417
134,index_133,32,1,0,0.7,A,A,1,141,34618,34759,"[""A""]",16,0.03172411758403235,0.0878726742882761,205.9836745262146
141,index_140,32,1,0,0.7,D,C,0,100,20766,20866,"[""C""]",18,0.021413878421804745,0.069341702159456,121.24047756195068
146,index_145,32,1,0,0.7,C,B,0,307,20989,21296,"[""B""]",9,0.02253653310597577,0.1147724725397892,91.28774189949036
150,index_149,32,1,0,0.7,B,D,0,253,28722,28975,"[""D""]",19,0.02879644176982015,0.1043114398864231,155.87269568443298
152,index_151,32,12,0,0.7,B,B,1,195,37168,37363,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",20,0.05734396830157137,0.140252559216917,50.425355434417725
155,index_154,32,4,0,0.7,B,B,1,430,28387,28817,"[""B"", ""B"", ""B"", ""B""]",20,0.05282417803005833,0.1267279384293507,54.37710213661194
161,index_160,32,1,0,0.7,C,C,1,299,22330,22629,"[""C""]",9,0.024729862349073612,0.117014122394082,74.29859948158264
168,index_167,32,7,0,0.7,A,B,0,134,36570,36704,"[""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.0548826401397559,0.1359934244937607,48.27473020553589
172,index_171,32,3,0,0.7,D,D,1,244,24798,25042,"[""D"", ""D"", ""D""]",19,0.028105690650555393,0.1042367182246133,78.54837989807129
178,index_177,32,4,0,0.7,C,C,1,237,30110,30347,"[""C"", ""C"", ""C"", ""C""]",18,0.04903243151220462,0.1223940820443846,48.349547147750854
179,index_178,32,1,0,0.7,B,A,0,305,31569,31874,"[""A""]",23,0.041440531000046764,0.1201524321900918,67.66557478904724
