iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,8,1,0,0.7,A,D,0,262,11259,11521,"[""D""]",9,0.018437099512125847,0.0316819846073376,106.00665044784546
11,index_10,8,2,0,0.7,A,A,1,399,8390,8789,"[""A"", ""A""]",10,0.01612308105794284,0.035268624374206,51.93673300743103
12,index_11,8,1,0,0.7,D,D,1,174,9411,9585,"[""D""]",14,0.014784007242922977,0.021968168572069,75.5277419090271
13,index_12,8,1,0,0.7,A,A,1,340,10530,10870,"[""A""]",6,0.020009741362723224,0.0359411193304939,123.0224244594574
15,index_14,8,1,0,0.7,C,C,1,302,6280,6582,"[""C""]",8,0.011554336968454133,0.0251064783680788,53.97288107872009
17,index_16,8,1,0,0.7,C,C,1,158,5631,5789,"[""C""]",8,0.009212529406868283,0.0201748486886348,33.983630418777466
18,index_17,8,1,0,0.7,B,B,1,245,11434,11679,"[""B""]",9,0.018932122325099617,0.0325786445490547,111.60918951034546
19,index_18,8,1,0,0.7,A,B,0,543,12659,13202,"[""B""]",11,0.02325870218282145,0.0406485840245086,124.76679801940918
26,index_25,8,1,0,0.7,D,A,0,372,16119,16491,"[""A""]",7,0.03136654468883343,0.0589553911678996,244.4556486606598
28,index_27,8,1,0,0.7,A,C,0,327,15730,16057,"[""C""]",11,0.027609585539643034,0.0499140700889187,187.04930353164673
32,index_31,8,1,0,0.7,C,C,1,156,14089,14245,"[""C""]",10,0.02397451352495446,0.0446835537622356,166.21804523468018
34,index_33,8,1,0,0.7,A,C,0,472,11052,11524,"[""C""]",6,0.02168019511733016,0.0379586041993573,129.70181369781494
39,index_38,8,1,0,0.7,B,B,1,243,5712,5955,"[""B""]",8,0.010366231294047606,0.0227153851901665,36.1963005065918
41,index_40,8,1,0,0.7,A,A,1,147,5670,5817,"[""A""]",6,0.009148744950349678,0.0191287454232982,47.42507195472717
46,index_45,8,1,0,0.7,C,D,0,98,11828,11926,"[""D""]",7,0.021933785597076826,0.0422924605843233,156.50797653198242
53,index_52,8,1,0,0.7,D,B,0,231,15536,15767,"[""B""]",7,0.0275598880551269,0.0514832249869237,199.6509072780609
57,index_56,8,1,0,0.7,D,C,0,191,20630,20821,"[""C""]",12,0.039039421893660255,0.0754688784278562,315.2750234603882
70,index_69,8,1,0,0.7,D,D,1,165,11062,11227,"[""D""]",7,0.018071078223369865,0.0322797579018157,114.40229654312134
73,index_72,8,2,0,0.7,C,C,1,187,7229,7416,"[""C"", ""C""]",11,0.013632415378622574,0.0240603751027422,35.27531409263611
75,index_74,8,2,0,0.7,B,B,1,639,10274,10913,"[""B"", ""B""]",15,0.02551722423613469,0.0502129567361577,51.807395935058594
76,index_75,8,1,0,0.7,D,D,1,221,9557,9778,"[""D""]",13,0.015285421161420185,0.0313830979600986,53.401145935058594
79,index_78,8,1,0,0.7,A,D,0,387,18105,18492,"[""D""]",15,0.03264069393938999,0.0595531644623776,235.80851531028748
83,index_82,8,1,0,0.7,A,A,1,193,12517,12710,"[""A""]",9,0.020934731435981128,0.0378838825375476,133.27122926712036
84,index_83,8,6,0,0.7,D,D,1,128,8422,8550,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",9,0.015143446381013467,0.0291414481058058,32.46849751472473
86,index_85,8,1,0,0.7,A,D,0,335,11257,11592,"[""D""]",8,0.021851100098399353,0.0400508107300305,141.1449851989746
89,index_88,8,1,0,0.7,B,B,1,257,10585,10842,"[""B""]",7,0.017840495896693037,0.0305611596801912,105.31131196022034
94,index_93,8,1,0,0.7,D,D,1,198,14071,14269,"[""D""]",11,0.023948170595556977,0.0438616154823283,161.77801704406738
102,index_101,8,1,0,0.7,D,D,1,439,13285,13724,"[""D""]",13,0.023156805602733026,0.0382574908465964,130.09358835220337
107,index_106,8,5,0,0.7,A,B,0,280,8087,8367,"[""B"", ""B"", ""B"", ""B"", ""B""]",10,0.021971625446102896,0.0376597175521183,24.323747873306274
111,index_110,8,1,0,0.7,D,C,0,344,14011,14355,"[""C""]",7,0.02650306391198691,0.0490174101472016,184.01743412017822
112,index_111,8,1,0,0.7,A,A,1,248,10075,10323,"[""A""]",13,0.016419013956985046,0.0298886647239035,85.4341287612915
116,index_115,8,1,0,0.7,B,A,0,268,13899,14167,"[""A""]",9,0.024980883213789558,0.0459538220130015,169.7352273464203
117,index_116,8,1,0,0.7,D,A,0,226,16111,16337,"[""A""]",9,0.02861996038394312,0.0535007098557871,207.88790559768677
120,index_119,8,1,0,0.7,A,A,1,122,6524,6646,"[""A""]",10,0.009890468694535968,0.0185309721288201,44.46018028259277
133,index_132,8,1,0,0.7,A,A,1,250,9623,9873,"[""A""]",10,0.01561433808673697,0.0298886647239035,83.68856906890869
134,index_133,8,1,0,0.7,A,A,1,141,5987,6128,"[""A""]",9,0.009721257758038223,0.0191287454232982,37.02141308784485
141,index_140,8,1,0,0.7,D,B,0,100,8344,8444,"[""B""]",11,0.012962455347492984,0.0215198386012105,74.69980192184448
146,index_145,8,1,0,0.7,C,A,0,307,9649,9956,"[""A""]",8,0.01753832359077815,0.030635881342001,107.57192516326904
150,index_149,8,1,0,0.7,B,D,0,253,14898,15151,"[""D""]",11,0.02452022807536111,0.0434132855114697,159.94610142707825
152,index_151,8,3,0,0.7,B,B,1,195,8495,8690,"[""B"", ""B"", ""B""]",10,0.017784996592161505,0.035567511021445,30.308358907699585
155,index_154,8,2,0,0.7,B,B,1,430,8526,8956,"[""B"", ""B""]",11,0.019529077425157373,0.0358663976686841,42.33660626411438
161,index_160,8,1,0,0.7,C,C,1,299,6298,6597,"[""C""]",7,0.011645565986949092,0.0310842113128595,41.59986853599548
168,index_167,8,3,0,0.7,A,B,0,134,9665,9799,"[""B"", ""B"", ""B""]",13,0.02067975608310246,0.0336247478143914,30.27005934715271
172,index_171,8,1,0,0.7,D,D,1,244,6549,6793,"[""D""]",9,0.011617179407211863,0.0290667264439961,40.28347158432007
178,index_177,8,1,0,0.7,C,C,1,237,8614,8851,"[""C""]",11,0.016211994043119567,0.0318314279309571,37.802396059036255
179,index_178,8,1,0,0.7,B,A,0,305,11642,11947,"[""A""]",13,0.01830139230853296,0.037435552566689,82.23904228210449
184,index_183,8,1,0,0.7,C,B,0,439,15448,15887,"[""B""]",10,0.030629089041821173,0.056937906299036,220.2924542427063
189,index_188,8,2,0,0.7,B,A,0,87,5358,5445,"[""A"", ""A""]",7,0.013262217956422144,0.0239109317791227,14.525789499282837
196,index_195,8,1,0,0.7,D,D,1,224,8840,9064,"[""D""]",8,0.015515444093433797,0.0272734065605618,93.26512360572815
197,index_196,8,1,0,0.7,D,C,0,270,17966,18236,"[""C""]",9,0.033755034294406315,0.0642606291563924,260.10050082206726
