iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.5,fixed,33,33,1,194,12921,13115,"[""33""]",21,0.014938348289030075,0.0227893727108888,109.20624732971191
2,index_1,8,1,0,0.5,fixed,23,23,1,226,14925,15151,"[""23""]",17,0.017582385234925238,0.0289518051276088,154.8152198791504
3,index_2,8,1,0,0.5,fixed,116,116,1,172,12715,12887,"[""116""]",11,0.015122493914377777,0.0269751758618684,138.4142165184021
4,index_3,8,1,0,0.5,fixed,809,809,1,145,9737,9882,"[""809""]",9,0.012136552477230295,0.021335968839021,113.54262804985046
5,index_4,8,1,0,0.5,fixed,197,2297,0,141,32963,33104,"[""2297""]",9,0.05345175577551526,0.1059240741817336,820.4156856536865
6,index_5,8,1,0,0.5,fixed,385,24,0,128,26319,26447,"[""24""]",15,0.037931343679799584,0.0740073251555142,545.0141868591309
7,index_6,8,1,0,0.5,fixed,371,371,1,123,25097,25220,"[""371""]",12,0.03870030142968929,0.0762164990407534,565.2144918441772
8,index_7,8,1,0,0.5,fixed,601,601,1,119,23187,23306,"[""601""]",16,0.03264886866834236,0.0633102726585663,453.8858120441437
9,index_8,8,1,0,0.5,fixed,25,25,1,97,13039,13136,"[""25""]",15,0.014286911171335634,0.0230800534852624,124.45834183692932
10,index_9,8,1,0,0.5,fixed,55,55,1,108,10237,10345,"[""55""]",11,0.011898103644241485,0.0204057903610255,109.37721037864685
11,index_10,8,1,0,0.5,fixed,540,540,1,96,13104,13200,"[""540""]",18,0.014104649902298207,0.0232544619498866,110.37669563293457
12,index_11,8,1,0,0.5,fixed,45,45,1,186,26099,26285,"[""45""]",13,0.039026513568248336,0.0762164990407534,565.6672666072845
13,index_12,8,2,0,0.5,fixed,204,204,1,181,10565,10746,"[""204"", ""204""]",22,0.014868044099777497,0.0239520958083832,70.89884877204895
14,index_13,8,1,0,0.5,fixed,699,699,1,118,29274,29392,"[""699""]",24,0.036650960548118,0.0689494796814138,508.72369503974915
15,index_14,8,1,0,0.5,fixed,294,294,1,101,13005,13106,"[""294""]",10,0.015876873371275784,0.0290680774373582,157.2573368549347
16,index_15,8,1,0,0.5,fixed,110,155,0,112,13803,13915,"[""155""]",17,0.015025050759073174,0.0252310912156269,130.09556245803833
17,index_16,8,1,0,0.5,fixed,721,721,1,145,15389,15534,"[""721""]",27,0.018403645329188263,0.0290099412824835,156.58473229408264
18,index_17,8,1,0,0.5,fixed,315,9,0,100,27935,28035,"[""9""]",9,0.043667399594844745,0.0863903261438288,653.5986127853394
19,index_18,8,1,0,0.5,fixed,468,468,1,100,17776,17876,"[""468""]",7,0.02658988190584018,0.052089994767746,354.8760013580322
20,index_19,8,1,0,0.5,fixed,902,1024,0,147,19418,19565,"[""1024""]",11,0.028765607932110183,0.055985117144352,386.38731694221497
21,index_20,8,1,0,0.5,fixed,211,211,1,170,28949,29119,"[""211""]",15,0.04105756211907946,0.0797628044881111,593.6980149745941
22,index_21,8,1,0,0.5,fixed,80,80,1,109,16106,16215,"[""80""]",11,0.02320656366801335,0.0449973838730306,292.122989654541
23,index_22,8,1,0,0.5,fixed,480,480,1,131,11858,11989,"[""480""]",10,0.0160269323762386,0.0301145282251031,163.38588547706604
24,index_23,8,1,0,0.5,fixed,236,236,1,118,13400,13518,"[""236""]",9,0.018003802624476224,0.0340677867565839,197.9172661304474
25,index_24,8,1,0,0.5,fixed,73,73,1,159,10585,10744,"[""73""]",8,0.014863938204978139,0.0279053543398639,149.61462306976318
26,index_25,8,1,0,0.5,fixed,113,113,1,402,15687,16089,"[""113""]",15,0.022748193818262343,0.0413348061159234,255.53710556030273
27,index_26,8,0,0,0.5,fixed,127,,0,208,37715,37923,[],10,0.06063227501066336,0.1198186151967909,940.6748595237732
28,index_27,8,1,0,0.5,fixed,104,104,1,199,11978,12177,"[""104""]",9,0.015859083683832046,0.0287773966629847,153.56890320777893
29,index_28,8,1,0,0.5,fixed,104,104,1,124,12294,12418,"[""104""]",9,0.015953191272243556,0.0297075751409802,160.2933714389801
30,index_29,8,1,0,0.5,fixed,321,321,1,109,11340,11449,"[""321""]",10,0.014373533964222307,0.026451950467996,142.07843041419983
