iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.6,fixed,33,33,1,189,13815,14004,"[""33""]",18,0.021020061817492792,0.0448329970858552,71.90004420280457
2,index_1,8,1,0,0.6,fixed,23,23,1,221,12730,12951,"[""23""]",18,0.019361271433358702,0.0402749757154599,81.1508617401123
3,index_2,8,2,0,0.6,fixed,116,116,1,167,9968,10135,"[""116"", ""116""]",14,0.01904454216148139,0.0329522528581035,39.53841161727905
4,index_3,8,1,0,0.6,fixed,809,809,1,140,7808,7948,"[""809""]",9,0.011788271899442487,0.0251064783680788,63.65138649940491
5,index_4,8,1,0,0.6,fixed,197,273,0,136,15467,15603,"[""273""]",7,0.02802647546791525,0.053874318164836,218.8579080104828
6,index_5,8,1,0,0.6,fixed,385,24,0,123,21602,21725,"[""24""]",23,0.031427901691089374,0.0530523798849286,218.702454328537
7,index_6,8,1,0,0.6,fixed,371,69,0,118,14830,14948,"[""69""]",9,0.025678445951307156,0.0488679668235821,194.01800346374512
8,index_7,8,1,0,0.6,fixed,601,601,1,114,22041,22155,"[""601""]",23,0.028971404200013148,0.0664275573488754,147.86612272262573
9,index_8,8,1,0,0.6,fixed,25,25,1,92,15431,15523,"[""25""]",13,0.02140683276082795,0.0361652843159231,129.26635074615479
10,index_9,8,1,0,0.6,fixed,55,55,1,103,8126,8229,"[""55""]",13,0.011953483314095606,0.0233131584846446,47.86713004112244
11,index_10,8,1,0,0.6,fixed,540,540,1,91,16356,16447,"[""540""]",21,0.023099316579394555,0.0448329970858552,83.7677710056305
12,index_11,8,1,0,0.6,fixed,45,53,0,181,21603,21784,"[""53""]",18,0.036768258713592614,0.0689680938504072,295.60608673095703
13,index_12,8,1,0,0.6,fixed,204,204,1,176,9334,9510,"[""204""]",16,0.015175010674350118,0.0257042516625569,53.84048390388489
14,index_13,8,1,0,0.6,fixed,699,699,1,113,22090,22203,"[""699""]",27,0.031995677235964984,0.0685944855413583,108.96608710289001
15,index_14,8,1,0,0.6,fixed,294,294,1,96,7555,7651,"[""294""]",11,0.010845698792671898,0.0233131584846446,47.1988685131073
16,index_15,8,1,0,0.6,fixed,110,155,0,107,15681,15788,"[""155""]",20,0.023405743111764167,0.0394530374355526,144.89151978492737
17,index_16,8,1,0,0.6,fixed,721,721,1,140,13948,14088,"[""721""]",14,0.021856396962430902,0.0388552641410745,141.29559779167175
18,index_17,8,1,0,0.6,fixed,315,12,0,95,24096,24191,"[""12""]",7,0.04696895449269679,0.092580138982291,419.9705069065094
19,index_18,8,1,0,0.6,fixed,468,468,1,95,12622,12717,"[""468""]",11,0.019874600282393757,0.0363147276395426,133.70156741142273
20,index_19,8,1,0,0.6,fixed,902,1922,0,142,21629,21771,"[""1922""]",8,0.043863937675623715,0.086378241052081,396.2413287162781
21,index_20,8,1,0,0.6,fixed,211,121,0,165,26946,27111,"[""121""]",15,0.0466160986560307,0.089441829186281,412.87148785591125
22,index_21,8,1,0,0.6,fixed,80,80,1,104,15088,15192,"[""80""]",9,0.02650101915338903,0.0508107300306358,207.75330185890198
23,index_22,8,1,0,0.6,fixed,480,480,1,126,21653,21779,"[""480""]",10,0.04300914344664108,0.0845849211686468,384.0086133480072
24,index_23,8,1,0,0.6,fixed,236,236,1,113,10702,10815,"[""236""]",13,0.015409734978040407,0.0261525816334154,91.40411591529846
25,index_24,8,1,0,0.6,fixed,73,73,1,154,8023,8177,"[""73""]",7,0.01234469097081035,0.0245087050736008,71.15801668167114
26,index_25,8,1,0,0.6,fixed,113,107,0,397,32804,33201,"[""107""]",7,0.0698948340574739,0.1370395277590973,671.0449826717377
27,index_26,8,1,0,0.6,fixed,127,1,0,203,24014,24217,"[""1""]",11,0.045788966034180784,0.0890682208772323,409.09729743003845
28,index_27,8,1,0,0.6,fixed,104,104,1,194,14227,14421,"[""104""]",19,0.02269042762652017,0.0378838825375476,137.8627951145172
29,index_28,8,1,0,0.6,fixed,104,104,1,119,21471,21590,"[""104""]",9,0.03987448696352556,0.0777105282821489,344.0476408004761
30,index_29,8,1,0,0.6,fixed,321,321,1,104,11792,11896,"[""321""]",10,0.01744669864566103,0.0302622730329522,108.78243517875671
