iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,1,1,A,A,1,178,3067,2449.0,616.0,3245,"[""A""]",0.0064806971452251744,0.0122067975107706,59.53704643249512
2,aqua_rat_test_1,1,1,E,E,1,158,4663,4460.0,201.0,4821,"[""E""]",0.009390444269460091,0.0181306845380564,90.24626731872559
3,aqua_rat_test_2,1,1,A,A,1,100,965,757.0,206.0,1065,"[""A""]",0.0022580816204767285,0.0040689325035901,18.29010820388794
4,aqua_rat_test_3,1,1,B,B,1,146,1405,1174.0,229.0,1551,"[""B""]",0.0032528733792873783,0.0058640497845858,26.891663551330566
5,aqua_rat_test_4,1,1,B,B,1,111,678,491.0,185.0,789,"[""B""]",0.0017620702029213454,0.0030516993776926,12.914636611938477
6,aqua_rat_test_5,1,1,D,D,1,169,1929,1653.0,274.0,2098,"[""D""]",0.00431876074280026,0.007898516036381,36.874155044555664
7,aqua_rat_test_6,1,1,D,D,1,127,1274,1021.0,251.0,1401,"[""D""]",0.002936905734050392,0.0053255146002871,24.286561489105225
8,aqua_rat_test_7,1,1,C,C,1,142,823,604.0,217.0,965,"[""C""]",0.002149057476285814,0.0037099090473911,15.674367427825928
9,aqua_rat_test_8,1,1,E,E,1,133,2982,2700.0,280.0,3115,"[""E""]",0.0061535472993845125,0.0117280995691718,57.21866250038147
10,aqua_rat_test_9,1,1,D,D,1,120,1098,723.0,371.0,1218,"[""D""]",0.0025813862726504436,0.0046074676878888,20.94307804107666
11,aqua_rat_test_10,1,1,B,C,0,163,2810,2446.0,362.0,2973,"[""C""]",0.005944024356205713,0.0111895643848731,53.9200656414032
12,aqua_rat_test_11,1,1,A,A,1,151,1314,1085.0,227.0,1465,"[""A""]",0.0031012983089039135,0.0055648635710866,25.018609046936035
13,aqua_rat_test_12,1,1,C,C,1,123,995,705.0,288.0,1118,"[""C""]",0.0023999780837086495,0.0042484442316897,18.982510566711426
14,aqua_rat_test_13,1,1,D,D,1,86,495,314.0,179.0,581,"[""D""]",0.0013261911471763982,0.0022738152225945,9.371381521224976
15,aqua_rat_test_14,1,1,C,C,1,104,592,497.0,93.0,696,"[""C""]",0.0015749404452939757,0.0026926759214935,11.243912696838379
16,aqua_rat_test_15,1,1,A,A,1,114,544,351.0,191.0,658,"[""A""]",0.0015222814129054654,0.0025131641933939,10.389889240264893
17,aqua_rat_test_16,1,1,A,A,1,148,3770,3312.0,456.0,3918,"[""A""]",0.007683174954259608,0.0147199617041646,72.63339257240295
18,aqua_rat_test_17,1,1,D,D,1,156,1415,1199.0,214.0,1571,"[""D""]",0.003308838941130921,0.0059837242699856,27.09134602546692
19,aqua_rat_test_18,1,1,D,D,1,188,605,447.0,154.0,793,"[""D""]",0.0019124219746052605,0.0030516993776926,11.616288185119629
20,aqua_rat_test_19,1,1,C,C,1,111,1093,822.0,269.0,1204,"[""C""]",0.002538543060498795,0.0046074676878888,20.73949933052063
21,aqua_rat_test_20,1,1,C,E,0,127,13487,13211.0,274.0,13614,"[""E""]",0.025774821311655028,0.0509813307802776,271.3004369735718
22,aqua_rat_test_21,1,1,A,A,1,146,3361,2926.0,433.0,3507,"[""A""]",0.006910863367760997,0.0132240306366682,64.28709387779236
23,aqua_rat_test_22,1,1,E,E,1,147,2722,2496.0,224.0,2869,"[""E""]",0.005719653706076602,0.0108305409286739,52.082406759262085
