iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,0,0.92,fixed,103,103,1,79,39296,39375,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",38,0.0673015311830901,0.1399536725696779,128.42669916152954
2,index_1,8,8,0,0.92,fixed,3375,3375,1,148,16238,16386,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",17,0.037042756921233856,0.0591795561533288,42.906110525131226
3,index_2,8,2,0,0.92,fixed,\frac{1}{576},1600,0,35468,66106,101574,"[""\\dfrac{1}{576}"", ""1600""]",51,0.08365611443246883,0.1661809758649032,577.6653738021851
4,index_3,8,1,0,0.92,fixed,-984,-984,1,118,47311,47429,"[""-984""]",43,0.06414952180028494,0.1470522304416049,258.0085029602051
5,index_4,8,8,0,0.92,fixed,890,890,1,138,51381,51519,"[""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890""]",48,0.09925940659941146,0.1741761936785474,157.76076865196228
6,index_5,8,3,0,0.92,fixed,\frac{1311}{2017},\dfrac{706}{2017},0,21968,43873,65841,"[""\\dfrac{1311}{2017}"", ""\\dfrac{706}{2017}"", ""0""]",37,0.055638468451136236,0.1339012179630875,214.44903206825256
7,index_6,8,1,0,0.92,fixed,\frac{9 \sqrt{23}}{23},\dfrac{15}{8},0,138,60494,60632,"[""\\dfrac{15}{8}""]",61,0.08710906872946707,0.2229694388403198,295.40891432762146
8,index_7,8,1,0,0.92,fixed,1-\frac{2}{\pi},\dfrac{1}{2},0,151,67959,68110,"[""\\dfrac{1}{2}""]",55,0.08954003434697018,0.2528581035642232,400.28778886795044
9,index_8,8,2,0,0.92,fixed,1037,1037,1,238,46108,46346,"[""1037"", ""1037""]",59,0.06838830954757616,0.1389075693043413,254.99193167686462
10,index_9,8,1,0,0.92,fixed,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",\dfrac{1 - \sqrt{73}}{2},0,141,62856,62997,"[""\\dfrac{1 - \\sqrt{73}}{2}""]",57,0.08228170565865942,0.1871030411716356,412.8256986141205
11,index_10,8,1,0,0.92,fixed,56,8,0,111,36071,36182,"[""8""]",26,0.047006015467000256,0.1327056713741313,203.06994462013245
12,index_11,8,1,0,0.92,fixed,29,13,0,142,38526,38668,"[""13""]",27,0.05116705637662462,0.1452589105581708,215.06613612174988
13,index_12,8,1,0,0.92,fixed,105,64,0,149,43561,43710,"[""64""]",28,0.05527360088683791,0.1482477770305611,315.23495864868164
14,index_13,8,1,0,0.92,fixed,2304,64,0,183,36486,36669,"[""64""]",32,0.050482792858494906,0.1368900844354779,186.82014107704163
15,index_14,8,4,0,0.92,fixed,200,120,0,144,27326,27470,"[""120"", ""120"", ""120"", ""120""]",24,0.05745038177966654,0.104610326533662,75.97252678871155
16,index_15,8,1,0,0.92,fixed,6300,875,0,114,55645,55759,"[""875""]",32,0.07045308793860705,0.1722334304714936,495.7381329536438
