iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,8,2,0,0.85,A,C,0,262,10317,10579,"[""D"", ""C""]",12,0.01914858645627872,0.0394530374355526,45.216829776763916
11,index_10,8,2,0,0.85,A,A,1,399,8960,9359,"[""A"", ""A""]",11,0.018641736003973383,0.0366136142867817,42.97048330307007
12,index_11,8,1,0,0.85,D,D,1,174,11946,12120,"[""D""]",18,0.01932228644568241,0.0302622730329522,62.34970021247864
13,index_12,8,1,0,0.85,A,A,1,340,12468,12808,"[""A""]",5,0.023362728765247955,0.0425913472315624,152.39501905441284
15,index_14,8,1,0,0.85,C,C,1,302,8406,8708,"[""C""]",8,0.014186739846766577,0.0316819846073376,65.30693936347961
17,index_16,8,3,0,0.85,C,C,1,158,10300,10458,"[""C"", ""C"", ""C""]",14,0.019053973051164824,0.0320555929163864,49.866806507110596
18,index_17,8,1,0,0.85,B,A,0,245,14179,14424,"[""A""]",13,0.022663612305930142,0.0390794291265037,137.10616183280945
19,index_18,8,1,0,0.85,A,B,0,543,16570,17113,"[""B""]",16,0.028110084593775033,0.0472240902637675,157.66763854026794
26,index_25,8,1,0,0.85,D,A,0,372,15551,15923,"[""A""]",16,0.0261736573967774,0.0440857804677575,158.73194026947021
28,index_27,8,1,0,0.85,A,A,1,327,24640,24967,"[""A""]",34,0.037720448562171306,0.0503624000597773,192.49711751937866
32,index_31,8,1,0,0.85,C,C,1,156,22907,23063,"[""C""]",24,0.03716131869824774,0.0670253306433534,273.78747844696045
34,index_33,8,1,0,0.85,A,C,0,472,16880,17352,"[""C""]",19,0.029039788800114253,0.0468504819547186,171.81865119934082
39,index_38,8,2,0,0.85,B,B,1,243,8712,8955,"[""B"", ""B""]",13,0.019285115607085453,0.0298886647239035,34.496025800704956
41,index_40,8,3,0,0.85,A,A,1,147,8190,8337,"[""A"", ""A"", ""A""]",12,0.017287723417574383,0.0253306433535082,32.61583757400513
46,index_45,8,1,0,0.85,C,D,0,98,12257,12355,"[""D""]",9,0.0210212283840668,0.0396772024209818,142.6584711074829
53,index_52,8,1,0,0.85,D,D,1,231,19198,19429,"[""D""]",17,0.028184294742297857,0.045804378689382,170.46697640419006
57,index_56,8,1,0,0.85,D,D,1,191,22252,22443,"[""D""]",10,0.03968605629255327,0.0760666517223342,318.3657305240631
70,index_69,8,1,0,0.85,D,C,0,165,16902,17067,"[""C""]",18,0.02336794963025333,0.0496899051034894,105.83213138580322
73,index_72,8,4,0,0.85,C,C,1,187,10941,11128,"[""C"", ""C"", ""C"", ""C""]",11,0.019660584706856436,0.0339983561234401,47.532296657562256
75,index_74,8,3,0,0.85,B,B,1,639,23046,23685,"[""C"", ""B"", ""B""]",18,0.039260541854271046,0.0653814540835387,259.62036180496216
76,index_75,8,1,0,0.85,D,B,0,221,10512,10733,"[""B""]",16,0.018975156801228327,0.035268624374206,47.53477072715759
79,index_78,8,1,0,0.85,A,D,0,387,21090,21477,"[""D""]",21,0.03199702284754133,0.0490174101472016,182.5275993347168
83,index_82,8,1,0,0.85,A,A,1,193,20160,20353,"[""A""]",18,0.030560868750142547,0.0525293282522603,203.6974470615387
84,index_83,8,8,0,0.85,D,D,1,128,8828,8956,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",7,0.020566683096880384,0.0376597175521183,24.04535412788391
86,index_85,8,1,0,0.85,A,D,0,335,13994,14329,"[""D""]",19,0.023215692423382426,0.0366883359485914,125.70240902900696
89,index_88,8,1,0,0.85,B,B,1,257,20326,20583,"[""B""]",38,0.03535881030707273,0.0554434730628409,114.38300228118896
94,index_93,8,1,0,0.85,D,A,0,198,19318,19516,"[""A""]",29,0.02939946010820973,0.043637450496899,161.42278909683228
102,index_101,8,1,0,0.85,D,D,1,439,17459,17898,"[""D""]",26,0.029672635327274995,0.052006276619592,99.33252930641174
107,index_106,8,8,0,0.85,A,B,0,280,8452,8732,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",7,0.02202438486917353,0.0394530374355526,25.642505168914795
