iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,16,0,0.98,fixed,C,C,1,153,64395,64548,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",44,0.08795216224970305,0.1692924829951747,132.32258367538452
2,index_1,16,1,0,0.98,fixed,D,D,1,160,78892,79052,"[""D""]",42,0.06691407379595023,0.2446369397128074,330.3030700683594
3,index_2,16,16,0,0.98,fixed,C,C,1,184,47241,47425,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",32,0.07737023913491924,0.1395267716993198,82.52222108840942
4,index_3,16,16,0,0.98,fixed,B,D,0,158,86549,86707,"[""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""A"", ""A"", ""D""]",68,0.11207818072458219,0.185221789430847,214.54213905334473
5,index_4,16,16,0,0.98,fixed,C,C,1,390,66938,67328,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",38,0.06942094849440604,0.1715597930352886,226.19966173171997
6,index_5,16,16,0,0.98,fixed,C,C,1,204,98492,98696,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",100,0.11996009072147273,0.2081274344514854,495.8519937992096
7,index_6,16,16,0,0.98,fixed,C,C,1,196,50369,50565,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",33,0.06762215629574078,0.1410964478809371,109.62720966339111
8,index_7,16,16,0,0.98,fixed,D,D,1,476,81849,82325,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",53,0.11839199266581218,0.2113830591244695,183.09337711334229
9,index_8,16,16,0,0.98,fixed,A,B,0,267,102449,102716,"[""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D"", ""B"", ""B"", ""B"", ""B""]",57,0.13240784500147615,0.2795186326376373,251.86766362190247
10,index_9,16,16,0,0.98,fixed,C,C,1,153,79964,80117,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",55,0.10654761207958455,0.1904540433695715,175.44768595695496
11,index_10,16,16,0,0.98,fixed,A,A,1,404,49654,50058,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",44,0.06520829202634079,0.1319109354107319,128.40058612823486
12,index_11,16,16,0,0.98,fixed,D,D,1,179,86682,86861,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",46,0.1284126463890622,0.259694203825359,162.01280450820923
13,index_12,16,2,0,0.98,fixed,A,A,1,15683,103173,118856,"[""B"", ""A""]",51,0.14374362234284593,0.3496889715714203,229.60713624954224
14,index_13,16,16,0,0.98,fixed,D,A,0,153,69146,69299,"[""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A""]",51,0.0927450626782891,0.1451078425672926,154.3253903388977
15,index_14,16,16,0,0.98,fixed,C,C,1,307,54943,55250,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",42,0.05666771554512839,0.1506889134352653,174.86923551559448
16,index_15,16,1,0,0.98,fixed,B,B,1,226,121109,121335,"[""B""]",59,0.14468416709049822,0.4213708505319458,324.54296374320984
17,index_16,16,16,0,0.98,fixed,C,C,1,163,34033,34196,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",24,0.04677286272206512,0.1011569094820068,72.78761076927185
18,index_17,16,16,0,0.98,fixed,B,A,0,250,80329,80579,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",53,0.12064339473155385,0.2246381024359048,155.10533356666565
19,index_18,16,16,0,0.98,fixed,A,B,0,548,135922,136470,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B""]",90,0.20489095441530727,0.3926515900238359,314.24551224708557
20,index_19,16,16,0,0.98,fixed,A,A,1,203,16156,16359,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.03385266449828355,0.0566827510028487,26.722962856292725
21,index_20,16,1,0,0.98,fixed,B,B,1,282,74231,74513,"[""B""]",47,0.08088045234169124,0.2474274751467937,216.10035490989685
