iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.2,C,C,1,153,11776,11929,"[""C""]",13,0.011105471609072699,0.0331376082785884,70.50444889068604
2,index_1,16,1,0,0.2,D,D,1,160,15665,15825,"[""D""]",10,0.01818844459790125,0.033428289052962,187.11971259117126
3,index_2,16,1,0,0.2,C,C,1,184,15834,16018,"[""C""]",19,0.01628934232192504,0.0406953084123016,67.4732756614685
4,index_3,16,1,0,0.2,B,D,0,158,16907,17065,"[""D""]",11,0.016325139839387576,0.0390674960758095,142.8172025680542
5,index_4,16,1,0,0.2,C,C,1,390,17978,18368,"[""C""]",21,0.022201124465123605,0.0505203185861287,71.49717950820923
6,index_5,16,1,0,0.2,C,C,1,204,11408,11612,"[""C""]",17,0.013503235392528911,0.0310447067030986,48.7086136341095
7,index_6,16,1,0,0.2,C,C,1,196,9722,9918,"[""C""]",9,0.010729519820434972,0.0381373175978141,44.68373346328735
8,index_7,16,1,0,0.2,D,D,1,476,19480,19956,"[""D""]",16,0.021246931687319198,0.0688332073716644,103.00689101219177
9,index_8,16,1,0,0.2,A,D,0,267,13463,13730,"[""D""]",11,0.014892239186675144,0.0325562467298412,125.98155498504639
10,index_9,16,1,0,0.2,C,C,1,153,10898,11051,"[""C""]",8,0.010701869649932215,0.0348816929248299,84.08833599090576
11,index_10,16,1,0,0.2,A,A,1,404,11729,12133,"[""A""]",17,0.019467224079590378,0.0453462008022789,41.279216289520264
12,index_11,16,1,0,0.2,D,D,1,179,21826,22005,"[""D""]",25,0.019456233164738438,0.0463926515900238,137.048020362854
13,index_12,16,1,0,0.2,A,B,0,345,11392,11737,"[""B""]",8,0.012860389836947306,0.0433695715365385,84.84165334701538
14,index_13,16,1,0,0.2,D,D,1,153,7369,7522,"[""D""]",8,0.010614071409276157,0.0269751758618684,23.932604551315308
15,index_14,16,1,0,0.2,C,C,1,307,14423,14730,"[""C""]",19,0.016666325563106293,0.0427882099877914,69.57709455490112
16,index_15,16,1,0,0.2,B,B,1,226,18367,18593,"[""B""]",12,0.02151697854177574,0.0391256322306842,232.02349853515625
17,index_16,16,1,0,0.2,C,C,1,163,10315,10478,"[""C""]",12,0.010574746520331028,0.0340096506017092,48.42511439323425
18,index_17,16,1,0,0.2,B,A,0,250,16808,17058,"[""A""]",16,0.016260261158511178,0.0400558107086796,121.58433389663696
19,index_18,16,1,0,0.2,A,B,0,548,15863,16411,"[""B""]",9,0.019359028238072912,0.0558107086797279,154.57386565208435
20,index_19,16,14,0,0.2,A,A,1,203,15756,15959,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",15,0.03257105760739266,0.0539503517237369,26.89391255378723
21,index_20,16,1,0,0.2,B,B,1,282,12220,12502,"[""B""]",7,0.01312959405127562,0.0422649845939189,100.3912422657013
22,index_21,16,1,0,0.2,D,C,0,142,9309,9451,"[""C""]",8,0.009703684960454316,0.0331376082785884,41.746851682662964
23,index_22,16,1,0,0.2,C,B,0,280,18891,19171,"[""B""]",12,0.023378686181720842,0.0429626184524155,263.2565870285034
24,index_23,16,1,0,0.2,B,A,0,230,25767,25997,"[""A""]",13,0.030333974616814932,0.0566827510028487,374.4164206981659
25,index_24,16,1,0,0.2,B,D,0,368,15967,16335,"[""D""]",11,0.018639187440814567,0.0415092145805476,165.46217107772827
26,index_25,16,1,0,0.2,D,A,0,377,18496,18873,"[""A""]",8,0.0239158126770045,0.0435439800011627,266.7474355697632
27,index_26,16,1,0,0.2,A,A,1,169,11111,11280,"[""A""]",12,0.012748530983363083,0.0363350967966978,40.81383037567139
28,index_27,16,1,0,0.2,A,B,0,332,16944,17276,"[""B""]",11,0.018820849221914425,0.0446485669437823,167.1197054386139
29,index_28,16,1,0,0.2,A,A,1,408,15287,15695,"[""A""]",9,0.016988143100493427,0.0492994593337596,129.2214822769165
30,index_29,16,1,0,0.2,A,C,0,106,15456,15562,"[""C""]",14,0.016338556111378105,0.0291262135922329,155.92718529701233
31,index_30,16,1,0,0.2,C,A,0,140,12201,12341,"[""A""]",9,0.013868087252687688,0.026044997383873,132.43768906593323
32,index_31,16,1,0,0.2,C,D,0,161,23664,23825,"[""D""]",12,0.030167947054685243,0.0579617464100924,385.03240299224854
33,index_32,16,1,0,0.2,C,A,0,327,13574,13901,"[""A""]",10,0.015718765094446766,0.0394163130050578,133.7122926712036
34,index_33,16,1,0,0.2,A,C,0,477,20295,20772,"[""C""]",9,0.02494217887982508,0.0575547933259694,265.6268630027771
35,index_34,16,1,0,0.2,C,C,1,323,12563,12886,"[""C""]",11,0.013640656247799103,0.0446485669437823,75.36385989189148
36,index_35,16,1,0,0.2,B,B,1,159,15428,15587,"[""B""]",10,0.015473121897747417,0.0331376082785884,139.35579824447632
37,index_36,16,1,0,0.2,D,A,0,167,21275,21442,"[""A""]",10,0.02842384508653114,0.0547061217371083,360.7429630756378
38,index_37,16,1,0,0.2,C,C,1,308,16018,16326,"[""C""]",9,0.01778047817430041,0.0437183884657869,156.55648708343506
39,index_38,16,6,0,0.2,B,B,1,248,16678,16926,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.024276452218045672,0.0461019708156502,45.83395838737488
40,index_39,16,1,0,0.2,A,A,1,178,12222,12400,"[""A""]",10,0.011760845132418101,0.0340096506017092,67.97675943374634
41,index_40,16,1,0,0.2,A,A,1,152,8141,8293,"[""A""]",8,0.009933943418420457,0.0294750305214812,30.465697765350342
42,index_41,16,1,0,0.2,D,D,1,239,10930,11169,"[""D""]",9,0.01138142998649607,0.0399976745538049,66.12982296943665
43,index_42,16,1,0,0.2,A,D,0,275,12360,12635,"[""D""]",12,0.013033655123983284,0.0373815475844427,92.0280590057373
44,index_43,16,8,0,0.2,A,A,1,318,13061,13379,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",11,0.030307380539352304,0.0437183884657869,25.933957815170288
45,index_44,16,1,0,0.2,D,D,1,185,16992,17177,"[""D""]",13,0.017107341237333634,0.0369745945003197,152.23072504997253
46,index_45,16,1,0,0.2,C,A,0,103,15159,15262,"[""A""]",8,0.016277676551780366,0.0297075751409802,159.1865577697754
47,index_46,16,1,0,0.2,D,D,1,222,18386,18608,"[""D""]",17,0.019342715986867876,0.0366257775710714,181.14524602890015
48,index_47,16,1,0,0.2,A,D,0,159,18190,18349,"[""D""]",8,0.024286095605500338,0.0466833323643973,294.5763714313507
49,index_48,16,1,0,0.2,B,C,0,432,17722,18154,"[""C""]",8,0.022866336376786388,0.0488343700947618,242.2711181640625
50,index_49,16,1,0,0.2,D,D,1,206,10667,10873,"[""D""]",9,0.013437863759883796,0.0382535899075635,37.91192674636841
51,index_50,16,1,0,0.2,D,C,0,173,28605,28778,"[""C""]",9,0.036980654819047415,0.0715656066507761,498.8986713886261
52,index_51,16,1,0,0.2,C,C,1,257,15538,15795,"[""C""]",15,0.015103454151246937,0.0431370269170396,95.61291527748108
53,index_52,16,1,0,0.2,D,B,0,236,27657,27893,"[""B""]",11,0.03660550774933942,0.0705191558630312,486.0698993206024
54,index_53,16,1,0,0.2,A,A,1,190,18239,18429,"[""A""]",11,0.01746749605116248,0.0398814022440555,149.40109300613403
55,index_54,16,1,0,0.2,B,D,0,208,20949,21157,"[""D""]",10,0.025331620203909843,0.0474391023777687,301.26172041893005
56,index_55,16,1,0,0.2,A,B,0,264,28193,28457,"[""B""]",18,0.03076736104461167,0.055578164060229,365.07675671577454
57,index_56,16,1,0,0.2,D,C,0,196,23634,23830,"[""C""]",10,0.031048394137024402,0.0597639672112086,397.63883876800537
58,index_57,16,1,0,0.2,A,A,1,92,12250,12342,"[""A""]",11,0.011440149974096429,0.0324981105749665,48.84675359725952
59,index_58,16,1,0,0.2,A,A,1,141,18375,18516,"[""A""]",16,0.015775348091575506,0.0447648392535318,106.93709897994995
60,index_59,16,1,0,0.2,C,C,1,209,15525,15734,"[""C""]",13,0.016890378126669485,0.0317423405615953,153.88631010055542
61,index_60,16,1,0,0.2,C,C,1,231,15539,15770,"[""C""]",10,0.019387141704296874,0.0355793267833265,203.70403456687927
62,index_61,16,1,0,0.2,C,C,1,257,21416,21673,"[""C""]",12,0.02449855916617309,0.0444741584791581,277.5697109699249
63,index_62,16,1,0,0.2,D,D,1,252,20230,20482,"[""D""]",15,0.02518649722378494,0.0466833323643973,293.17890548706055
64,index_63,16,1,0,0.2,C,D,0,246,26207,26453,"[""D""]",9,0.034477502676525495,0.0661008080925528,453.1162941455841
65,index_64,16,1,0,0.2,A,B,0,297,17873,18170,"[""B""]",8,0.022261012632753693,0.0406953084123016,243.0918664932251
66,index_65,16,9,0,0.2,C,C,1,129,12548,12677,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",13,0.017859183699513413,0.0392419045404337,29.506803274154663
67,index_66,16,1,0,0.2,D,D,1,247,17303,17550,"[""D""]",12,0.016368119390939875,0.0483692808557641,117.36434769630432
68,index_67,16,1,0,0.2,B,B,1,165,19292,19457,"[""B""]",12,0.017844607668446883,0.0446485669437823,152.45889329910278
69,index_68,16,1,0,0.2,A,A,1,207,20661,20868,"[""A""]",13,0.021778575409178234,0.0436021161560374,228.0178303718567
70,index_69,16,1,0,0.2,D,D,1,170,16214,16384,"[""D""]",8,0.020113314909193488,0.037730364513691,222.7021074295044
71,index_70,16,1,0,0.2,C,C,1,176,13445,13621,"[""C""]",15,0.01389716651882575,0.0390674960758095,55.79461145401001
72,index_71,16,1,0,0.2,B,B,1,204,15788,15992,"[""B""]",9,0.01697990716867816,0.0381373175978141,155.91211891174316
73,index_72,16,1,0,0.2,C,C,1,192,8084,8276,"[""C""]",13,0.010112287407488032,0.0288936689727341,37.78003239631653
74,index_73,16,1,0,0.2,A,A,1,174,14890,15064,"[""A""]",11,0.01452162393358542,0.0362769606418231,122.32183146476746
75,index_74,16,1,0,0.2,B,B,1,644,15998,16642,"[""B""]",18,0.022448414409727856,0.0654031742340561,79.64445734024048
76,index_75,16,1,0,0.2,D,D,1,226,17149,17375,"[""D""]",14,0.015892004094932934,0.0465670600546479,102.92425513267517
77,index_76,16,1,0,0.2,A,C,0,576,15945,16521,"[""C""]",8,0.022063359260129044,0.0517411778384977,220.0804295539856
78,index_77,16,1,0,0.2,C,C,1,520,19213,19733,"[""C""]",9,0.02461522672115038,0.0558107086797279,260.43757486343384
79,index_78,16,1,0,0.2,A,A,1,392,18305,18697,"[""A""]",8,0.02301924189709385,0.0423231207487936,247.60405445098877
80,index_79,16,1,0,0.2,A,A,1,124,23124,23248,"[""A""]",9,0.028345389347493706,0.0544154409627347,359.793913602829
81,index_80,16,1,0,0.2,D,D,1,253,18536,18789,"[""D""]",12,0.02118585855494663,0.0392419045404337,222.65309762954712
82,index_81,16,1,0,0.2,A,A,1,809,15663,16472,"[""A""]",11,0.021373194538602147,0.0708679727922795,159.1492416858673
83,index_82,16,1,0,0.2,A,A,1,198,19904,20102,"[""A""]",18,0.01850241871417222,0.0480204639265159,92.30233645439148
84,index_83,16,16,0,0.2,D,D,1,133,13168,13301,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",11,0.026685125134493514,0.0415673507354223,21.500176191329956
85,index_84,16,1,0,0.2,C,C,1,293,13473,13766,"[""C""]",12,0.014464412030552607,0.0345328759955816,116.17592573165894
86,index_85,16,1,0,0.2,A,C,0,340,13833,14173,"[""C""]",10,0.016981374499563,0.0372071391198186,151.99262881278992
87,index_86,16,1,0,0.2,C,C,1,314,12785,13099,"[""C""]",13,0.01405335169943736,0.0427300738329167,102.011798620224
88,index_87,16,5,0,0.2,A,A,1,173,12675,12848,"[""A"", ""A"", ""A"", ""A"", ""A""]",11,0.025794709911912354,0.0418580315097959,22.697288274765015
89,index_88,16,1,0,0.2,B,B,1,262,18213,18475,"[""B""]",8,0.022513184210754874,0.0414510784256729,250.5253598690033
90,index_89,16,1,0,0.2,B,C,0,209,18065,18274,"[""C""]",10,0.021622001959787543,0.0398814022440555,239.18712258338928
91,index_90,16,1,0,0.2,B,C,0,240,15550,15790,"[""C""]",12,0.016648959313957358,0.0349979652345794,147.05437922477722
92,index_91,16,1,0,0.2,C,B,0,209,29586,29795,"[""B""]",13,0.04254776172341716,0.0831347014708446,596.2058973312378
93,index_92,16,1,0,0.2,B,B,1,402,15357,15759,"[""B""]",20,0.023345407849447237,0.0531945817103657,50.60942721366882
94,index_93,16,1,0,0.2,D,C,0,203,15942,16145,"[""C""]",11,0.015689809992834494,0.0415092145805476,130.84187054634094
95,index_94,16,1,0,0.2,C,D,0,262,22079,22341,"[""D""]",12,0.027230531259292232,0.0508691355153769,327.8306062221527
96,index_95,16,1,0,0.2,A,A,1,157,18105,18262,"[""A""]",15,0.018351014846610135,0.0355211906284518,175.36126017570496
97,index_96,16,5,0,0.2,A,A,1,277,15609,15886,"[""A"", ""A"", ""A"", ""A"", ""A""]",16,0.030648330847684542,0.0540666240334863,31.721585035324097
98,index_97,16,1,0,0.2,D,A,0,182,21508,21690,"[""A""]",10,0.02624555655268527,0.0496482762630079,321.142192363739
99,index_98,16,1,0,0.2,A,B,0,365,23807,24172,"[""B""]",15,0.030485426394748397,0.0564502063833498,373.05702018737793
100,index_99,16,1,0,0.2,B,B,1,231,21782,22013,"[""B""]",8,0.029677871222863642,0.0569734317772222,376.68710947036743
101,index_100,16,1,0,0.2,A,A,1,227,13948,14175,"[""A""]",10,0.014977044823783172,0.0349979652345794,130.9746811389923
102,index_101,16,1,0,0.2,D,D,1,444,11225,11669,"[""D""]",11,0.016024534608568067,0.0511598162897506,50.90056395530701
103,index_102,16,1,0,0.2,C,C,1,350,21086,21436,"[""C""]",14,0.02658248896425556,0.0487762339398871,308.5977783203125
104,index_103,16,1,0,0.2,A,A,1,225,16201,16426,"[""A""]",17,0.015883150657585936,0.0390674960758095,121.14198350906372
105,index_104,16,1,0,0.2,D,D,1,245,24397,24642,"[""D""]",11,0.028644153681159686,0.0532527178652404,347.7261781692505
106,index_105,16,1,0,0.2,C,A,0,305,14685,14990,"[""A""]",9,0.01697866097458076,0.0446485669437823,150.18021774291992
107,index_106,16,9,0,0.2,A,B,0,285,14939,15224,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.030500884500070543,0.0586012441137143,29.36302351951599
108,index_107,16,1,0,0.2,C,C,1,197,13372,13569,"[""C""]",13,0.016755702355880815,0.0398814022440555,41.906853437423706
109,index_108,16,1,0,0.2,D,D,1,284,45753,46037,"[""D""]",16,0.061700816586782475,0.1201092959711644,887.4097709655762
110,index_109,16,1,0,0.2,B,B,1,520,11664,12184,"[""B""]",12,0.015805517425970708,0.0476716469972675,66.50387597084045
111,index_110,16,1,0,0.2,D,C,0,349,17155,17504,"[""C""]",8,0.02193655548088636,0.0436021161560374,235.08689522743225
112,index_111,16,1,0,0.2,A,A,1,253,14477,14730,"[""A""]",13,0.014209301703753906,0.0400558107086796,91.23474287986755
113,index_112,16,1,0,0.2,C,C,1,249,10610,10859,"[""C""]",8,0.011844613317973355,0.0325562467298412,95.37764835357666
114,index_113,16,1,0,0.2,C,A,0,193,9200,9393,"[""A""]",10,0.009760105478859395,0.0288355328178594,53.49542474746704
115,index_114,16,1,0,0.2,C,C,1,188,13678,13866,"[""C""]",12,0.012970282684770199,0.0348816929248299,75.78481221199036
116,index_115,16,1,0,0.2,B,A,0,273,17639,17912,"[""A""]",8,0.021576593734542918,0.0409278530318004,233.65780782699585
117,index_116,16,1,0,0.2,D,D,1,231,23837,24068,"[""D""]",12,0.02988034463463867,0.0566827510028487,376.0164318084717
118,index_117,16,1,0,0.2,B,B,1,177,15768,15945,"[""B""]",11,0.01796910789656736,0.0325562467298412,181.5038139820099
119,index_118,16,1,0,0.2,A,C,0,323,15036,15359,"[""C""]",9,0.01637059107740545,0.0447067030986571,136.40436244010925
120,index_119,16,4,0,0.2,A,A,1,127,14301,14428,"[""A"", ""A"", ""A"", ""A""]",15,0.019737710668217695,0.0392419045404337,37.36006474494934
121,index_120,16,1,0,0.2,C,B,0,298,16874,17172,"[""B""]",7,0.01994316279302371,0.0437183884657869,204.41687083244324
122,index_121,16,1,0,0.2,A,D,0,214,25111,25325,"[""D""]",8,0.03554648254645187,0.0691238881460379,483.63675832748413
123,index_122,16,1,0,0.2,D,D,1,228,12720,12948,"[""D""]",15,0.012999273910218805,0.0310447067030986,97.43819904327393
124,index_123,16,1,0,0.2,A,A,1,167,16709,16876,"[""A""]",15,0.015406765677227962,0.0409859891866751,124.59532594680786
125,index_124,16,1,0,0.2,A,A,1,251,11747,11998,"[""A""]",11,0.012830984066602909,0.0453462008022789,58.64137840270996
126,index_125,16,1,0,0.2,A,D,0,265,15850,16115,"[""D""]",7,0.019084325216146305,0.0409278530318004,203.20623898506165
127,index_126,16,1,0,0.2,A,D,0,148,13465,13613,"[""D""]",10,0.014163451505179468,0.0309284343933492,134.53897786140442
128,index_127,16,1,0,0.2,A,D,0,2819,36891,39710,"[""D""]",38,0.05826655188423926,0.1848729725015987,475.5818793773651
129,index_128,16,1,0,0.2,A,A,1,283,19353,19636,"[""A""]",12,0.023803234345581487,0.0436602523109121,272.67587757110596
130,index_129,16,1,0,0.2,D,C,0,133,9739,9872,"[""C""]",11,0.015716036066980955,0.0334864252078367,23.56488013267517
131,index_130,16,1,0,0.2,D,A,0,364,17601,17965,"[""A""]",10,0.020253205275293524,0.0453462008022789,197.84059977531433
132,index_131,16,1,0,0.2,B,D,0,336,19619,19955,"[""D""]",8,0.026108033052564764,0.0487762339398871,311.95643186569214
133,index_132,16,1,0,0.2,A,A,1,255,20838,21093,"[""A""]",28,0.020526007767038255,0.0415092145805476,146.4399287700653
134,index_133,16,1,0,0.2,A,A,1,146,17179,17325,"[""A""]",13,0.015252255787230757,0.0390674960758095,120.50008702278137
135,index_134,16,1,0,0.2,B,B,1,363,14232,14595,"[""B""]",19,0.019534468734039537,0.0427300738329167,54.4464430809021
136,index_135,16,1,0,0.2,A,A,1,190,10766,10956,"[""A""]",11,0.014415167548362699,0.0363350967966978,33.835715770721436
137,index_136,16,1,0,0.2,C,D,0,236,10858,11094,"[""D""]",10,0.011320078012150925,0.0383698622173129,70.3521876335144
138,index_137,16,2,0,0.2,B,B,1,177,9353,9530,"[""B"", ""B""]",8,0.014486148249791074,0.0363350967966978,26.03626298904419
139,index_138,16,1,0,0.2,D,A,0,299,11598,11897,"[""A""]",9,0.014567710498341048,0.0353467821638276,132.84252953529358
140,index_139,16,1,0,0.2,A,D,0,236,16584,16820,"[""D""]",12,0.01799376603703837,0.039590721469682,171.78258538246155
141,index_140,16,1,0,0.2,D,C,0,105,13877,13982,"[""C""]",10,0.015130455601966221,0.0275565374106157,150.49739933013916
142,index_141,16,5,0,0.2,C,C,1,157,12250,12407,"[""C"", ""C"", ""C"", ""C"", ""C""]",11,0.019798433330098585,0.0437183884657869,27.610041618347168
143,index_142,16,1,0,0.2,B,A,0,410,20254,20664,"[""A""]",9,0.024221777828302284,0.0540666240334863,262.3016974925995
144,index_143,16,1,0,0.2,B,B,1,180,19159,19339,"[""B""]",12,0.02320468019037324,0.0436021161560374,273.4935510158539
145,index_144,16,1,0,0.2,B,B,1,111,23620,23731,"[""B""]",13,0.02584873335439632,0.0483692808557641,314.8177499771118
146,index_145,16,1,0,0.2,C,A,0,312,13605,13917,"[""A""]",12,0.01446991311117551,0.0382535899075635,106.70056796073914
147,index_146,16,1,0,0.2,A,A,1,145,12587,12732,"[""A""]",10,0.012440697935090927,0.0309284343933492,108.55769228935242
148,index_147,16,1,0,0.2,D,A,0,232,18985,19217,"[""A""]",11,0.0220648227703232,0.0401139468635544,244.02683091163635
149,index_148,16,5,0,0.2,D,D,1,255,11996,12251,"[""D"", ""D"", ""D"", ""D"", ""D""]",12,0.01943793169957119,0.0399976745538049,34.24468183517456
150,index_149,16,1,0,0.2,B,B,1,258,23415,23673,"[""B""]",12,0.02730941485585387,0.0502877739666298,329.3949680328369
151,index_150,16,1,0,0.2,C,C,1,201,17484,17685,"[""C""]",16,0.01651399732903982,0.0370908668100692,136.60992193222046
152,index_151,16,15,0,0.2,B,B,1,200,15409,15609,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",13,0.027516576326933613,0.0496482762630079,30.896832942962646
153,index_152,16,1,0,0.2,B,B,1,541,18099,18640,"[""B""]",7,0.02389070097183118,0.0567408871577234,252.72500252723694
154,index_153,16,1,0,0.2,B,B,1,256,16083,16339,"[""B""]",11,0.016135813856539772,0.0431370269170396,132.86931943893433
155,index_154,16,1,0,0.2,B,B,1,435,17717,18152,"[""B""]",16,0.021224795117518354,0.0582524271844659,77.6816074848175
156,index_155,16,1,0,0.2,B,B,1,271,11184,11455,"[""B""]",8,0.01212159647814604,0.0340096506017092,90.26967430114746
157,index_156,16,14,0,0.2,B,B,1,214,16163,16377,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",11,0.03529292279965106,0.0523225393872449,27.15494132041931
158,index_157,16,1,0,0.2,D,D,1,215,18357,18572,"[""D""]",22,0.017782710186614908,0.0480204639265159,90.38732051849365
159,index_158,16,1,0,0.2,B,B,1,220,19837,20057,"[""B""]",13,0.02060064558248331,0.0381373175978141,209.1757116317749
160,index_159,16,1,0,0.2,D,A,0,204,9900,10104,"[""A""]",9,0.011113329304022423,0.0372071391198186,46.08862590789795
161,index_160,16,1,0,0.2,C,C,1,304,8910,9214,"[""C""]",7,0.013871962808567406,0.0432532992267891,33.63424777984619
162,index_161,16,1,0,0.2,D,D,1,168,17504,17672,"[""D""]",8,0.02023492356381421,0.0374396837393175,226.66230654716492
163,index_162,16,1,0,0.2,B,C,0,196,28515,28711,"[""C""]",16,0.030089718677608603,0.0548223940468577,371.10427737236023
164,index_163,16,1,0,0.2,A,A,1,245,19710,19955,"[""A""]",11,0.023708895439117857,0.0437765246206616,278.7351505756378
165,index_164,16,1,0,0.2,A,D,0,282,12940,13222,"[""D""]",10,0.014267813671579081,0.0387768153014359,121.7437207698822
166,index_165,16,1,0,0.2,B,A,0,913,23884,24797,"[""A""]",32,0.0363040474651317,0.0776699029126213,105.13151717185974
167,index_166,16,1,0,0.2,C,C,1,243,24044,24287,"[""C""]",8,0.032992052272839266,0.0636009534329399,439.4461464881897
168,index_167,16,2,0,0.2,A,B,0,139,19377,19516,"[""B"", ""B""]",18,0.022666311584271206,0.0536596709493634,54.987924098968506
169,index_168,16,1,0,0.2,B,B,1,224,12729,12953,"[""B""]",11,0.014270891300554294,0.0406953084123016,52.850178241729736
170,index_169,16,1,0,0.2,A,A,1,158,14801,14959,"[""A""]",15,0.013521372477335362,0.0344747398407069,94.49822854995728
171,index_170,16,1,0,0.2,C,C,1,239,21880,22119,"[""C""]",11,0.026467148465125875,0.0492994593337596,320.9101538658142
172,index_171,16,2,0,0.2,D,D,1,249,15894,16143,"[""D"", ""D""]",15,0.015782910503774093,0.0423231207487936,88.69398379325867
173,index_172,16,1,0,0.2,D,D,1,157,13449,13606,"[""D""]",14,0.012633450383691324,0.0322655659554677,98.09824204444885
174,index_173,16,1,0,0.2,B,C,0,211,25676,25887,"[""C""]",15,0.03014887468786117,0.0565083425382245,377.3270721435547
175,index_174,16,1,0,0.2,D,C,0,221,8248,8469,"[""C""]",8,0.011403785278978354,0.0324981105749665,31.72565770149231
176,index_175,16,1,0,0.2,D,D,1,283,15674,15957,"[""D""]",13,0.015455549360732544,0.0470902854485204,97.3349916934967
177,index_176,16,1,0,0.2,D,D,1,231,11059,11290,"[""D""]",9,0.011419458484429481,0.039590721469682,66.75214886665344
178,index_177,16,2,0,0.2,C,C,1,242,13147,13389,"[""C"", ""C""]",11,0.016101277905040248,0.050462182431254,47.726662158966064
179,index_178,16,1,0,0.2,B,B,1,310,20917,21227,"[""B""]",25,0.020513570385543287,0.0446485669437823,136.39124369621277
180,index_179,16,1,0,0.2,B,B,1,183,22326,22509,"[""B""]",9,0.0266330000179569,0.0502296378117551,328.09281611442566
181,index_180,16,1,0,0.2,B,D,0,281,16639,16920,"[""D""]",10,0.01930645815594039,0.0418580315097959,195.25247931480408
182,index_181,16,2,0,0.2,B,B,1,280,11904,12184,"[""B"", ""B""]",12,0.020677494250062024,0.0470902854485204,31.058143854141235
183,index_182,16,1,0,0.2,A,B,0,118,15140,15258,"[""B""]",10,0.015267572843298527,0.0301145282251031,143.80877661705017
184,index_183,16,1,0,0.2,C,C,1,444,19729,20173,"[""C""]",11,0.023714219412009137,0.0502296378117551,245.75805473327637
185,index_184,16,2,0,0.2,B,B,1,189,9747,9936,"[""B"", ""B""]",10,0.013176733727424278,0.0309865705482239,32.01698279380798
186,index_185,16,1,0,0.2,D,B,0,210,14149,14359,"[""B""]",11,0.013460988614429022,0.0444741584791581,91.39442610740662
187,index_186,16,1,0,0.2,D,C,0,339,25666,26005,"[""C""]",24,0.026673479189251278,0.0467414685192721,269.46846079826355
188,index_187,16,1,0,0.2,C,B,0,150,30029,30179,"[""B""]",12,0.04164964141058045,0.0815650252892273,578.9206097126007
