iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,16,16,A,A,1,178,61902,52399,9471,62080,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.08482219266158722,0.1751353239043128,124.17590856552124
2,aqua_rat_test_1,16,16,E,E,1,158,62127,56783,5312,62285,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.09496602307758023,0.1344508468657237,119.5288724899292
3,aqua_rat_test_2,16,16,A,A,1,100,22133,18305,3796,22233,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03063492464206894,0.0558756766195215,48.08536720275879
4,aqua_rat_test_3,16,16,B,B,1,146,32210,27763,4415,32356,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.05302441678229684,0.0937663698271346,56.0314245223999
5,aqua_rat_test_4,16,16,B,B,1,111,11171,8006,3133,11282,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01937313027436006,0.0400442349106571,20.91323208808899
6,aqua_rat_test_5,16,16,D,D,1,169,26169,22548,3589,26338,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.04218934709352146,0.0864326872708224,48.70282340049744
7,aqua_rat_test_6,16,16,D,D,1,127,24105,21131,2942,24232,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.04234175124439753,0.07356964088237,39.71427893638611
8,aqua_rat_test_7,16,16,C,C,1,142,14737,10760,3945,14879,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.022625610556618433,0.0456318025726092,31.258620023727417
9,aqua_rat_test_8,16,16,E,E,1,133,42702,38939,3731,42835,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.05581081632220047,0.1132646528141552,91.32495594024658
10,aqua_rat_test_9,16,16,D,D,1,120,16340,13226,3070,16460,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.02585051791772132,0.0515103893836214,31.419532299041748
11,aqua_rat_test_10,16,16,B,C,0,163,64542,57676,6834,64705,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.085585350098738,0.1571503404924044,139.50668048858643
12,aqua_rat_test_11,16,16,A,A,1,151,25787,20436,5317,25938,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.044616735684214766,0.0803212851405622,43.840463638305664
13,aqua_rat_test_12,16,16,C,C,1,123,26261,20248,5981,26384,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.039548182346701884,0.0756067749257901,49.38098359107971
