iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,4,0,0.74,33,33.0,1,189,20734,20923,"[""33"", ""33"", ""33"", ""33""]",23,0.0386613227302498,0.0551445864156019,67.05954670906067
2,index_1,10,1,0,0.74,23,23.0,1,221,18200,18421,"[""23""]",18,0.0241186556502232,0.0565642979899873,123.28997778892516
3,index_2,10,3,0,0.74,116,116.0,1,167,16317,16484,"[""116"", ""116"", ""116""]",17,0.031130659913444,0.0530523798849286,48.895421266555786
4,index_3,10,1,0,0.74,809,809.0,1,140,9893,10033,"[""809""]",12,0.0137151484739501,0.0321303145781962,61.55866456031799
5,index_4,10,1,0,0.74,197,19.0,0,136,24725,24861,"[""19""]",11,0.0455760609639304,0.0889934992154225,418.7434012889862
6,index_5,10,1,0,0.74,385,12.0,0,123,21353,21476,"[""12""]",28,0.0283003734585934,0.0484196368527236,142.57795429229736
7,index_6,10,1,0,0.74,371,17.0,0,118,13421,13539,"[""17""]",9,0.0200182398702166,0.0360905626541134,134.42959594726562
8,index_7,10,1,0,0.74,601,601.0,1,114,27709,27823,"[""601""]",29,0.0343917186026697,0.0638122991855338,198.39135932922363
9,index_8,10,1,0,0.74,25,25.0,1,92,19600,19692,"[""25""]",21,0.0242778325781347,0.0486438018381528,115.90466403961182
10,index_9,10,1,0,0.74,55,55.0,1,103,8711,8814,"[""55""]",9,0.0115455497034158,0.0298886647239035,50.932931900024414
11,index_10,10,3,0,0.74,540,540.0,1,91,21590,21681,"[""540"", ""540"", ""540""]",22,0.0382419341523178,0.0719569603227975,60.47677302360535
12,index_11,10,1,0,0.74,45,45.0,1,181,20227,20408,"[""45""]",25,0.0262593298735992,0.0484196368527236,127.0920593738556
13,index_12,10,2,0,0.74,204,204.0,1,176,13843,14019,"[""204"", ""204""]",17,0.0251785462083815,0.0407233056863184,46.96807360649109
14,index_13,10,1,0,0.74,699,699.0,1,113,31392,31505,"[""699""]",36,0.0394091979864687,0.0679219905850706,218.9987001419068
15,index_14,10,1,0,0.74,294,294.0,1,96,10571,10667,"[""294""]",11,0.0136640803080148,0.0283942314877082,69.60961842536926
16,index_15,10,1,0,0.74,110,110.0,1,107,26379,26486,"[""110""]",43,0.036668498470959,0.0563401330045579,195.77433395385745
17,index_16,10,1,0,0.74,721,721.0,1,140,26080,26220,"[""721""]",30,0.0358673075497548,0.0570873496226556,242.1615333557129
18,index_17,10,1,0,0.74,315,36.0,0,95,18185,18280,"[""36""]",12,0.02827659266673,0.0530523798849286,222.6423044204712
19,index_18,10,1,0,0.74,468,468.0,1,95,11277,11372,"[""468""]",11,0.0147061340101168,0.0291414481058058,79.83644199371338
20,index_19,10,1,0,0.74,902,1922.0,0,142,14686,14828,"[""1922""]",8,0.0244806863726711,0.0461032653366211,183.3108232021332
21,index_20,10,1,0,0.74,211,25.0,0,165,30541,30706,"[""25""]",25,0.0439051648065173,0.0782335799148172,367.20854139328
22,index_21,10,1,0,0.74,80,80.0,1,104,20708,20812,"[""80""]",9,0.0352614839139224,0.06807143390869,310.0002770423889
23,index_22,10,1,0,0.74,480,480.0,1,126,14111,14237,"[""480""]",20,0.0205922559298715,0.0322797579018157,114.03096795082092
24,index_23,10,1,0,0.74,236,246.0,0,113,24370,24483,"[""246""]",10,0.041325683060571,0.0798027348128221,380.7095739841461
25,index_24,10,1,0,0.74,73,73.0,1,154,15991,16145,"[""73""]",11,0.0247348285531132,0.0451318837330941,177.37548065185547
26,index_25,10,1,0,0.74,113,113.0,1,397,18721,19118,"[""113""]",10,0.0307316359653405,0.0542479264738847,227.884577035904
27,index_26,10,1,0,0.74,127,13,0,203,25700,25903,"[""13""]",12,0.04497425324449687,0.0864529627138908,402.54944896698
28,index_27,10,1,0,0.74,104,347.0,0,194,35629,35823,"[""347""]",25,0.0576836830869386,0.1082716879623403,551.2214152812958
29,index_28,10,1,0,0.74,104,104.0,1,119,15622,15741,"[""104""]",11,0.0224225807466659,0.039602480759172,155.66239476203918
30,index_29,10,1,0,0.74,321,321.0,1,104,17006,17110,"[""321""]",20,0.0223046130894617,0.0373608309048792,118.62537240982056
