iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.5,fixed,C,C,1,153,11927,12080,"[""C""]",10,0.011350516961868657,0.0331376082785884,87.81472587585449
2,index_1,16,1,0,0.5,fixed,D,B,0,160,17201,17361,"[""B""]",8,0.021673843534671496,0.0411022614964246,250.38239526748657
3,index_2,16,2,0,0.5,fixed,C,C,1,184,18840,19024,"[""C"", ""C""]",22,0.024684883315743828,0.0467996046741469,53.155062198638916
4,index_3,16,1,0,0.5,fixed,B,D,0,158,11821,11979,"[""D""]",9,0.011229849899298804,0.0362769606418231,60.88502621650696
5,index_4,16,1,0,0.5,fixed,C,C,1,390,13986,14376,"[""C""]",15,0.016373200201538624,0.0474391023777687,71.1033685207367
6,index_5,16,1,0,0.5,fixed,C,C,1,204,28271,28475,"[""C""]",14,0.03789895441952437,0.073425963606767,512.9655840396881
7,index_6,16,1,0,0.5,fixed,C,C,1,196,12259,12455,"[""C""]",10,0.012761460336815689,0.0333701528980873,109.22182846069336
8,index_7,16,1,0,0.5,fixed,D,D,1,476,19544,20020,"[""D""]",18,0.02152847618615532,0.0679030288936689,101.60867476463318
9,index_8,16,1,0,0.5,fixed,A,B,0,267,13992,14259,"[""B""]",10,0.016001237746842954,0.0325562467298412,144.01598954200745
10,index_9,16,1,0,0.5,fixed,C,C,1,153,9872,10025,"[""C""]",8,0.009703759844699969,0.0272077204813673,71.83024406433105
11,index_10,16,1,0,0.5,fixed,A,A,1,404,10715,11119,"[""A""]",15,0.019169109243722168,0.0453462008022789,35.62661695480347
12,index_11,16,1,0,0.5,fixed,D,D,1,179,23026,23205,"[""D""]",22,0.020806835491072984,0.0566827510028487,98.90150761604309
