iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,16,"\left( 3, \frac{\pi}{2} \right)","(3, \frac{\pi}{2})",1,145,14144,10844,3267,14289,"[""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})"", ""(3, \\frac{\\pi}{2})""]",0.02911495966234692,0.0502296378117551,23.749168872833252
2,index_1,16,16,p - q,p - q,1,208,80288,72103,8153,80496,"[""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q"", ""p - q""]",0.11763439544061752,0.2137666414743328,164.20477437973022
3,index_2,16,16,\frac{14}{3},\dfrac{14}{3},1,144,28529,22262,6235,28673,"[""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}"", ""\\dfrac{14}{3}""]",0.04850995440875822,0.0880762746351956,50.709099769592285
4,index_3,16,16,9,9,1,111,15030,10908,4090,15141,"[""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9""]",0.02977133219480682,0.0519737224579965,23.968173265457153
5,index_4,16,16,\text{Evelyn},Evelyn,1,436,52298,46970,5296,52734,"[""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn"", ""Evelyn""]",0.09606480323988721,0.1590023835823498,97.80226802825928
6,index_5,16,16,42,42,1,138,15428,12885,2511,15566,"[""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42"", ""42""]",0.02908367722750594,0.0483692808557641,27.30515456199646
7,index_6,16,16,27,27,1,116,36703,30276,6395,36819,"[""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27"", ""27""]",0.05633171918264613,0.1080751119120981,68.88787698745728
8,index_7,16,16,90^\circ,90,1,163,46549,39131,7386,46712,"[""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90"", ""90""]",0.05958468069727123,0.1302249869193651,105.40268278121948
9,index_8,16,16,3\sqrt{13},3\sqrt{13},1,131,17491,13167,4292,17622,"[""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}""]",0.03558106429360951,0.0610429626184524,27.74850296974182
10,index_9,16,16,4,4,1,246,203848,198505,5311,204094,"[""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4""]",0.2838623440626141,0.6099645369455264,537.4411678314209
