iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,4,4,33,33,1,189,11965,9484,2473,12154,"[""33"", ""33"", ""33"", ""33""]",0.028246566192924174,0.0561906896809385,56.334848403930664
2,index_1,4,4,23,23,1,221,27883,25716,2159,28104,"[""23"", ""23"", ""23"", ""23""]",0.05558037019409407,0.1004259134723156,177.54176592826843
3,index_2,4,4,116,116,1,167,11270,9069,2193,11437,"[""116"", ""116"", ""116"", ""116""]",0.024621542652849514,0.0424419039079428,59.51431393623352
4,index_3,4,4,809,809,1,140,19814,17889,1917,19954,"[""809"", ""809"", ""809"", ""809""]",0.04211349680807721,0.0762160950459538,101.32921028137207
5,index_4,4,4,197,197,1,136,60854,59688,1158,60990,"[""254"", ""287"", ""36"", ""197""]",0.12583214513544289,0.2369423895987447,429.7260513305664
6,index_5,4,4,385,16,0,123,50112,48002,2102,50235,"[""24"", ""16"", ""36"", ""16""]",0.10153140659230726,0.1760442352237914,331.43374967575073
7,index_6,4,4,371,131,0,118,50513,49537,968,50631,"[""21"", ""337"", ""141"", ""131""]",0.10924937831925334,0.2005529402973922,321.8851099014282
8,index_7,4,4,601,601,1,114,70880,69868,1004,70994,"[""601"", ""601"", ""203"", ""25""]",0.1477185102251073,0.2714637973548531,499.6542956829071
9,index_8,4,4,25,25,1,92,28707,27276,1423,28799,"[""25"", ""25"", ""25"", ""25""]",0.05249173278080475,0.1117836060673989,189.3841428756714
10,index_9,4,4,55,55,1,103,15797,14323,1466,15900,"[""55"", ""55"", ""55"", ""55""]",0.02759795543223453,0.0509601733542554,107.51192450523376
11,index_10,4,4,540,540,1,91,13211,11603,1600,13302,"[""540"", ""540"", ""540"", ""540""]",0.026140785289018233,0.0452813270567137,74.09999871253967
12,index_11,4,4,45,45,1,181,27095,24241,2846,27276,"[""45"", ""45"", ""45"", ""45""]",0.04947067499716771,0.0890682208772323,187.34272122383118
13,index_12,4,4,204,204,1,176,12267,9655,2604,12443,"[""204"", ""204"", ""204"", ""204""]",0.027399917507930166,0.0442352237913771,63.27078604698181
14,index_13,4,4,699,699,1,113,42450,40546,1896,42563,"[""699"", ""699"", ""699"", ""699""]",0.06938172833130175,0.1291190316072629,421.2812511920929
15,index_14,4,4,294,294,1,96,15791,14472,1311,15887,"[""294"", ""294"", ""294"", ""294""]",0.03016935791050214,0.054472091459314,92.52062773704529
16,index_15,4,4,110,110,1,107,31212,29596,1608,31319,"[""110"", ""110"", ""110"", ""134""]",0.05812370288197826,0.112082492714638,202.99349880218506
17,index_16,4,4,721,721,1,140,43130,41138,1984,43270,"[""721"", ""721"", ""721"", ""673""]",0.08000905399078549,0.1605021295673615,318.20575046539307
18,index_17,4,4,315,36,0,95,51657,49929,1720,51752,"[""9702"", ""72"", ""27"", ""36""]",0.10583172186404559,0.1725323171187327,352.3399147987366
19,index_18,4,4,468,468,1,95,20757,18651,2098,20852,"[""468"", ""468"", ""468"", ""468""]",0.039949550450330495,0.0756183217514757,117.54672956466675
20,index_19,4,4,902,1024,0,142,49638,48633,997,49780,"[""1024"", ""1022"", ""126"", ""1024""]",0.08849886714361879,0.1763431218710304,396.66026854515076
21,index_20,4,4,211,211,1,165,46495,69151,2636,46660,"[""211"", ""211"", ""211"", ""211""]",0.07739684755650601,0.1918852275274601,820.3443284034729
22,index_21,4,4,80,80,1,104,60788,59875,905,60892,"[""80"", ""80"", ""80"", ""80""]",0.12325651167292886,0.25076589703355,408.2102472782135
23,index_22,4,4,480,480,1,126,27139,25253,1878,27265,"[""480"", ""480"", ""480"", ""480""]",0.05081421975663892,0.0952701188074423,177.02705645561218
24,index_23,4,4,236,236,1,113,40356,39368,980,40469,"[""236"", ""236"", ""236"", ""236""]",0.07113707687587442,0.1434655906747366,323.22467494010925
25,index_24,4,4,73,73,1,154,21347,18831,2508,21501,"[""73"", ""73"", ""73"", ""73""]",0.04730013820161321,0.0762160950459538,107.57620429992676
26,index_25,4,4,113,113,1,397,47213,70737,1919,47610,"[""113"", ""113"", ""113"", ""113""]",0.0858818017658928,0.186056937906299,776.740974187851
27,index_26,4,4,127,13,0,203,65866,64070,1788,66069,"[""34"", ""13"", ""13"", ""22""]",0.12437259442530925,0.2277516251961443,508.6878821849823
28,index_27,4,4,104,104,1,194,31476,29131,2337,31670,"[""104"", ""104"", ""104"", ""104""]",0.05090266155829803,0.0920570873496227,355.8460042476654
29,index_28,4,4,104,104,1,119,63134,61196,1930,63253,"[""199"", ""107"", ""294"", ""104""]",0.12896919074425006,0.2167675409101098,433.1803081035614
30,index_29,4,4,321,321,1,104,21470,18620,2842,21574,"[""321"", ""321"", ""321"", ""321""]",0.04880838162071435,0.0965403870582082,100.78382110595703
