iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.3,fixed,33,33,1,194,12534,12728,"[""33""]",21,0.014592968381890118,0.0237195511888843,99.87734746932983
2,index_1,8,1,0,0.3,fixed,23,23,1,226,14048,14274,"[""23""]",17,0.017015442432387305,0.0284867158886111,152.29842019081116
3,index_2,8,1,0,0.3,fixed,116,116,1,172,11811,11983,"[""116""]",13,0.013328901890761172,0.027265856636242,107.1373679637909
4,index_3,8,1,0,0.3,fixed,809,809,1,145,11094,11239,"[""809""]",7,0.015004363368260172,0.0279634904947386,150.0238320827484
5,index_4,8,1,0,0.3,fixed,197,8603,0,141,29842,29983,"[""8603""]",11,0.04705737431001365,0.0929597116446718,700.2672531604767
6,index_5,8,1,0,0.3,fixed,385,24,0,128,26367,26495,"[""24""]",14,0.038501513461334715,0.0752863205627579,548.8221507072449
7,index_6,8,1,0,0.3,fixed,371,417,0,123,33176,33299,"[""417""]",12,0.053208838522119446,0.1054008487878611,806.5503635406494
8,index_7,8,1,0,0.3,fixed,601,601,1,119,19309,19428,"[""601""]",21,0.02258411191854699,0.0400558107086796,249.0888319015503
9,index_8,8,1,0,0.3,fixed,25,25,1,97,11765,11862,"[""25""]",13,0.01349405979593928,0.0233125981047613,125.95265364646912
10,index_9,8,1,0,0.3,fixed,55,55,1,108,9484,9592,"[""55""]",9,0.011060360507164874,0.0188361141794082,101.16871690750122
11,index_10,8,1,0,0.3,fixed,540,540,1,96,14403,14499,"[""540""]",18,0.015015286452240454,0.0325562467298412,108.14293098449707
12,index_11,8,1,0,0.3,fixed,45,45,1,186,12582,12768,"[""45""]",14,0.014834345271785943,0.0245334573571304,130.4996497631073
13,index_12,8,1,0,0.3,fixed,204,204,1,181,6860,7041,"[""204""]",13,0.008710047599078674,0.0142433579443055,56.79709458351135
14,index_13,8,1,0,0.3,fixed,699,699,1,118,30629,30747,"[""699""]",22,0.03540502047383222,0.0645311319109354,458.2539596557617
15,index_14,8,1,0,0.3,fixed,294,294,1,101,12334,12435,"[""294""]",12,0.014745609963452205,0.0265100866228708,143.04655814170837
16,index_15,8,1,0,0.3,fixed,110,110,1,112,16244,16356,"[""110""]",20,0.01928392121594149,0.034242195221208,198.80643248558044
17,index_16,8,1,0,0.3,fixed,721,721,1,145,13212,13357,"[""721""]",14,0.015608967288106589,0.0270333120167431,145.10438466072083
18,index_17,8,1,0,0.3,fixed,315,15,0,100,28537,28637,"[""15""]",10,0.04322204606613341,0.0852857392012091,635.8268554210663
19,index_18,8,1,0,0.3,fixed,468,468,1,100,10467,10567,"[""468""]",7,0.01361414788221166,0.0254054996802511,136.14921951293945
20,index_19,8,1,0,0.3,fixed,902,2,0,147,21102,21249,"[""2""]",9,0.03229603778372046,0.0633102726585663,446.22922563552856
21,index_20,8,1,0,0.3,fixed,211,211,1,170,24659,24829,"[""211""]",17,0.03308845044569713,0.0631940003488169,445.68877601623535
22,index_21,8,1,0,0.3,fixed,80,80,1,109,27590,27699,"[""80""]",11,0.04255648913438496,0.0840067437939654,620.8666117191315
23,index_22,8,1,0,0.3,fixed,480,480,1,131,13809,13940,"[""480""]",12,0.018992429248892696,0.036102552177199,213.590505361557
24,index_23,8,1,0,0.3,fixed,236,236,1,118,11131,11249,"[""236""]",7,0.014947240866492984,0.028079762804488,150.87108039855957
25,index_24,8,1,0,0.3,fixed,73,73,1,159,11044,11203,"[""73""]",11,0.013708804417975192,0.0241846404278821,129.0149745941162
26,index_25,8,1,0,0.3,fixed,113,113,1,402,22026,22428,"[""113""]",7,0.03617927145219414,0.0700540666240334,497.89777064323425
27,index_26,8,1,0,0.3,fixed,127,7,0,208,32015,32223,"[""7""]",13,0.04958797898589411,0.097436195570025,735.6199159622192
28,index_27,8,1,0,0.3,fixed,104,104,1,199,13795,13994,"[""104""]",21,0.016873895478777153,0.027265856636242,145.98951125144958
29,index_28,8,1,0,0.3,fixed,104,104,1,124,14995,15119,"[""104""]",9,0.020869085537933024,0.0400558107086796,248.29145646095276
30,index_29,8,1,0,0.3,fixed,321,321,1,109,10980,11089,"[""321""]",10,0.013920973407737042,0.0255799081448753,137.74658751487732
