iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.7,fixed,33,33,1,194,12177,12371,"[""33""]",16,0.013793170533836968,0.0288936689727341,89.15758514404297
2,index_1,8,1,0,0.7,fixed,23,23,1,226,15587,15813,"[""23""]",16,0.019763104090740276,0.0352886460089529,200.46825528144836
3,index_2,8,1,0,0.7,fixed,116,116,1,172,12056,12228,"[""116""]",17,0.013541217801853224,0.0274402651008662,89.8729157447815
4,index_3,8,1,0,0.7,fixed,809,809,1,145,10535,10680,"[""809""]",7,0.01382828333554485,0.0253473635253764,133.35714530944824
5,index_4,8,1,0,0.7,fixed,197,8603,0,141,28881,29022,"[""8603""]",9,0.04599231285495181,0.0909249462240567,643.9336664676666
6,index_5,8,1,0,0.7,fixed,385,24,0,128,28766,28894,"[""24""]",11,0.041924568185113774,0.0821463868379744,574.8300950527191
7,index_6,8,1,0,0.7,fixed,371,361,0,123,32627,32750,"[""361""]",9,0.052789367845938656,0.1047032149293645,758.7345378398895
8,index_7,8,1,0,0.7,fixed,601,601,1,119,25325,25444,"[""601""]",16,0.03436861706651807,0.0663333527120516,447.41000509262085
9,index_8,8,1,0,0.7,fixed,25,25,1,97,13953,14050,"[""25""]",11,0.01778538980676846,0.0333120167432126,186.4855055809021
10,index_9,8,1,0,0.7,fixed,55,55,1,108,10695,10803,"[""55""]",15,0.011639698948162424,0.0223824196267659,87.44489407539368
11,index_10,8,1,0,0.7,fixed,540,540,1,96,16297,16393,"[""540""]",22,0.016990332960047403,0.0297075751409802,123.57087516784668
12,index_11,8,1,0,0.7,fixed,45,45,1,186,15371,15557,"[""45""]",15,0.020138055011487535,0.0370327306551944,214.67461848258972
13,index_12,8,1,0,0.7,fixed,204,204,1,181,8245,8426,"[""204""]",16,0.010459043232284262,0.0187198418696586,59.44238352775574
14,index_13,8,1,0,0.7,fixed,699,699,1,118,31994,32112,"[""699""]",21,0.037532599339919766,0.0690657519911632,470.0062313079834
15,index_14,8,1,0,0.7,fixed,294,294,1,101,12388,12489,"[""294""]",8,0.015260403810945095,0.0279634904947386,148.30843687057495
16,index_15,8,1,0,0.7,fixed,110,134,0,112,19741,19853,"[""134""]",13,0.024054494663042904,0.0444741584791581,275.1625249385834
17,index_16,8,1,0,0.7,fixed,721,721,1,145,15250,15395,"[""721""]",15,0.01833936232415112,0.0325562467298412,179.1497745513916
18,index_17,8,1,0,0.7,fixed,315,15,0,100,24481,24581,"[""15""]",11,0.036387114606878455,0.0715074704959014,491.5415909290314
19,index_18,8,1,0,0.7,fixed,468,468,1,100,9458,9558,"[""468""]",7,0.012160428593963286,0.0224405557816406,117.86356925964355
20,index_19,8,1,0,0.7,fixed,902,1022,0,147,16736,16883,"[""1022""]",9,0.024277419609549083,0.0469158769838963,291.8561029434204
21,index_20,8,1,0,0.7,fixed,211,211,1,170,29466,29636,"[""211""]",17,0.04002137953774712,0.0769722690541248,532.2336001396179
22,index_21,8,1,0,0.7,fixed,80,80,1,109,20342,20451,"[""80""]",10,0.028774733357460298,0.0559269809894773,364.22831296920776
23,index_22,8,1,0,0.7,fixed,480,480,1,131,24223,24354,"[""480""]",12,0.036288315803366646,0.071158653566653,485.97351908683777
24,index_23,8,1,0,0.7,fixed,236,236,1,118,13314,13432,"[""236""]",12,0.016373360039944607,0.0297657112958549,157.864661693573
25,index_24,8,1,0,0.7,fixed,73,73,1,159,11415,11574,"[""73""]",9,0.014285589325708876,0.0254636358351258,133.75492691993713
26,index_25,8,1,0,0.7,fixed,113,3268,0,402,14460,14862,"[""3268""]",13,0.021614257666674852,0.0395325853148073,229.7515618801117
27,index_26,8,1,0,0.7,fixed,127,877,0,208,35477,35685,"[""877""]",11,0.05589685118786738,0.1102261496424626,796.5858924388885
28,index_27,8,1,0,0.7,fixed,104,104,1,199,12391,12590,"[""104""]",12,0.01597906048575362,0.0286029881983606,150.1807577610016
29,index_28,8,1,0,0.7,fixed,104,104,1,124,13833,13957,"[""104""]",9,0.018571145249936215,0.0351723736992035,200.35060930252075
30,index_29,8,1,0,0.7,fixed,321,321,1,109,13949,14058,"[""321""]",9,0.018436863967286533,0.0348816929248299,198.8428955078125
