iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,C,C,1,148,210212,151923,58160,210360,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3590614331891869,0.6570776255707762,127.06979203224182
2,index_1,64,64,D,D,1,155,487045,460735,26180,487200,"[""B"", ""D"", ""C"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""C"", ""B"", ""D"", ""D"", ""B"", ""B"", ""C"", ""B"", ""C"", ""D"", ""D"", ""D"", ""B"", ""C"", ""B"", ""C"", ""D"", ""B"", ""C"", ""B"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C""]",0.6498673243202743,1.0,443.5002641677856
3,index_2,64,64,C,C,1,179,201586,143892,57566,201765,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3124081913386665,0.7417808219178081,127.90427660942078
4,index_3,64,64,B,B,1,153,184755,157935,26692,184908,"[""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B""]",0.2447799517200632,0.5231354642313546,137.90046954154968
5,index_4,64,64,C,C,1,385,469756,221247,112482,470141,"[""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.4238122836443121,1.0,831.3206305503845
6,index_5,64,64,C,C,1,199,473381,427043,46210,473580,"[""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C""]",0.6437177686481997,1.0,532.5726487636566
7,index_6,64,64,C,C,1,191,659463,613273,46062,659654,"[""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""B"", ""B""]",0.6660290529171087,1.0,958.7434787750244
8,index_7,64,64,D,A,0,471,523730,301559,158523,524201,"[""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""C"", ""A"", ""A"", ""C"", ""D"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D""]",0.503586395776274,1.0,885.0450510978699
9,index_8,64,64,A,A,1,262,305658,176500,101486,305920,"[""A"", ""C"", ""D"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""D"", ""C"", ""A"", ""C"", ""B"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""D"", ""A"", ""C"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""B"", ""C"", ""A"", ""A"", ""A"", ""C"", ""D"", ""A"", ""A""]",0.2307088221614359,0.7532724505327245,695.1053948402405
10,index_9,64,64,C,C,1,148,387288,357549,29611,387436,"[""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""A""]",0.6012893214772089,1.0,296.0217680931092
