iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,4,0,0.9,fixed,33,33,1,189,22213,22402,"[""33"", ""33"", ""33"", ""33""]",20,0.04023907155820604,0.0651572890981095,82.19301986694336
2,index_1,8,1,0,0.9,fixed,23,23,1,221,25389,25610,"[""23""]",24,0.03676603090760823,0.095643727116491,121.9308910369873
3,index_2,8,2,0,0.9,fixed,116,116,1,167,13879,14046,"[""116"", ""116""]",14,0.026021994064888036,0.0567884629754166,49.46097803115845
4,index_3,8,1,0,0.9,fixed,809,809,1,140,8514,8654,"[""809""]",9,0.012485549676473641,0.0251064783680788,63.37066721916199
5,index_4,8,1,0,0.9,fixed,197,197,1,136,20467,20603,"[""197""]",11,0.037290404152435466,0.0721811253082268,312.5061295032501
6,index_5,8,1,0,0.9,fixed,385,144,0,123,30483,30606,"[""144""]",26,0.039678959475264834,0.0842860345214077,255.39777898788452
7,index_6,8,1,0,0.9,fixed,371,65,0,118,19441,19559,"[""65""]",12,0.03274138718578763,0.0622431442875289,259.12894320487976
8,index_7,8,1,0,0.9,fixed,601,301,0,114,30162,30276,"[""301""]",20,0.044144396653568146,0.0798027348128221,349.511025428772
9,index_8,8,1,0,0.9,fixed,25,25,1,92,18760,18852,"[""25""]",17,0.024532655990215663,0.0549951430919823,128.4000117778778
10,index_9,8,1,0,0.9,fixed,55,55,1,103,7782,7885,"[""55""]",10,0.011336849184157389,0.0233131584846446,45.43156409263611
11,index_10,8,2,0,0.9,fixed,540,540,1,91,17368,17459,"[""540"", ""540""]",22,0.031137804623959958,0.0603751027422849,58.642420053482056
12,index_11,8,1,0,0.9,fixed,45,45,1,181,15204,15385,"[""45""]",21,0.02511590886782392,0.0508107300306358,65.23189973831177
13,index_12,8,1,0,0.9,fixed,204,204,1,176,11176,11352,"[""204""]",18,0.02079981327198104,0.035567511021445,47.942227840423584
14,index_13,8,1,0,0.9,fixed,699,699,1,113,32350,32463,"[""699""]",31,0.04265708344724503,0.0687439288649779,271.987361907959
15,index_14,8,2,0,0.9,fixed,294,294,1,96,11678,11774,"[""294"", ""294""]",13,0.017155107827225638,0.0264514682806545,94.63019728660583
16,index_15,8,1,0,0.9,fixed,110,110,1,107,18210,18317,"[""110""]",23,0.025465299595447747,0.0490174101472016,95.11573076248169
17,index_16,8,2,0,0.9,fixed,721,721,1,140,37465,37605,"[""721"", ""721""]",32,0.0731412488316358,0.1625943360980348,113.45844650268555
18,index_17,8,1,0,0.9,fixed,315,346,0,95,21835,21930,"[""346""]",12,0.03729416184300497,0.0717327953373683,319.0210003852844
19,index_18,8,1,0,0.9,fixed,468,468,1,95,14481,14576,"[""468""]",11,0.020481576686255654,0.03713666591945,129.77083730697632
20,index_19,8,1,0,0.9,fixed,902,32,0,142,11345,11487,"[""32""]",9,0.01822032918629195,0.0327280878726743,120.91225337982178
21,index_20,8,1,0,0.9,fixed,211,127,0,165,49028,49193,"[""127""]",39,0.06233565945133783,0.1625943360980348,387.0394105911255
22,index_21,8,1,0,0.9,fixed,80,80,1,104,22446,22550,"[""80""]",14,0.03887741973667744,0.0747216618097587,334.7044928073883
23,index_22,8,1,0,0.9,fixed,480,480,1,126,12426,12552,"[""480""]",10,0.022023378068896857,0.0416946872898453,157.84038162231445
24,index_23,8,0,0,0.9,fixed,236,,0,113,39154,39267,[],14,0.07764109909118237,0.153553015019054,747.8202142715454
25,index_24,8,1,0,0.9,fixed,73,229,0,154,14421,14575,"[""229""]",13,0.022153992199512987,0.0388552641410745,144.61963605880737
26,index_25,8,1,0,0.9,fixed,113,113,1,397,14964,15361,"[""113""]",12,0.024817967495192314,0.0409474706717477,151.90374326705933
27,index_26,8,1,0,0.9,fixed,127,23,0,203,23512,23715,"[""23""]",9,0.04200625474705766,0.0806246730927295,357.1413469314575
28,index_27,8,1,0,0.9,fixed,104,104,1,194,18672,18866,"[""104""]",21,0.027808483963623568,0.0461779869984309,180.05763959884644
29,index_28,8,1,0,0.9,fixed,104,104,1,119,11306,11425,"[""104""]",11,0.015908011752092468,0.0324292012254352,87.59653782844543
30,index_29,8,1,0,0.9,fixed,321,321,1,104,22064,22168,"[""321""]",17,0.028499838874485952,0.0735261152208025,135.0912206172943
