iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,0,0,33,33,1,189,210368,0,0,210557,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""89"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""37"", ""33"", ""33"", ""33"", ""33""]",0.3209471288955367,0.7582754240454308,141.0237500667572
2,index_1,0,0,23,23,1,221,347865,0,0,348086,"[""23"", ""23"", ""23"", ""23"", ""23"", ""4"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.2754603593849213,0.9999252783381902,593.8386251926422
3,index_2,0,0,116,116,1,167,173975,0,0,174142,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.2315663463196555,0.6746618844803108,125.93875074386597
4,index_3,0,0,809,809,1,140,208697,0,0,208837,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",0.345826026207716,0.8614660390047075,131.71378803253174
5,index_4,0,0,197,69,0,136,212497,0,0,212633,"[""69""]",0.167298696327472,0.9036090562654112,292.7342758178711
6,index_5,0,0,385,24,0,123,397040,0,0,397163,"[""24"", ""16"", ""24"", ""96"", ""8"", ""12"", ""32""]",0.4677946478121639,0.9999252783381902,440.1591823101044
7,index_6,0,0,371,73,0,118,217662,0,0,217780,"[""73""]",0.1581246865180263,0.8607935440484196,343.5289611816406
8,index_7,0,0,601,601,1,114,409223,0,0,409337,"[""201"", ""601"", ""201"", ""25"", ""7"", ""601"", ""7"", ""403"", ""601"", ""601"", ""607""]",0.4243435036099837,0.9998505566763805,571.0330772399902
9,index_8,0,0,25,25,1,92,267213,0,0,267305,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.2937230301612017,0.8197713517148622,262.85277938842773
10,index_9,0,0,55,55,1,103,193601,0,0,193704,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.3762002836940576,0.7201673765224539,105.49930119514464
