iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,33,33,1,192,191591,150561,40902,191783,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",0.2329244364005703,0.6614916286149163,144.3080291748047
2,index_1,64,64,23,23,1,224,451123,421703,29292,451347,"[""19"", ""23"", ""23"", ""21"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""5"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""5"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""131"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.4235375896042585,1.0,582.2551620006561
3,index_2,64,64,116,116,1,170,143707,117742,25837,143877,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.2463888220903125,0.5085235920852359,79.92727327346802
4,index_3,64,64,809,809,1,143,240006,220570,19308,240149,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404""]",0.4107620056437569,0.8549467275494673,148.604975938797
5,index_4,64,64,197,287,0,139,854896,802544,19458,855035,"[""8603"", ""144"", ""2929"", ""287"", ""197"", ""1519"", ""144"", ""3"", ""144"", ""287"", ""287"", ""273"", ""9"", ""157"", ""36"", ""287"", ""35"", ""273"", ""3"", ""2025"", ""197"", ""254"", ""8603"", ""197"", ""8603"", ""68825"", ""287"", ""254"", ""2025"", ""3029"", ""273"", ""2929"", ""287"", ""8603"", ""287"", ""35"", ""19"", ""2909"", ""197"", ""144"", ""287"", ""2026"", ""53"", ""287"", ""273"", ""287"", ""35"", ""2026"", ""197"", ""287"", ""144"", ""19"", ""254"", ""19"", ""254"", ""273"", ""4942"", ""35"", ""273"", ""35"", ""287"", ""273"", ""389""]",0.5990397908545388,1.0,1421.8797028064728
6,index_5,64,64,385,16,0,126,723990,661371,29726,724116,"[""16"", ""24"", ""16"", ""8"", ""72"", ""15"", ""6"", ""12"", ""8"", ""24"", ""16"", ""64"", ""16"", ""24"", ""7"", ""24"", ""24"", ""16"", ""16"", ""12"", ""24"", ""16"", ""36"", ""8"", ""72"", ""48"", ""16"", ""24"", ""16"", ""24"", ""12"", ""16"", ""36"", ""16"", ""16"", ""96"", ""24"", ""24"", ""16"", ""16"", ""16"", ""24"", ""12"", ""6"", ""12"", ""16"", ""16"", ""16"", ""16"", ""16"", ""16"", ""12"", ""24"", ""16"", ""12"", ""12"", ""16"", ""12"", ""8"", ""16"", ""64"", ""16"", ""24""]",0.5485100358425471,1.0,1092.1242544651031
7,index_6,64,64,371,35,0,121,826127,808244,17755,826248,"[""135"", ""73"", ""69"", ""147"", ""11"", ""35"", ""71"", ""133"", ""71"", ""69"", ""147"", ""141"", ""133"", ""175"", ""9"", ""35"", ""35"", ""44"", ""17"", ""8"", ""35"", ""67"", ""143"", ""17"", ""39"", ""289"", ""10"", ""33"", ""44"", ""139"", ""139"", ""73"", ""35"", ""48"", ""69"", ""13"", ""135"", ""17"", ""283"", ""139"", ""11"", ""343"", ""303"", ""179"", ""35"", ""17"", ""163"", ""143"", ""9"", ""163"", ""137"", ""17"", ""9"", ""337"", ""38"", ""355"", ""17"", ""131"", ""135"", ""73"", ""147"", ""21"", ""35"", ""38""]",0.7091971882089807,1.0,1175.3761069774628
8,index_7,64,64,601,601,1,117,809298,787472,21698,809415,"[""3"", ""601"", ""7"", ""601"", ""601"", ""601"", ""601"", ""401"", ""601"", ""601"", ""601"", ""595"", ""601"", ""601"", ""601"", ""6"", ""7"", ""601"", ""7"", ""401"", ""500"", ""205"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""13"", ""601"", ""601"", ""7"", ""601"", ""601"", ""601"", ""7"", ""601"", ""601"", ""201"", ""401"", ""601"", ""1192"", ""601"", ""601"", ""601"", ""601"", ""13"", ""601"", ""7"", ""61"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""84"", ""601"", ""601"", ""601"", ""601"", ""401"", ""601"", ""601""]",0.703239649589809,1.0,1174.5536391735077
9,index_8,64,64,25,25,1,95,373742,348911,24703,373837,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.5236084699870487,0.9292998477929983,338.834787607193
10,index_9,64,64,55,55,1,106,222748,202491,20129,222854,"[""55"", ""55"", ""55"", ""55"", ""55"", ""56"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.1695340323549325,0.626179604261796,295.2976763248444
11,index_10,64,64,540,540,1,94,189094,159900,17478,189188,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",0.1523624723492361,0.5655251141552511,237.7790801525116
12,index_11,64,64,45,45,1,184,528938,501883,26927,529122,"[""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""36"", ""45"", ""45"", ""36"", ""36"", ""45"", ""45"", ""45"", ""9"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""386"", ""25"", ""45"", ""45"", ""45"", ""45"", ""9"", ""9"", ""45"", ""45"", ""45"", ""36"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""80"", ""45"", ""73"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45""]",0.6096479664672114,1.0,699.34765791893
