iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,1,1,33,33.0,1,194,5278,4420.0,856.0,5472,"[""33""]",0.0103191674902621,0.0198825649671531,101.59099435806274
2,index_1,1,1,23,23.0,1,226,13881,13174.0,705.0,14107,"[""23""]",0.0260649875767421,0.0512760885995,329.8592212200165
3,index_2,1,1,116,116.0,1,172,3969,3473.0,494.0,4141,"[""116""]",0.0078610949878123,0.0150572641125515,77.43824768066406
4,index_3,1,1,809,809.0,1,145,6907,6450.0,455.0,7052,"[""809""]",0.0131006336167521,0.02563804429975,135.70671439170837
5,index_4,1,1,197,4427.0,0,141,22664,21929.0,733.0,22805,"[""4427""]",0.0417126911226091,0.0829021568513458,588.7977497577667
6,index_5,1,1,385,24.0,0,128,20276,19574.0,700.0,20404,"[""24""]",0.0373270470896775,0.0741817336201383,515.8968479633331
7,index_6,1,1,371,365.0,0,123,18188,17589.0,597.0,18311,"[""365""]",0.033515493285274,0.0665658973315505,448.2047019004822
8,index_7,1,1,601,601.0,1,119,15380,14807.0,571.0,15499,"[""601""]",0.028399511656299,0.0563339340736003,373.4218988418579
9,index_8,1,1,25,25.0,1,97,9271,8838.0,431.0,9368,"[""25""]",0.0172210314723406,0.0340677867565839,194.21459460258484
10,index_9,1,1,55,55.0,1,108,5313,4954.0,357.0,5421,"[""55""]",0.0100702696835883,0.0197081565025288,104.34673714637756
11,index_10,1,1,540,540.0,1,96,6120,5340.0,778.0,6216,"[""540""]",0.011492805365853,0.0226149642462647,120.10801839828493
12,index_11,1,1,45,45.0,1,186,8107,7548.0,557.0,8293,"[""45""]",0.0154296954932618,0.0301726643799778,160.0499405860901
13,index_12,1,1,204,204.0,1,181,4220,3529.0,689.0,4401,"[""204""]",0.008349784579371,0.015987442590547,82.5873806476593
14,index_13,1,1,699,699.0,1,118,17376,16487.0,887.0,17494,"[""699""]",0.0320221208069297,0.0636009534329399,439.9569816589356
15,index_14,1,1,294,294.0,1,101,6320,5850.0,468.0,6421,"[""294""]",0.0118743096331608,0.023370734259636,123.7301561832428
16,index_15,1,1,110,110.0,1,112,12632,12160.0,470.0,12744,"[""110""]",0.0233816416921133,0.0463345154351491,291.4267728328705
17,index_16,1,1,721,721.0,1,145,9385,8791.0,592.0,9530,"[""721""]",0.0176025498387441,0.034649148305331,198.21439242362976
18,index_17,1,1,315,15.0,0,100,11701,57365.0,395.0,11801,"[""15""]",0.0380624969250562,0.0841811522585895,1470.5261085033417
19,index_18,1,1,468,468.0,1,100,10666,10093.0,571.0,10766,"[""468""]",0.0197662926574035,0.0391256322306842,238.291095495224
20,index_19,1,1,902,1022.0,0,147,22453,22072.0,379.0,22600,"[""1022""]",0.0413511597414607,0.0821463868379744,578.7488107681274
21,index_20,1,1,211,211.0,1,170,15989,15390.0,597.0,16159,"[""211""]",0.0296912203705362,0.0587175164234637,386.7447052001953
22,index_21,1,1,80,80.0,1,109,13788,13380.0,406.0,13897,"[""80""]",0.0254709049627008,0.0505203185861287,330.15739607810974
23,index_22,1,1,480,480.0,1,131,9525,8885.0,637.0,9656,"[""480""]",0.0178060208609613,0.0351142375443288,202.71566677093503
24,index_23,1,1,236,236.0,1,118,8523,8024.0,497.0,8641,"[""236""]",0.015938378486122,0.0313935236323469,173.13293719291687
25,index_24,1,1,73,73.0,1,159,4382,3740.0,640.0,4541,"[""73""]",0.0085641906068795,0.0165106679844194,85.85881781578064
26,index_25,1,1,113,113.0,1,402,11046,10120.0,924.0,11448,"[""113""]",0.0215539873144446,0.0416254868902971,251.0641222000122
27,index_26,1,0,127,,0,0,0,,,0,[],0.04326646614810339,0.0859833730597058,1806.147036075592
28,index_27,1,1,104,104.0,1,199,15748,15021.0,725.0,15947,"[""104""]",0.0293587582117318,0.0579617464100924,387.9114143848419
29,index_28,1,1,104,104.0,1,124,11047,33552.0,586.0,11171,"[""104""]",0.035350327445877,0.0844136968780885,848.15625166893
30,index_29,1,1,321,321.0,1,109,9297,8373.0,922.0,9406,"[""321""]",0.0173118551100694,0.0341840590663333,195.86215114593503
