iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,3,0,0.6,33,33,1,189,22673,22862,"[""33"", ""33"", ""33""]",28,0.0356186943182641,0.0632145258910558,91.37786030769348
2,index_1,10,1,0,0.6,23,23,1,221,19251,19472,"[""23""]",14,0.0264011047824808,0.0537995965030262,174.10666179656982
3,index_2,10,1,0,0.6,116,116,1,167,11458,11625,"[""116""]",14,0.018476963311664,0.0403496973772696,44.479832887649536
4,index_3,10,1,0,0.6,809,809,1,140,10260,10400,"[""809""]",9,0.0141822111570569,0.0313830979600986,77.14574480056763
5,index_4,10,1,0,0.6,197,8603,0,136,19871,20007,"[""8603""]",7,0.0359738280231103,0.0698647537921243,318.93966269493103
6,index_5,10,1,0,0.6,385,24,0,123,22227,22350,"[""24""]",22,0.0298202302278992,0.0487932451617724,196.80179142951965
7,index_6,10,1,0,0.6,371,35,0,118,21863,21981,"[""35""]",7,0.0392754137386775,0.0765149816931928,355.312860250473
8,index_7,10,1,0,0.6,601,607,0,114,23069,23183,"[""607""]",22,0.0293756653667036,0.0514085033251139,192.180016040802
9,index_8,10,1,0,0.6,25,25,1,92,12377,12469,"[""25""]",17,0.022196582436307,0.0443846671149966,36.86540341377258
10,index_9,10,1,0,0.6,55,55,1,103,9856,9959,"[""55""]",12,0.0130780289839583,0.0283942314877082,66.43067288398743
11,index_10,10,2,0,0.6,540,540,1,91,21773,21864,"[""540"", ""540""]",19,0.0287429228047843,0.0719569603227975,89.58516216278076
12,index_11,10,1,0,0.6,45,45,1,181,17688,17869,"[""45""]",22,0.0534308029336864,0.1190316072629454,697.2719657421112
13,index_12,10,1,0,0.6,204,204,1,176,9327,9503,"[""204""]",16,0.0163974892897651,0.0295897780766644,40.966509103775024
14,index_13,10,1,0,0.6,699,699,1,113,30042,30155,"[""699""]",30,0.0377925533383389,0.0623178659493387,250.00706839561465
15,index_14,10,2,0,0.6,294,294,1,96,17878,17974,"[""294"", ""294""]",8,0.060437662918472336,0.1321078980796532,898.0361318588257
16,index_15,10,1,0,0.6,110,110,1,107,20556,20663,"[""110""]",36,0.0296444066082576,0.0478218635582455,122.23799514770508
17,index_16,10,1,0,0.6,721,721,1,140,25492,25632,"[""721""]",24,0.0357576578814455,0.0614959276694313,279.6744980812073
18,index_17,10,1,0,0.6,315,3,0,95,18983,19078,"[""3""]",10,0.0327438026802356,0.0633639692146753,279.2201535701752
19,index_18,10,1,0,0.6,468,468,1,95,13255,13350,"[""468""]",11,0.0174760434703563,0.0329522528581035,103.08718061447144
20,index_19,10,1,0,0.6,902,14528,0,142,20484,20626,"[""14528""]",8,0.036117305303275,0.0697153104685047,314.944344997406
21,index_20,10,1,0,0.6,211,61,0,165,26632,26797,"[""61""]",13,0.0433889973424584,0.0825674362997833,400.4431626796722
22,index_21,10,1,0,0.6,80,80,1,104,17552,17656,"[""80""]",11,0.0289767636522246,0.0552940297392213,243.37473678588867
23,index_22,10,1,0,0.6,480,480,1,126,13127,13253,"[""480""]",13,0.0200005413284434,0.0356422326832548,128.36559391021729
24,index_23,10,1,0,0.6,236,236,1,113,14335,14448,"[""236""]",11,0.020860136754919,0.0372113875812598,139.66252756118774
25,index_24,10,1,0,0.6,73,73,1,154,8371,8525,"[""73""]",9,0.0118935361849124,0.0314578196219084,51.70534348487854
26,index_25,10,1,0,0.6,113,113,1,397,18195,18592,"[""113""]",10,0.0318978858177881,0.0580587312261824,242.38878202438357
27,index_26,10,1,0,0.6,127,31,0,203,28122,28325,"[""31""]",11,0.0517176571511427,0.1005753567959351,478.8477704524994
28,index_27,10,1,0,0.6,104,104,1,194,18431,18625,"[""104""]",11,0.0294777834458463,0.0545468131211238,223.98520922660828
29,index_28,10,1,0,0.6,104,107,0,119,23030,23149,"[""107""]",9,0.0408838568815479,0.0795038481655832,361.4368033409119
30,index_29,10,1,0,0.6,321,321,1,104,13910,14014,"[""321""]",12,0.0187803764814525,0.0342972427706792,111.32123804092409
