iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,1,0,0.55,C,C,1,148,7412,7560,"[""C""]",6,0.010639942108502923,0.0274975715459911,44.53838896751404
5,index_4,10,1,0,0.55,C,C,1,385,9952,10337,"[""C""]",8,0.017197264311960593,0.034670851079728,90.72683906555176
9,index_8,10,1,0,0.55,A,C,0,262,8387,8649,"[""C""]",8,0.013279279703026498,0.0298886647239035,63.12873888015747
15,index_14,10,1,0,0.55,C,C,1,302,17530,17832,"[""C""]",8,0.03283129541169707,0.0623178659493387,250.61368680000305
17,index_16,10,1,0,0.55,C,C,1,158,5808,5966,"[""C""]",6,0.009632029779978625,0.0239109317791227,27.712830305099487
32,index_31,10,1,0,0.55,C,C,1,156,16366,16522,"[""C""]",8,0.0299180927336865,0.0576851229171336,231.84036803245544
34,index_33,10,1,0,0.55,A,C,0,472,13050,13522,"[""C""]",5,0.024218364483494854,0.0463274303220503,150.3838450908661
35,index_34,10,1,0,0.55,C,C,1,318,10117,10435,"[""C""]",10,0.01636596366282628,0.0316819846073376,84.23827791213989
39,index_38,10,1,0,0.55,B,B,1,243,7243,7486,"[""B""]",10,0.012305453977247773,0.0283942314877082,38.81881666183472
41,index_40,10,1,0,0.55,A,A,1,147,6765,6912,"[""A""]",6,0.01010752490831298,0.0239109317791227,50.85607123374939
44,index_43,10,1,0,0.55,A,A,1,313,7533,7846,"[""A""]",12,0.014600372704731041,0.0316819846073376,35.894770860672
52,index_51,10,1,0,0.55,C,C,1,252,8379,8631,"[""C""]",7,0.01303245845905221,0.0366136142867817,57.56179404258728
58,index_57,10,1,0,0.55,A,D,0,87,8198,8285,"[""D""]",7,0.01085657495733601,0.0291414481058058,56.36520838737488
62,index_61,10,1,0,0.55,C,C,1,252,16112,16364,"[""C""]",9,0.027061625825976033,0.049839348427109,190.49628400802612
63,index_62,10,1,0,0.55,D,A,0,247,14752,14999,"[""A""]",6,0.02829848693517737,0.0540984831502652,210.83642745018005
66,index_65,10,1,0,0.55,C,C,1,124,6069,6193,"[""C""]",8,0.009652152527949846,0.0231637151610252,27.487712383270264
73,index_72,10,1,0,0.55,C,C,1,187,5429,5616,"[""C""]",6,0.008893834213777195,0.0254053650153179,33.22934174537659
83,index_82,10,1,0,0.55,A,A,1,193,11079,11272,"[""A""]",11,0.015540136662215024,0.0336247478143914,75.29546093940735
84,index_83,10,4,0,0.55,D,D,1,128,8101,8229,"[""D"", ""D"", ""D"", ""D""]",10,0.017803853911506334,0.0349697377269671,21.06195068359375
89,index_88,10,1,0,0.55,B,A,0,257,13411,13668,"[""A""]",8,0.022489289435433577,0.0404244190390794,143.87599992752075
101,index_100,10,1,0,0.55,A,D,0,222,10990,11212,"[""D""]",8,0.0174320075195624,0.0316819846073376,103.42310404777527
104,index_103,10,1,0,0.55,A,A,1,220,7392,7612,"[""A""]",7,0.011758919390016253,0.0351191810505865,41.45616292953491
105,index_104,10,1,0,0.55,D,D,1,240,11082,11322,"[""D""]",9,0.01620705328001169,0.0358663976686841,81.75652003288269
110,index_109,10,1,0,0.55,B,D,0,515,13227,13742,"[""D""]",8,0.024375223087948195,0.0437868938205185,147.30095148086548
112,index_111,10,1,0,0.55,A,A,1,248,9014,9262,"[""A""]",7,0.01383551364670535,0.0366136142867817,68.05302834510803
113,index_112,10,1,0,0.55,C,C,1,244,15518,15762,"[""C""]",10,0.026834871805631,0.049839348427109,190.51887130737305
114,index_113,10,1,0,0.55,C,A,0,188,5778,5966,"[""A""]",8,0.010481625616183023,0.0254800866771276,26.054888486862183
118,index_117,10,1,0,0.55,B,A,0,172,10851,11023,"[""A""]",8,0.017674387507078743,0.0318314279309571,111.01516103744507
120,index_119,10,1,0,0.55,A,A,1,122,6522,6644,"[""A""]",8,0.010007083881900145,0.0251064783680788,29.823031663894653
129,index_128,10,1,0,0.55,A,B,0,278,16846,17124,"[""B""]",10,0.028888348206302265,0.0532765448703579,206.59651112556458
135,index_134,10,1,0,0.55,B,B,1,358,7823,8181,"[""B""]",11,0.013893870941690348,0.0328775311962937,51.64557337760925
140,index_139,10,1,0,0.55,A,D,0,231,15568,15799,"[""D""]",10,0.026916212214423016,0.0500635134125383,192.52977085113525
142,index_141,10,2,0,0.55,C,C,1,152,8430,8582,"[""C"", ""C""]",10,0.01364731057045061,0.0289172831203765,34.93911933898926
144,index_143,10,1,0,0.55,B,B,1,175,8690,8865,"[""B""]",9,0.01367360550204452,0.0246581483972203,78.5922122001648
146,index_145,10,1,0,0.55,C,A,0,307,10257,10564,"[""A""]",6,0.018158615881437294,0.0318314279309571,109.1000108718872
150,index_149,10,1,0,0.55,B,D,0,253,16760,17013,"[""D""]",10,0.029415170734724418,0.0551445864156019,216.12127542495728
153,index_152,10,1,0,0.55,B,B,1,536,14723,15259,"[""B""]",9,0.026772476052345992,0.0493162967944407,168.8196439743042
