iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,9,0,0.95,C,C,1,148,32585,32733,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",22,0.06409796075988619,0.1230665770006724,79.95366859436035
5,index_4,10,10,0,0.95,C,C,1,385,56310,56695,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",43,0.08584261815145555,0.1799297616378988,217.9975004196167
9,index_8,10,7,0,0.95,A,C,0,262,38061,38323,"[""A"", ""D"", ""C"", ""C"", ""D"", ""A"", ""C""]",33,0.06700402594427153,0.1318090114324143,116.18676018714905
15,index_14,10,5,0,0.95,C,C,1,302,20098,20400,"[""C"", ""C"", ""C"", ""C"", ""C""]",21,0.03335411873015605,0.0573862362698947,80.74578642845154
17,index_16,10,8,0,0.95,C,C,1,158,18297,18455,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",13,0.041128021296635654,0.0724052902936561,40.84600639343262
32,index_31,10,3,0,0.95,C,C,1,156,45277,45433,"[""C"", ""C"", ""C""]",63,0.06970478754376992,0.1008742434431742,228.16703343391418
34,index_33,10,6,0,0.95,A,C,0,472,65111,65583,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",56,0.13701440404255877,0.2468803706194425,195.42035102844238
35,index_34,10,5,0,0.95,C,C,1,318,33954,34272,"[""C"", ""C"", ""C"", ""C"", ""C""]",37,0.05727736515907549,0.1031158932974669,112.40794491767883
39,index_38,10,10,0,0.95,B,B,1,243,21536,21779,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.04845511831254119,0.0941492938802959,50.081364154815674
41,index_40,10,8,0,0.95,A,A,1,147,23305,23452,"[""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""]",23,0.043005798100735446,0.0844354778450272,62.65207815170288
44,index_43,10,7,0,0.95,A,A,1,313,21164,21477,"[""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""]",23,0.038273532076464396,0.069341702159456,72.03156161308289
52,index_51,10,9,0,0.95,C,C,1,252,48527,48779,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",35,0.08957893081929938,0.1634162743779421,134.3759207725525
58,index_57,10,7,0,0.95,A,D,0,87,16519,16606,"[""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D""]",16,0.02947057782881293,0.0679967122468804,43.44643211364746
62,index_61,10,6,0,0.95,C,C,1,252,81855,82107,"[""B"", ""C"", ""C"", ""C"", ""C"", ""C""]",68,0.16172169896800323,0.2725846222819995,237.62892055511475
63,index_62,10,4,0,0.95,D,A,0,247,89951,90198,"[""D"", ""D"", ""A"", ""A""]",91,0.1713014061571037,0.2985877605917956,312.1472280025482
66,index_65,10,10,0,0.95,C,C,1,124,19041,19165,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",21,0.029910677427526806,0.0545468131211238,65.1041431427002
73,index_72,10,8,0,0.95,C,C,1,187,18065,18252,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",12,0.038541709685724734,0.0672494956287828,43.61101508140564
83,index_82,10,5,0,0.95,A,A,1,193,43810,44003,"[""A"", ""A"", ""A"", ""A"", ""A""]",40,0.08141067583317076,0.1260554434730628,133.95687913894653
