timestamp,gpu_cache_usage_perc
1745759729.0576253,0.0007472166180976
1745759729.180082,0.0074721661809759
1745759729.1992736,0.0074721661809759
1745759729.2181778,0.0074721661809759
1745759729.2355258,0.0074721661809759
1745759729.2529,0.0074721661809759
1745759729.270265,0.0074721661809759
1745759729.2875834,0.0074721661809759
1745759729.3049152,0.0074721661809759
1745759729.322328,0.0074721661809759
1745759729.339681,0.0074721661809759
1745759729.357151,0.0074721661809759
1745759729.374483,0.0074721661809759
1745759729.391878,0.0075468878427856
1745759729.4092638,0.0082193827990734
1745759729.4265757,0.0082193827990734
1745759729.4438646,0.0082193827990734
1745759729.461228,0.0082193827990734
1745759729.4785564,0.0082193827990734
1745759729.4959078,0.0082193827990734
1745759729.5132737,0.0082193827990734
1745759729.530594,0.0082193827990734
1745759729.5479076,0.0082193827990734
1745759729.5652485,0.0082193827990734
1745759729.5826018,0.0082193827990734
1745759729.6000264,0.0082193827990734
1745759729.6174195,0.0082193827990734
1745759729.6363835,0.0082193827990734
1745759729.6541345,0.0082193827990734
1745759729.6715562,0.0082941044608831
1745759729.6888804,0.008966599417171
1745759729.7062664,0.008966599417171
1745759729.723583,0.008966599417171
1745759729.7409017,0.008966599417171
1745759729.7582674,0.008966599417171
1745759729.775615,0.008966599417171
1745759729.7930322,0.008966599417171
1745759729.8107295,0.008966599417171
1745759729.8281388,0.008966599417171
1745759729.8454971,0.008966599417171
1745759729.8629715,0.008966599417171
1745759729.8804195,0.008966599417171
1745759729.897716,0.008966599417171
1745759729.915085,0.008966599417171
1745759729.9324317,0.008966599417171
1745759729.9498277,0.0090413210789808
1745759729.9673295,0.0097138160352686
1745759729.984697,0.0097138160352686
1745759730.0021007,0.0097138160352686
1745759730.0196154,0.0097138160352686
1745759730.037084,0.0097138160352686
1745759730.05445,0.0097138160352686
1745759730.0719416,0.0097138160352686
1745759730.089263,0.0097138160352686
1745759730.1066308,0.0097138160352686
1745759730.124178,0.0097138160352686
1745759730.1416986,0.0097138160352686
