iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains,time_taken,max_kv_cache_usage
1,index_0,C,C,1,2,7634,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
2,index_1,D,D,1,2,18809,2,"['D', 'B']",True,137.03793238750612,5.655373129033739
3,index_2,C,C,1,2,7294,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
4,index_3,B,B,1,2,6288,2,"['B', 'B']",True,137.03793238750612,5.655373129033739
5,index_4,C,C,1,2,8960,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
6,index_5,C,C,1,2,7354,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
7,index_6,C,C,1,2,14727,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
8,index_7,D,C,0,2,17247,2,"['C', 'D']",True,137.03793238750612,5.655373129033739
9,index_8,A,C,0,2,10678,2,"['C', 'A']",True,137.03793238750612,5.655373129033739
10,index_9,C,C,1,2,13656,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
11,index_10,A,B,0,2,6115,2,"['B', 'A']",True,137.03793238750612,5.655373129033739
12,index_11,D,D,1,2,10503,2,"['D', 'D']",True,137.03793238750612,5.655373129033739
13,index_12,A,A,1,2,13504,2,"['A', 'A']",True,137.03793238750612,5.655373129033739
14,index_13,D,D,1,2,8767,2,"['D', 'D']",True,137.03793238750612,5.655373129033739
15,index_14,C,C,1,2,7699,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
16,index_15,B,D,0,2,20697,2,"['D', 'D']",False,137.03793238750612,5.655373129033739
17,index_16,C,C,1,2,4578,2,"['C', 'C']",True,137.03793238750612,5.655373129033739
18,index_17,B,A,0,2,9967,2,"['A', 'A']",False,137.03793238750612,5.655373129033739
19,index_18,A,B,0,2,15269,2,"['B', 'B']",False,137.03793238750612,5.655373129033739
20,index_19,A,A,1,2,2830,2,"['A', 'A']",True,137.03793238750612,5.655373129033739
21,index_20,B,A,0,2,17091,2,"['A', 'B']",True,137.03793238750612,5.655373129033739
22,index_21,D,C,0,2,3209,2,"['C', 'C']",False,137.03793238750612,5.655373129033739
