iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains,time_taken,max_kv_cache_usage
1,index_0,C,C,1,2,5800,2,"['C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
2,index_1,D,B,0,4,35758,2,"['D', 'B', 'B', 'B']",True,274.07586477501223,5.655373129033739
3,index_2,C,C,1,2,7016,2,"['C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
4,index_3,B,B,1,4,15117,2,"['D', 'B', 'B', 'B']",True,274.07586477501223,5.655373129033739
5,index_4,C,C,1,2,8147,2,"['C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
6,index_5,C,C,1,2,6842,2,"['C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
7,index_6,C,C,1,4,48399,2,"['B', 'C', 'C', 'C']",True,274.07586477501223,5.655373129033739
8,index_7,D,C,0,4,36957,2,"['D', 'C', 'C', 'D']",True,274.07586477501223,5.655373129033739
9,index_8,A,C,0,4,16207,2,"['A', 'C', 'C', 'C']",True,274.07586477501223,5.655373129033739
10,index_9,C,C,1,2,14273,2,"['C', 'C', 'C', 'D']",True,137.03793238750612,5.655373129033739
11,index_10,A,A,1,2,4763,2,"['A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
12,index_11,D,D,1,2,9442,2,"['D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
13,index_12,A,A,1,4,32495,2,"['A', 'B', 'A', 'A']",True,274.07586477501223,5.655373129033739
14,index_13,D,D,1,2,6856,2,"['D', 'D', 'D', 'A']",True,137.03793238750612,5.655373129033739
15,index_14,C,C,1,2,6830,2,"['C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
16,index_15,B,B,1,4,34886,2,"['B', 'D', 'B', 'C']",True,274.07586477501223,5.655373129033739
17,index_16,C,C,1,2,3234,2,"['C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
18,index_17,B,A,0,2,16131,2,"['A', 'A', 'A', 'A']",False,137.03793238750612,5.655373129033739
