iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
1,index_0,C,C,1,1,2585,1,"['C', 'C', 'C', 'C']",True
2,index_1,D,D,1,1,10314,1,"['D', 'B', 'B', 'B']",True
3,index_2,C,C,1,1,3756,1,"['C', 'C', 'C', 'C']",True
4,index_3,B,D,0,1,5297,1,"['D', 'B', 'B', 'B']",False
5,index_4,C,C,1,1,4034,1,"['C', 'C', 'C', 'C']",True
6,index_5,C,C,1,1,3637,1,"['C', 'C', 'C', 'C']",True
7,index_6,C,B,0,1,14595,1,"['B', 'C', 'C', 'C']",False
8,index_7,D,D,1,1,7981,1,"['D', 'C', 'C', 'D']",True
9,index_8,A,A,1,1,5358,1,"['A', 'C', 'C', 'C']",True
10,index_9,C,C,1,1,8054,1,"['C', 'C', 'C', 'D']",True
11,index_10,A,A,1,1,2420,1,"['A', 'A', 'A', 'A']",True
12,index_11,D,D,1,1,3939,1,"['D', 'D', 'D', 'D']",True
13,index_12,A,A,1,1,7900,1,"['A', 'B', 'A', 'A']",True
14,index_13,D,D,1,1,3343,1,"['D', 'D', 'D', 'A']",True
15,index_14,C,C,1,1,3784,1,"['C', 'C', 'C', 'C']",True
16,index_15,B,B,1,1,7748,1,"['B', 'D', 'B', 'C']",True
17,index_16,C,C,1,1,1441,1,"['C', 'C', 'C', 'C']",True
18,index_17,B,A,0,1,7495,1,"['A', 'A', 'A', 'A']",False
19,index_18,A,B,0,1,9275,1,"['B', 'B', 'B', 'B']",False
20,index_19,A,A,1,1,1332,1,"['A', 'A', 'A', 'A']",True
21,index_20,B,B,1,1,5023,1,"['B', 'A', 'B', 'B']",True
22,index_21,D,C,0,1,800,1,"['C', 'C', 'C', 'A']",False
23,index_22,C,B,0,1,7856,1,"['B', 'B', 'B', 'D']",False
24,index_23,B,D,0,1,10458,1,"['D', 'A', 'B', 'D']",False
25,index_24,B,B,1,1,9203,1,"['B', 'C', 'B', 'C']",True
26,index_25,D,A,0,1,10479,1,"['A', 'D', 'D', 'D']",False
27,index_26,A,B,0,1,6323,1,"['B', 'B', 'B', 'A']",False
28,index_27,A,A,1,1,6497,1,"['A', 'A', 'A', 'A']",True
29,index_28,A,D,0,1,4418,1,"['D', 'A', 'D', 'D']",False
30,index_29,A,C,0,1,4166,1,"['C', 'C', 'B', 'B']",False
31,index_30,C,C,1,1,6023,1,"['C', 'D', 'A', 'A']",True
32,index_31,C,C,1,1,13421,1,"['C', 'C', 'C', 'C']",True
33,index_32,C,A,0,1,6617,1,"['A', 'A', 'C', 'B']",False
34,index_33,A,C,0,1,10655,1,"['C', 'A', 'C', 'C']",False
35,index_34,C,C,1,1,4000,1,"['C', 'C', 'D', 'D']",True
36,index_35,B,C,0,1,7192,1,"['C', 'B', 'B', 'B']",False
37,index_36,D,B,0,1,7253,1,"['B', 'B', 'B', 'C']",False
38,index_37,C,C,1,1,5114,1,"['C', 'C', 'C', 'C']",True
39,index_38,B,B,1,1,2296,1,"['B', 'B', 'B', 'B']",True
40,index_39,A,B,0,1,4225,1,"['B', 'B', 'C', 'B']",False
41,index_40,A,A,1,1,2693,1,"['A', 'A', 'B', 'A']",True
42,index_41,D,D,1,1,3810,1,"['D', 'D', 'D', 'D']",True
43,index_42,A,A,1,1,5897,1,"['A', 'C', 'D', 'A']",True
44,index_43,A,A,1,1,1931,1,"['A', 'A', 'A', 'A']",True
45,index_44,D,D,1,1,9873,1,"['D', 'D', 'D', 'D']",True
46,index_45,C,D,0,1,7610,1,"['D', 'D', 'D', 'D']",False
47,index_46,D,D,1,1,4911,1,"['D', 'D', 'D', 'D']",True
48,index_47,A,B,0,1,11602,1,"['B', 'D', 'D', 'D']",False
49,index_48,B,D,0,1,11152,1,"['D', 'A', 'D', 'D']",False
50,index_49,D,D,1,1,1042,1,"['D', 'D', 'D', 'D']",True
51,index_50,D,C,0,1,4396,1,"['C', 'C', 'D', 'D']",False
52,index_51,C,C,1,1,10209,1,"['C', 'C', 'C', 'C']",True
53,index_52,D,A,0,1,11474,1,"['A', 'D', 'A', 'A']",False
54,index_53,A,C,0,1,7232,1,"['C', 'C', 'A', 'C']",False
55,index_54,B,D,0,1,9854,1,"['D', 'D', 'B', 'B']",False
56,index_55,A,A,1,1,9204,1,"['A', 'A', 'A', 'A']",True
57,index_56,D,B,0,1,15189,1,"['B', 'B', 'B', 'B']",False
58,index_57,A,D,0,1,1400,1,"['D', 'A', 'D', 'D']",False
59,index_58,A,A,1,1,4238,1,"['A', 'A', 'A', 'A']",True
60,index_59,C,C,1,1,3676,1,"['C', 'C', 'C', 'C']",True
61,index_60,C,C,1,1,11352,1,"['C', 'C', 'C', 'C']",True
62,index_61,C,B,0,1,10587,1,"['B', 'C', 'B', 'C']",False
63,index_62,D,D,1,1,10515,1,"['D', 'D', 'D', 'D']",True
64,index_63,C,D,0,1,11511,1,"['D', 'C', 'D', 'C']",False
65,index_64,A,A,1,1,8532,1,"['A', 'A', 'A', 'A']",True
66,index_65,C,C,1,1,1154,1,"['C', 'C', 'C', 'C']",True
67,index_66,D,D,1,1,3025,1,"['D', 'D', 'D', 'D']",True
68,index_67,B,B,1,1,4447,1,"['B', 'B', 'B', 'B']",True
69,index_68,A,A,1,1,8172,1,"['A', 'A', 'A', 'A']",True
70,index_69,D,C,0,1,6659,1,"['C', 'D', 'C', 'C']",False
71,index_70,C,C,1,1,2608,1,"['C', 'C', 'C', 'C']",True
72,index_71,B,B,1,1,8808,1,"['B', 'D', 'D', 'D']",True
73,index_72,C,C,1,1,1957,1,"['C', 'C', 'C', 'C']",True
74,index_73,A,A,1,1,7369,1,"['A', 'A', 'A', 'A']",True
75,index_74,B,C,0,1,8099,1,"['C', 'B', 'B', 'B']",False
76,index_75,D,B,0,1,4452,1,"['B', 'C', 'B', 'B']",False
77,index_76,A,C,0,1,8253,1,"['C', 'C', 'C', 'C']",False
78,index_77,C,C,1,1,5569,1,"['C', 'C', 'C', 'B']",True
79,index_78,A,D,0,1,10572,1,"['D', 'D', 'D', 'D']",False
80,index_79,A,C,0,1,13186,1,"['C', 'C', 'C', 'C']",False
81,index_80,D,D,1,1,9079,1,"['D', 'D', 'D', 'D']",True
82,index_81,A,A,1,1,5182,1,"['A', 'A', 'A', 'A']",True
83,index_82,A,A,1,1,5765,1,"['A', 'A', 'A', 'A']",True
84,index_83,D,D,1,1,871,1,"['D', 'D', 'D', 'D']",True
85,index_84,C,C,1,1,15637,1,"['C', 'C', 'C', 'C']",True
86,index_85,A,D,0,1,7175,1,"['D', 'D', 'D', 'D']",False
87,index_86,C,C,1,1,4490,1,"['C', 'C', 'C', 'C']",True
88,index_87,A,A,1,1,1061,1,"['A', 'A', 'A', 'A']",True
89,index_88,B,B,1,1,6005,1,"['B', 'B', 'B', 'A']",True
90,index_89,B,C,0,1,7899,1,"['C', 'C', 'C', 'D']",False
91,index_90,B,B,1,1,10491,1,"['B', 'B', 'C', 'D']",True
92,index_91,C,A,0,1,16102,1,"['A', 'B', 'B', 'A']",False
93,index_92,B,D,0,1,1913,1,"['D', 'D', 'D', 'C']",False
94,index_93,D,D,1,1,7476,1,"['D', 'D', 'B', 'B']",True
95,index_94,C,D,0,1,9581,1,"['D', 'A', 'C', 'D']",False
96,index_95,A,A,1,1,14896,1,"['A', 'C', 'D', 'A']",True
97,index_96,A,A,1,1,1870,1,"['A', 'A', 'C', 'A']",True
98,index_97,D,C,0,1,8010,1,"['C', 'A', 'A', 'A']",False
99,index_98,A,D,0,1,11944,1,"['D', 'D', 'D', 'A']",False
100,index_99,B,B,1,1,8225,1,"['B', 'B', 'B', 'B']",True
101,index_100,A,A,1,1,7686,1,"['A', 'A', 'A', 'A']",True
102,index_101,D,B,0,1,9996,1,"['B', 'D', 'D', 'D']",False
103,index_102,C,A,0,1,11132,1,"['A', 'C', 'A', 'C']",False
104,index_103,A,A,1,1,3707,1,"['A', 'A', 'A', 'A']",True
105,index_104,D,D,1,1,15578,1,"['D', 'D', 'D', 'C']",True
106,index_105,C,B,0,1,9308,1,"['B', 'B', 'B', 'B']",False
107,index_106,A,B,0,1,904,1,"['B', 'B', 'B', 'B']",False
108,index_107,C,C,1,1,2177,1,"['C', 'C', 'C', 'C']",True
109,index_108,D,D,1,1,8841,1,"['D', 'D', 'D', 'D']",True
110,index_109,B,D,0,1,10004,1,"['D', 'B', 'B', 'D']",False
111,index_110,D,B,0,1,10610,1,"['B', 'B', 'C', 'B']",False
112,index_111,A,A,1,1,4942,1,"['A', 'A', 'A', 'A']",True
113,index_112,C,C,1,1,8795,1,"['C', 'C', 'C', 'C']",True
114,index_113,C,A,0,1,2380,1,"['A', 'A', 'A', 'A']",False
115,index_114,C,C,1,1,5793,1,"['C', 'C', 'C', 'C']",True
116,index_115,B,A,0,1,9469,1,"['A', 'A', 'A', 'A']",False
117,index_116,D,A,0,1,9873,1,"['A', 'D', 'D', 'A']",False
118,index_117,B,A,0,1,6663,1,"['A', 'A', 'D', 'A']",False
119,index_118,A,D,0,1,8004,1,"['D', 'C', 'B', 'C']",False
120,index_119,A,A,1,1,1723,1,"['A', 'A', 'A', 'A']",True
121,index_120,C,D,0,1,6558,1,"['D', 'B', 'B', 'B']",False
122,index_121,A,B,0,1,13092,1,"['B', 'B', 'B', 'B']",False
123,index_122,D,D,1,1,6948,1,"['D', 'D', 'D', 'B']",True
124,index_123,A,A,1,1,2447,1,"['A', 'A', 'A', 'A']",True
