iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains,time_taken,max_kv_cache_usage
1,index_0,C,C,1,1,4305,1,['C'],True,115.36958670014083,3.1089872044814846
2,index_1,D,B,0,1,8157,1,['B'],False,115.36958670014083,3.1089872044814846
3,index_2,C,C,1,1,3900,1,['C'],True,115.36958670014083,3.1089872044814846
4,index_3,B,B,1,1,2249,1,['B'],True,115.36958670014083,3.1089872044814846
5,index_4,C,C,1,1,4226,1,['C'],True,115.36958670014083,3.1089872044814846
6,index_5,C,C,1,1,5928,1,['C'],True,115.36958670014083,3.1089872044814846
7,index_6,C,C,1,1,2930,1,['C'],True,115.36958670014083,3.1089872044814846
8,index_7,D,D,1,1,10158,1,['D'],True,115.36958670014083,3.1089872044814846
9,index_8,A,C,0,1,3241,1,['C'],False,115.36958670014083,3.1089872044814846
10,index_9,C,B,0,1,6632,1,['B'],False,115.36958670014083,3.1089872044814846
11,index_10,A,A,1,1,3280,1,['A'],True,115.36958670014083,3.1089872044814846
12,index_11,D,D,1,1,3968,1,['D'],True,115.36958670014083,3.1089872044814846
13,index_12,A,A,1,1,6566,1,['A'],True,115.36958670014083,3.1089872044814846
14,index_13,D,A,0,1,5572,1,['A'],False,115.36958670014083,3.1089872044814846
15,index_14,C,C,1,1,2538,1,['C'],True,115.36958670014083,3.1089872044814846
16,index_15,B,A,0,1,10433,1,['A'],False,115.36958670014083,3.1089872044814846
17,index_16,C,C,1,1,1773,1,['C'],True,115.36958670014083,3.1089872044814846
18,index_17,B,A,0,1,11622,1,['A'],False,115.36958670014083,3.1089872044814846
19,index_18,A,A,1,1,8880,1,['A'],True,115.36958670014083,3.1089872044814846
20,index_19,A,A,1,1,1272,1,['A'],True,115.36958670014083,3.1089872044814846
21,index_20,B,A,0,1,9154,1,['A'],False,115.36958670014083,3.1089872044814846
22,index_21,D,B,0,1,1076,1,['B'],False,115.36958670014083,3.1089872044814846
23,index_22,C,D,0,1,9147,1,['D'],False,115.36958670014083,3.1089872044814846
24,index_23,B,B,1,1,12408,1,['B'],True,115.36958670014083,3.1089872044814846
25,index_24,B,C,0,1,10008,1,['C'],False,115.36958670014083,3.1089872044814846
26,index_25,D,A,0,1,8477,1,['A'],False,115.36958670014083,3.1089872044814846
27,index_26,A,A,1,1,5475,1,['A'],True,115.36958670014083,3.1089872044814846
28,index_27,A,C,0,1,7775,1,['C'],False,115.36958670014083,3.1089872044814846
29,index_28,A,D,0,1,6142,1,['D'],False,115.36958670014083,3.1089872044814846
30,index_29,A,B,0,1,6429,1,['B'],False,115.36958670014083,3.1089872044814846
31,index_30,C,A,0,1,4455,1,['A'],False,115.36958670014083,3.1089872044814846
32,index_31,C,C,1,1,10356,1,['C'],True,115.36958670014083,3.1089872044814846
