iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,48,0,0.86,fixed,C,C,1,148,190036,190184,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",48,0.36930119573695086,0.7227079130239856,115.29834175109863
2,index_1,64,1,0,0.86,fixed,D,B,0,155,200724,200879,"[""B""]",37,0.19113899440733872,0.9273705447209146,217.772319316864
3,index_2,64,53,0,0.86,fixed,C,C,1,179,209405,209584,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",80,0.4021034782991317,0.7968318015392662,132.34285378456116
4,index_3,64,30,0,0.86,fixed,B,B,1,153,138534,138687,"[""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""A"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B""]",58,0.1680544363266106,0.5025031756706269,114.7685911655426
5,index_4,64,14,0,0.86,fixed,C,C,1,385,209316,209701,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",61,0.38825659193938666,0.8565344093252634,151.02815914154053
6,index_5,64,13,0,0.86,fixed,C,C,1,199,167923,168122,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",50,0.16190611076044487,0.7201673765224539,174.6453709602356
7,index_6,64,10,0,0.86,fixed,C,C,1,191,190607,190798,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",69,0.12152710063741483,0.7626840020922065,371.61150789260864
8,index_7,64,1,0,0.86,fixed,D,C,0,471,219548,220019,"[""C""]",70,0.26351964342659656,0.8548905327654487,231.5989580154419
9,index_8,64,7,0,0.86,fixed,A,C,0,262,159561,159823,"[""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""A""]",37,0.22854359420233022,0.7032802809534484,126.69279670715332
10,index_9,64,1,0,0.86,fixed,C,C,1,148,185570,185718,"[""C""]",28,0.23533389288817677,0.8847791974893522,149.95312643051147
11,index_10,64,46,0,0.86,fixed,A,A,1,399,120772,121171,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",70,0.267118192911091,0.4685048195471867,79.99897694587708
