iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.3,C,C,1,153,13314,13467,"[""C""]",15,0.012771227348406307,0.0317423405615953,94.46057748794556
2,index_1,16,1,0,0.3,D,B,0,160,24746,24906,"[""B""]",8,0.03350793335970772,0.0651706296145573,438.4730968475342
3,index_2,16,1,0,0.3,C,C,1,184,14611,14795,"[""C""]",17,0.0171403501858961,0.0406953084123016,49.07189750671387
4,index_3,16,1,0,0.3,B,D,0,158,18130,18288,"[""D""]",13,0.017566789801080965,0.0427300738329167,155.40043115615845
5,index_4,16,1,0,0.3,C,C,1,390,16019,16409,"[""C""]",20,0.020230825655413325,0.0496482762630079,64.60636258125305
6,index_5,16,2,0,0.3,C,C,1,204,14750,14954,"[""C"", ""C""]",14,0.014504033346487649,0.0390674960758095,95.79265880584717
7,index_6,16,1,0,0.3,C,C,1,196,10051,10247,"[""C""]",10,0.01028486366838977,0.0358118714028253,59.820470094680786
8,index_7,16,1,0,0.3,D,D,1,476,18783,19259,"[""D""]",15,0.020924303986953104,0.0688332073716644,96.17178511619568
9,index_8,16,1,0,0.3,A,B,0,267,12654,12921,"[""B""]",10,0.013979210038703905,0.033021335968839,115.89602971076965
10,index_9,16,1,0,0.3,C,C,1,153,11077,11230,"[""C""]",8,0.011191499201148104,0.0272077204813673,92.94006538391113
11,index_10,16,1,0,0.3,A,A,1,404,11738,12142,"[""A""]",14,0.016625122801710367,0.0431370269170396,49.678935289382935
12,index_11,16,1,0,0.3,D,D,1,179,25192,25371,"[""D""]",25,0.02314548660974488,0.0530201732457414,106.56537771224976
13,index_12,16,1,0,0.3,A,A,1,345,15998,16343,"[""A""]",8,0.01990964675700124,0.0377885006685657,199.75908613204956
14,index_13,16,1,0,0.3,D,D,1,153,11989,12142,"[""D""]",11,0.012237019756006221,0.0269751758618684,105.02966713905334
15,index_14,16,1,0,0.3,C,C,1,307,14848,15155,"[""C""]",18,0.01634903951959655,0.0436021161560374,72.98197388648987
16,index_15,16,1,0,0.3,B,B,1,226,17533,17759,"[""B""]",13,0.021040516909936035,0.0384279983721876,227.80229592323303
17,index_16,16,1,0,0.3,C,C,1,163,8357,8520,"[""C""]",8,0.01077010676110539,0.0331376082785884,29.325550317764282
18,index_17,16,1,0,0.3,B,A,0,250,16564,16814,"[""A""]",12,0.015762480430232255,0.0483692808557641,97.28215646743774
19,index_18,16,1,0,0.3,A,B,0,548,15183,15731,"[""B""]",9,0.01891220130949041,0.0567408871577234,149.8304421901703
20,index_19,16,9,0,0.3,A,A,1,203,14410,14613,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.02739779966351654,0.0505784547410034,27.615505933761597
21,index_20,16,1,0,0.3,B,B,1,282,13430,13712,"[""B""]",8,0.015128169697606728,0.0386605429916865,129.27785062789917
22,index_21,16,1,0,0.3,D,C,0,142,9690,9832,"[""C""]",9,0.011217822816712363,0.0353467821638276,35.80656981468201
23,index_22,16,1,0,0.3,C,C,1,280,19433,19713,"[""C""]",9,0.02372351005042184,0.0435439800011627,268.28141927719116
24,index_23,16,1,0,0.3,B,B,1,230,19382,19612,"[""B""]",13,0.020782595679220226,0.0390674960758095,209.7299735546112
25,index_24,16,1,0,0.3,B,B,1,368,20959,21327,"[""B""]",12,0.02603353288080842,0.0473228300680192,296.2345972061157
26,index_25,16,1,0,0.3,D,D,1,377,18205,18582,"[""D""]",11,0.02213714128296776,0.0483692808557641,226.72491121292114
27,index_26,16,1,0,0.3,A,A,1,169,10939,11108,"[""A""]",9,0.011408285455999888,0.0362769606418231,47.90192890167236
28,index_27,16,1,0,0.3,A,A,1,332,15102,15434,"[""A""]",9,0.016199004923200026,0.0446485669437823,127.32978844642639
29,index_28,16,1,0,0.3,A,A,1,408,16296,16704,"[""A""]",11,0.018367481565806802,0.0492994593337596,148.88809037208557
30,index_29,16,1,0,0.3,A,C,0,106,13267,13373,"[""C""]",8,0.013667484804968743,0.0251148189058775,128.7509741783142
