iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,3,0,0.85,C,C,1,148,15998,16146,"[""C"", ""C"", ""C""]",16,0.02385166294672146,0.0340730777852499,81.89071559906006
5,index_4,10,2,0,0.85,C,C,1,385,23125,23510,"[""C"", ""C""]",31,0.036145045115245536,0.0675483822760217,113.22427654266357
9,index_8,10,1,0,0.85,A,C,0,262,11485,11747,"[""C""]",17,0.019095128641545805,0.0423671822461331,54.07857918739319
15,index_14,10,1,0,0.85,C,C,1,302,9060,9362,"[""C""]",13,0.017806397419051177,0.039602480759172,36.90893292427063
17,index_16,10,3,0,0.85,C,C,1,158,10420,10578,"[""C"", ""C"", ""C""]",12,0.018138462521028045,0.0302622730329522,39.4262216091156
32,index_31,10,1,0,0.85,C,C,1,156,20292,20448,"[""C""]",16,0.032575898886493294,0.0605992677277142,237.99802803993225
34,index_33,10,1,0,0.85,A,A,1,472,16262,16734,"[""A""]",19,0.026117234667275575,0.0470746469401479,127.43480467796326
35,index_34,10,1,0,0.85,C,C,1,318,12204,12522,"[""C""]",16,0.02687893182999705,0.0418441306134648,38.28945183753967
39,index_38,10,2,0,0.85,B,B,1,243,10327,10570,"[""B"", ""B""]",14,0.020480258142998097,0.0298886647239035,38.45820188522339
41,index_40,10,1,0,0.85,A,A,1,147,9065,9212,"[""A""]",10,0.012884228189419157,0.0246581483972203,63.80125951766968
44,index_43,10,1,0,0.85,A,A,1,313,8570,8883,"[""A""]",11,0.01620312826392104,0.039602480759172,37.063287019729614
52,index_51,10,1,0,0.85,C,C,1,252,18704,18956,"[""C""]",20,0.026785005250483974,0.0422924605843233,150.03179550170898
58,index_57,10,2,0,0.85,A,D,0,87,10599,10686,"[""D"", ""D""]",12,0.01682487446796025,0.0381080475229769,35.638598918914795
62,index_61,10,1,0,0.85,C,D,0,252,23135,23387,"[""D""]",31,0.03330088673066137,0.0478965852200552,177.95548129081726
63,index_62,10,1,0,0.85,D,D,1,247,25363,25610,"[""D""]",44,0.04078853767163685,0.0656056190689681,152.65852761268616
66,index_65,10,2,0,0.85,C,C,1,124,11524,11648,"[""C"", ""C""]",11,0.015609315876546416,0.0321303145781962,74.59690356254578
73,index_72,10,5,0,0.85,C,C,1,187,14002,14189,"[""C"", ""C"", ""C"", ""C"", ""C""]",13,0.027776512688256007,0.0461779869984309,42.716862201690674
83,index_82,10,2,0,0.85,A,A,1,193,20660,20853,"[""A"", ""A""]",23,0.03029579533197761,0.0445341104386161,142.98258543014526
84,index_83,10,7,0,0.85,D,D,1,128,9505,9633,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.0235720911327669,0.0430396772024209,20.050363302230835
89,index_88,10,1,0,0.85,B,B,1,257,27573,27830,"[""B""]",32,0.0383514113943786,0.0618695359784802,170.54088973999023
101,index_100,10,2,0,0.85,A,A,1,222,22589,22811,"[""A"", ""A""]",27,0.034025231683785774,0.0603751027422849,105.09441423416138
104,index_103,10,2,0,0.85,A,A,1,220,12261,12481,"[""A"", ""A""]",14,0.02165743975532293,0.0439363371441381,45.98401641845703
105,index_104,10,1,0,0.85,D,D,1,240,12311,12551,"[""D""]",14,0.017785161919326106,0.0366136142867817,74.24980521202087
110,index_109,10,1,0,0.85,B,D,0,515,14560,15075,"[""D""]",16,0.026112693541740346,0.0425166255697526,146.58840417861938
112,index_111,10,3,0,0.85,A,A,1,248,21103,21351,"[""A"", ""A"", ""A""]",24,0.037469080933729006,0.05260404991407,83.34539127349854
113,index_112,10,1,0,0.85,C,C,1,244,28823,29067,"[""C""]",37,0.04211053702726629,0.069939475453934,133.64287304878235
114,index_113,10,2,0,0.85,C,A,0,188,12153,12341,"[""A"", ""A""]",13,0.02066618673438459,0.0367630576104012,45.00606870651245
118,index_117,10,1,0,0.85,B,A,0,172,15162,15334,"[""A""]",17,0.02198075390485206,0.0357169543450646,122.82760190963745
120,index_119,10,2,0,0.85,A,A,1,122,11895,12017,"[""A"", ""A""]",14,0.016482691122854144,0.0298886647239035,63.92628526687622
129,index_128,10,1,0,0.85,A,D,0,278,19749,20027,"[""D""]",26,0.02851596841918197,0.0423671822461331,139.50502753257751
135,index_134,10,3,0,0.85,B,B,1,358,17666,18024,"[""B"", ""B"", ""B""]",20,0.03609114089569231,0.0531271015467383,59.31401777267456
140,index_139,10,1,0,0.85,A,A,1,231,19960,20191,"[""A""]",19,0.02747054475115183,0.0463274303220503,141.28354048728943
142,index_141,10,7,0,0.85,C,C,1,152,11562,11714,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.02568917468819177,0.039602480759172,29.21287441253662
144,index_143,10,2,0,0.85,B,B,1,175,28364,28539,"[""B"", ""B""]",32,0.04137145076905777,0.0663528356870656,223.58955883979797
146,index_145,10,1,0,0.85,C,A,0,307,11780,12087,"[""A""]",12,0.01880567258723566,0.0397519240827916,96.58471369743347
150,index_149,10,1,0,0.85,B,D,0,253,24503,24756,"[""D""]",27,0.03357171319838151,0.0552940297392213,174.69930863380432
153,index_152,10,1,0,0.85,B,B,1,536,16406,16942,"[""B""]",9,0.029510161859132703,0.0517821116341628,189.60418725013733
158,index_157,10,2,0,0.85,D,D,1,210,9412,9622,"[""D"", ""D""]",10,0.027872118064246512,0.0464021519838601,19.428155660629272
162,index_161,10,2,0,0.85,D,D,1,163,14875,15038,"[""D"", ""D""]",17,0.025587333152496252,0.0466263169692894,54.148581743240356
172,index_171,10,2,0,0.85,D,D,1,244,12197,12441,"[""D"", ""D""]",14,0.02021579516392261,0.0373608309048792,55.19915795326233
177,index_176,10,1,0,0.85,D,D,1,226,12735,12961,"[""D""]",13,0.018770893610739345,0.0329522528581035,95.70260953903198
179,index_178,10,3,0,0.85,B,A,0,305,25594,25899,"[""A"", ""A"", ""B""]",30,0.04116977750579232,0.0652320107599192,105.7903847694397
180,index_179,10,1,0,0.85,B,C,0,178,21299,21477,"[""C""]",12,0.037168724964114816,0.0711350220428902,282.67485427856445
181,index_180,10,1,0,0.85,B,A,0,276,11989,12265,"[""A""]",19,0.020306244919937128,0.0349697377269671,58.886788845062256
188,index_187,10,1,0,0.85,C,B,0,145,20610,20755,"[""B""]",17,0.032886671745967475,0.0605992677277142,234.66262698173523
192,index_191,10,1,0,0.85,B,B,1,326,8332,8658,"[""B""]",12,0.01587128567353033,0.0403496973772696,41.58102321624756
193,index_192,10,2,0,0.85,A,B,0,128,9684,9812,"[""B"", ""B""]",10,0.013275719178935134,0.0321303145781962,57.4401330947876
196,index_195,10,1,0,0.85,D,D,1,224,16784,17008,"[""D""]",20,0.02398451442854954,0.0385563774938354,100.53531050682068
197,index_196,10,1,0,0.85,D,C,0,270,24526,24796,"[""C""]",24,0.03445335930844279,0.0545468131211238,206.50598073005676
