iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,0,0.98,fixed,33,33,1,194,36546,36740,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",40,0.055432826563192365,0.1166227860220201,126.73125886917114
2,index_1,8,8,0,0.98,fixed,23,23,1,226,86693,86919,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",107,0.12194246598378418,0.2349808520823361,352.964821100235
3,index_2,8,8,0,0.98,fixed,116,116,1,172,38211,38383,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",43,0.050839460485207336,0.1062111057922451,157.78722381591797
4,index_3,8,8,0,0.98,fixed,809,809,1,145,58258,58403,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",66,0.09023710287919035,0.1858544758257539,206.7134063243866
5,index_4,8,6,0,0.98,fixed,197,541,0,141,214420,214561,"[""541"", ""505"", ""541"", ""45707"", ""541"", ""287""]",246,0.3440480641349447,0.7018310196266155,821.3159828186035
6,index_5,8,7,0,0.98,fixed,385,24,0,128,180502,180630,"[""24"", ""16"", ""24"", ""24"", ""24"", ""24"", ""24""]",200,0.24160216892384115,0.5232168501675443,811.7649667263031
7,index_6,8,8,0,0.98,fixed,371,503,0,89675,196958,286633,"[""371"", ""371"", ""503"", ""279"", ""403"", ""503"", ""369"", ""365""]",259,0.3120401111369941,0.5642651986596458,785.7093892097473
8,index_7,8,8,0,0.98,fixed,601,601,1,119,156880,156999,"[""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601""]",180,0.199843468296437,0.4360938247965533,738.5193111896515
9,index_8,8,8,0,0.98,fixed,25,25,1,97,55247,55344,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",64,0.08024813007983495,0.155397319291527,213.51808762550354
10,index_9,8,8,0,0.98,fixed,55,55,1,108,44017,44125,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",46,0.07603586661017059,0.1394806127333652,136.97164273262024
11,index_10,8,8,0,0.98,fixed,540,540,1,96,47076,47172,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",50,0.07784827894713271,0.1391814265198659,155.87687849998474
12,index_11,8,8,0,0.98,fixed,45,45,1,186,68662,68848,"[""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45""]",79,0.10406412123256246,0.2176280516993777,251.97344779968262
13,index_12,8,8,0,0.98,fixed,204,204,1,181,23690,23871,"[""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204""]",21,0.04136514253491927,0.084968884633796,71.73583912849426
14,index_13,8,8,0,0.98,fixed,699,699,1,118,143224,143342,"[""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699""]",191,0.19553455046813958,0.3221637146960268,666.2133247852325
15,index_14,8,8,0,0.98,fixed,294,294,1,101,49144,49245,"[""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294""]",50,0.0856669560865056,0.1482766874102441,153.04937601089478
16,index_15,8,8,0,0.98,fixed,110,110,1,112,76372,76484,"[""134"", ""110"", ""110"", ""110"", ""179"", ""155"", ""110"", ""110""]",100,0.11240284814105261,0.2038654858784107,303.7381446361542
17,index_16,8,8,0,0.98,fixed,721,721,1,145,95824,95969,"[""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721""]",113,0.10423757934019816,0.2313307802776447,566.5818719863892
18,index_17,8,8,0,0.98,fixed,315,15,0,100,217090,217190,"[""15"", ""15"", ""6"", ""15"", ""15"", ""18"", ""6"", ""66""]",282,0.3528128802617117,0.5989707994255624,860.0525987148285
19,index_18,8,8,0,0.98,fixed,468,468,1,100,78690,78790,"[""468"", ""429"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468""]",81,0.07987425889327068,0.1872307324078506,540.8998095989227
20,index_19,8,8,0,0.98,fixed,902,1024,0,147,145624,145771,"[""1022"", ""900"", ""1023"", ""1922"", ""1024"", ""1022"", ""1024"", ""1024""]",199,0.18033249417830227,0.3415509813307803,748.6553509235382
21,index_20,8,7,0,0.98,fixed,211,211,1,170,202215,202385,"[""61"", ""211"", ""211"", ""211"", ""211"", ""211"", ""211""]",255,0.30076224284228253,0.5602561033987554,857.6421825885773
22,index_21,8,8,0,0.98,fixed,80,80,1,109,151135,151244,"[""80"", ""80"", ""80"", ""80"", ""80"", ""80"", ""160"", ""80""]",186,0.24528885586771373,0.4290928674006702,569.1648302078247
23,index_22,8,8,0,0.98,fixed,480,480,1,131,81719,81850,"[""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480""]",106,0.11983258141561919,0.2485040689325035,319.08484840393066
24,index_23,8,8,0,0.98,fixed,236,236,1,118,90510,90628,"[""236"", ""236"", ""236"", ""236"", ""196"", ""236"", ""236"", ""236""]",100,0.09638515088926329,0.2312111057922451,538.9137222766876
25,index_24,8,8,0,0.98,fixed,73,73,1,159,42178,42337,"[""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73""]",45,0.069675862116506,0.1442077549066539,140.7179114818573
26,index_25,8,8,0,0.98,fixed,113,113,1,402,126174,126576,"[""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113""]",133,0.14812023333167013,0.3682383915749162,652.4517869949341
27,index_26,8,7,0,0.98,fixed,127,127,1,208,223153,223361,"[""127"", ""29"", ""17"", ""9"", ""319"", ""11"", ""127""]",292,0.37200393446761026,0.6484561991383437,892.4186780452728
28,index_27,8,8,0,0.98,fixed,104,104,1,199,98239,98438,"[""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104""]",123,0.11359075463908243,0.2286381043561512,539.8520839214325
29,index_28,8,2,0,0.98,fixed,104,104,1,24606,60727,85333,"[""291"", ""104""]",57,0.06052790080878712,0.1680229775011967,412.1335744857788
30,index_29,8,8,0,0.98,fixed,321,321,1,109,70915,71024,"[""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321""]",79,0.11707811716382266,0.2157132599329823,245.35223579406738
