iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,8,8,0,0.98,fixed,A,A,1,178,31830,32008,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",32,0.04754132671918658,0.1027847218184989,110.86635136604309
2,aqua_rat_test_1,8,8,0,0.98,fixed,E,E,1,158,24206,24364,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",28,0.036280429291716945,0.0595314225917097,89.95794820785522
3,aqua_rat_test_2,8,8,0,0.98,fixed,A,A,1,100,13553,13653,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",19,0.016323700546579167,0.0293006220568571,71.49539256095886
4,aqua_rat_test_3,8,8,0,0.98,fixed,B,B,1,146,18862,19008,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",19,0.023963464469077808,0.052089994767746,83.57356405258179
5,aqua_rat_test_4,8,8,0,0.98,fixed,B,B,1,111,5837,5948,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",6,0.011990227454161003,0.0209290157548979,17.609328985214233
6,aqua_rat_test_5,8,8,0,0.98,fixed,D,D,1,169,11957,12126,"[""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D""]",14,0.02281388522236977,0.0386024068368118,36.669931173324585
7,aqua_rat_test_6,8,8,0,0.98,fixed,D,D,1,127,13116,13243,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",17,0.02322071304624907,0.0446485669437823,40.30376648902893
8,aqua_rat_test_7,8,8,0,0.98,fixed,C,C,1,142,6711,6853,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",6,0.014351512680068328,0.0251148189058775,20.05894446372986
9,aqua_rat_test_8,8,8,0,0.98,fixed,E,E,1,133,22987,23120,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",25,0.03567556527660312,0.0655775826986803,78.17998743057251
10,aqua_rat_test_9,8,8,0,0.98,fixed,D,D,1,120,7953,8073,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",9,0.013576154064385358,0.0246497296668798,27.692113161087036
11,aqua_rat_test_10,8,8,0,0.98,fixed,B,C,0,163,27779,27942,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",31,0.04343677268675219,0.0860415092145805,94.06163358688354
12,aqua_rat_test_11,8,8,0,0.98,fixed,A,A,1,151,13653,13804,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",14,0.020412068612448587,0.0404627637928027,52.15854358673096
13,aqua_rat_test_12,8,8,0,0.98,fixed,C,C,1,123,15618,15741,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",19,0.020325955382912993,0.0394744491599325,70.2656102180481
14,aqua_rat_test_13,8,8,0,0.98,fixed,D,D,1,86,3274,3360,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.006699318218568383,0.0111621417359455,11.069171905517578
15,aqua_rat_test_14,8,8,0,0.98,fixed,C,C,1,104,4253,4357,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",8,0.008451274366046717,0.0153479448869251,14.203306436538696
16,aqua_rat_test_15,8,8,0,0.98,fixed,A,A,1,114,4691,4805,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",7,0.008919408413961567,0.0172083018429161,16.363586902618408
17,aqua_rat_test_16,8,8,0,0.98,fixed,A,A,1,148,40828,40976,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",41,0.06714407307624048,0.1213882913784082,128.43080711364746
18,aqua_rat_test_17,8,8,0,0.98,fixed,D,D,1,156,10260,10416,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",11,0.019310303310835553,0.0351723736992035,32.048935890197754
19,aqua_rat_test_18,8,8,0,0.98,fixed,D,D,1,188,6975,7163,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.012187981386911016,0.0241846404278821,27.619441509246826
20,aqua_rat_test_19,8,8,0,0.98,fixed,C,C,1,111,9076,9187,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",10,0.016122214611826707,0.0283704435788616,29.086670398712158
21,aqua_rat_test_20,8,1,0,0.98,fixed,C,C,1,127,42675,42802,"[""C""]",34,0.04318309407114692,0.0925527585605487,470.89259147644043
22,aqua_rat_test_21,8,4,0,0.98,fixed,A,A,1,146,27840,27986,"[""A"", ""A"", ""A"", ""A""]",30,0.04532126402196101,0.0870879600023254,88.73010063171387
23,aqua_rat_test_22,8,8,0,0.98,fixed,E,E,1,147,26381,26528,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",30,0.038648217877609074,0.0724376489738968,96.11161637306213
24,aqua_rat_test_23,8,8,0,0.98,fixed,A,A,1,149,17755,17904,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",18,0.026229538355094575,0.0544154409627347,65.97338461875916
25,aqua_rat_test_24,8,8,0,0.98,fixed,D,D,1,142,13593,13735,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",17,0.024398688473387494,0.0443578861694087,41.65003514289856
26,aqua_rat_test_25,8,8,0,0.98,fixed,D,D,1,128,6613,6741,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.014169818192840057,0.0241846404278821,18.918219089508057
27,aqua_rat_test_26,8,8,0,0.98,fixed,C,C,1,114,6523,6637,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.013792961066888315,0.0218591942328933,18.68990921974182
28,aqua_rat_test_27,8,8,0,0.98,fixed,A,A,1,141,7167,7308,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",6,0.016016182046348384,0.0265100866228708,19.8434100151062
29,aqua_rat_test_28,8,8,0,0.98,fixed,B,B,1,132,10159,10291,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.016566034301548835,0.0251729550607522,38.61851167678833
30,aqua_rat_test_29,8,8,0,0.98,fixed,A,A,1,117,7949,8066,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.014197879739170235,0.026044997383873,26.010230779647827
31,aqua_rat_test_30,8,8,0,0.98,fixed,B,B,1,126,6234,6360,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",7,0.013153892755631452,0.0222080111621417,18.665244579315186
32,aqua_rat_test_31,8,8,0,0.98,fixed,A,A,1,146,6150,6296,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.010649261372138511,0.0181384803209115,24.002140998840332
33,aqua_rat_test_32,8,1,0,0.98,fixed,B,C,0,136,41773,41909,"[""C""]",26,0.0426726542643734,0.0939480262775419,477.3474004268646
34,aqua_rat_test_33,8,8,0,0.98,fixed,B,B,1,138,6732,6870,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.013561384794195703,0.0241846404278821,21.083823919296265
35,aqua_rat_test_34,8,8,0,0.98,fixed,B,B,1,148,11119,11267,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.019358539240752013,0.0353467821638276,37.08263063430786
36,aqua_rat_test_35,8,8,0,0.98,fixed,A,A,1,123,6198,6321,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",11,0.011195946833409723,0.019068658798907,22.073179960250854
37,aqua_rat_test_36,8,8,0,0.98,fixed,D,D,1,149,9748,9897,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.01956095625992014,0.0362769606418231,28.456038236618042
38,aqua_rat_test_37,8,8,0,0.98,fixed,A,A,1,132,16347,16479,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",17,0.02550872741587546,0.0514504970641241,56.58697557449341
39,aqua_rat_test_38,8,8,0,0.98,fixed,D,D,1,137,7728,7865,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",9,0.016174192515329748,0.0251148189058775,22.522844314575195
40,aqua_rat_test_39,8,8,0,0.98,fixed,A,A,1,131,18221,18352,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",19,0.030824834928870993,0.0613917795477007,57.11670994758606
41,aqua_rat_test_40,8,8,0,0.98,fixed,A,A,1,135,25641,25776,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",29,0.041083581913490264,0.0669728504156734,85.14648675918579
42,aqua_rat_test_41,8,8,0,0.98,fixed,A,A,1,150,33233,33383,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",39,0.04403516772416429,0.0772048136736236,141.02671194076538
43,aqua_rat_test_42,8,8,0,0.98,fixed,C,C,1,94,6645,6739,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",11,0.012113919988770292,0.0218591942328933,21.2464702129364
44,aqua_rat_test_43,8,8,0,0.98,fixed,A,A,1,132,11762,11894,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.022767549724568955,0.0381373175978141,34.157726764678955
45,aqua_rat_test_44,8,8,0,0.98,fixed,B,B,1,134,8588,8722,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.01665955436085075,0.0297657112958549,26.253671884536743
46,aqua_rat_test_45,8,8,0,0.98,fixed,B,B,1,128,13644,13772,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.02437709508596437,0.0437183884657869,41.54655718803406
47,aqua_rat_test_46,8,8,0,0.98,fixed,E,E,1,137,7754,7891,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",7,0.014517889786769449,0.0255799081448753,25.22700047492981
