iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,0,0.95,fixed,33,33,1,189,210368,210557,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""89"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""37"", ""33"", ""33"", ""33"", ""33""]",59,0.3209471288955367,0.7582754240454308,140.20984649658203
2,index_1,64,38,0,0.95,fixed,23,23,1,221,369639,369860,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""19"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",100,0.29893265077663705,0.9999252783381902,568.5105559825897
3,index_2,64,64,0,0.95,fixed,116,116,1,167,175253,175420,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",63,0.30212428217086473,0.6654711200777106,106.19337797164917
4,index_3,64,30,0,0.95,fixed,809,809,1,140,235005,235145,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""808"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809""]",64,0.3035634730958648,0.9791526563550772,177.48481965065002
5,index_4,64,1,0,0.95,fixed,197,273,0,136,280922,281058,"[""273""]",65,0.2071032372343051,0.9998505566763805,431.47649788856506
6,index_5,64,13,0,0.95,fixed,385,24,0,123,452474,452597,"[""24"", ""16"", ""24"", ""36"", ""16"", ""16"", ""24"", ""36"", ""24"", ""32"", ""24"", ""16"", ""9""]",100,0.5283567664485471,0.9999252783381902,511.1698226928711
7,index_6,64,2,0,0.95,fixed,371,419,0,28630,284169,312799,"[""419"", ""207""]",87,0.20561159925959277,0.9998505566763805,458.45943331718445
8,index_7,64,11,0,0.95,fixed,601,601,1,114,433747,433861,"[""601"", ""401"", ""601"", ""7"", ""401"", ""601"", ""601"", ""601"", ""601"", ""601"", ""10""]",100,0.4180654522719367,0.9999252783381902,599.72962641716
9,index_8,64,21,0,0.95,fixed,25,25,1,92,293779,293871,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",93,0.33300416432369356,0.9236344616304266,289.6136107444763
10,index_9,64,27,0,0.95,fixed,55,55,1,103,217012,217115,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""58"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",83,0.28356515315270053,0.7967570798774565,160.7224566936493
