iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,32,1,0,0.8,A,D,0,262,24549,24811,"[""D""]",16,0.027729847328086546,0.0951953971456325,67.60522556304932
11,index_10,32,3,0,0.8,A,A,1,399,30447,30846,"[""A"", ""A"", ""A""]",21,0.060022230151122236,0.1457072405290294,45.59621214866638
12,index_11,32,3,0,0.8,D,D,1,174,33495,33669,"[""D"", ""D"", ""D""]",24,0.03801701899995741,0.0972876036763057,89.60800004005432
13,index_12,32,1,0,0.8,A,A,1,340,26460,26800,"[""A""]",18,0.02972956602900458,0.1227676903534334,159.0776560306549
15,index_14,32,1,0,0.8,C,C,1,302,19466,19768,"[""C""]",10,0.024320337511998535,0.1103638944930135,56.12148642539978
17,index_16,32,2,0,0.8,C,C,1,158,24736,24894,"[""C"", ""C""]",18,0.033756887804466784,0.1004259134723156,44.08836388587952
18,index_17,32,1,0,0.8,B,A,0,245,31723,31968,"[""A""]",24,0.03161439115485289,0.1099902861839647,107.73689484596252
19,index_18,32,1,0,0.8,A,B,0,543,28773,29316,"[""B""]",17,0.03364774794517517,0.1515355301501905,122.63306069374084
26,index_25,32,1,0,0.8,D,A,0,372,29175,29547,"[""A""]",14,0.03153098184657576,0.1243368452514384,161.85194754600525
28,index_27,32,1,0,0.8,A,A,1,327,33766,34093,"[""A""]",22,0.03540471135465199,0.1434655906747366,105.09063863754272
32,index_31,32,1,0,0.8,C,C,1,156,39637,39793,"[""C""]",14,0.04823113501202884,0.0910109840842859,381.1121518611908
34,index_33,32,1,0,0.8,A,C,0,472,27642,28114,"[""C""]",19,0.031047619970732424,0.1362923111409998,133.87644243240356
39,index_38,32,5,0,0.8,B,B,1,243,24219,24462,"[""B"", ""B"", ""B"", ""B"", ""B""]",16,0.03943987985947947,0.101845625046701,43.91902780532837
41,index_40,32,1,0,0.8,A,A,1,147,16297,16444,"[""A""]",11,0.01785659389862454,0.0765149816931928,45.63640475273132
46,index_45,32,1,0,0.8,C,D,0,98,24579,24677,"[""D""]",8,0.02823328244828833,0.069341702159456,195.60458970069885
53,index_52,32,1,0,0.8,D,B,0,231,34968,35199,"[""B""]",18,0.033537301374003924,0.127848763356497,191.5223114490509
57,index_56,32,1,0,0.8,D,C,0,191,36322,36513,"[""C""]",19,0.03776662665198606,0.097511768661735,245.34926915168762
70,index_69,32,1,0,0.8,D,C,0,165,35919,36084,"[""C""]",20,0.032175437521908296,0.1190316072629454,150.65926051139832
73,index_72,32,5,0,0.8,C,C,1,187,32859,33046,"[""C"", ""C"", ""C"", ""C"", ""C""]",19,0.03094616414079626,0.1052080998281401,105.84633755683899
75,index_74,32,4,0,0.8,B,B,1,639,49545,50184,"[""B"", ""B"", ""B"", ""B""]",33,0.054213934846345284,0.1814989165359037,302.3434753417969
76,index_75,32,3,0,0.8,D,C,0,221,32605,32826,"[""B"", ""C"", ""C""]",21,0.04054770769036426,0.125084061869536,63.251482009887695
79,index_78,32,1,0,0.8,A,C,0,387,35982,36369,"[""C""]",23,0.037553147075820234,0.1307629081670775,189.46044874191284
83,index_82,32,1,0,0.8,A,A,1,193,47671,47864,"[""A""]",29,0.04557124462174463,0.1223940820443846,126.39530062675476
84,index_83,32,11,0,0.8,D,D,1,128,29134,29262,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.060965226090132156,0.1279234850183068,26.390164375305176
86,index_85,32,1,0,0.8,A,D,0,335,25158,25493,"[""D""]",15,0.027846078494332304,0.1268026600911604,132.32132267951965
89,index_88,32,1,0,0.8,B,A,0,257,35373,35630,"[""A""]",22,0.03472750659030129,0.1171635657177015,178.82691645622253
94,index_93,32,1,0,0.8,D,D,1,198,34639,34837,"[""D""]",25,0.03270166095867197,0.1052080998281401,148.14358568191528
102,index_101,32,1,0,0.8,D,D,1,439,40844,41283,"[""D""]",25,0.04222878241007546,0.1575132630949712,131.44026923179626
107,index_106,32,24,0,0.8,A,B,0,280,31198,31478,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.09465887111493289,0.1505641485466636,24.911350965499878
111,index_110,32,1,0,0.8,D,C,0,344,34348,34692,"[""C""]",20,0.03502520863859909,0.1242621235896286,171.53991031646729
112,index_111,32,2,0,0.8,A,A,1,248,42288,42536,"[""A"", ""A""]",39,0.05342783823363968,0.1192557722483748,119.13734436035156
116,index_115,32,1,0,0.8,B,A,0,268,30128,30396,"[""A""]",16,0.03099586868289268,0.1195546588956137,163.31212306022644
117,index_116,32,1,0,0.8,D,A,0,226,34477,34703,"[""A""]",21,0.035556087156173456,0.1138010909362624,219.75133514404297
120,index_119,32,3,0,0.8,A,A,1,122,23901,24023,"[""A"", ""D"", ""A""]",15,0.03347735881418599,0.0836882612269297,37.93407988548279
133,index_132,32,2,0,0.8,A,A,1,250,28485,28735,"[""A"", ""A""]",25,0.03363477464182206,0.1065530897407158,88.73992252349854
134,index_133,32,1,0,0.8,A,A,1,141,34629,34770,"[""A""]",18,0.03140849992833908,0.0916834790405738,181.87121772766113
141,index_140,32,1,0,0.8,D,C,0,100,22813,22913,"[""C""]",18,0.021914656045465664,0.0717327953373683,78.80414891242981
146,index_145,32,1,0,0.8,C,A,0,307,21985,22292,"[""A""]",14,0.023903902436171014,0.1181349473212284,99.82911896705627
150,index_149,32,1,0,0.8,B,D,0,253,42520,42773,"[""D""]",27,0.041022167888751106,0.138683404318912,231.74143314361572
152,index_151,32,6,0,0.8,B,B,1,195,37163,37358,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",22,0.06835947274510053,0.1644623776432787,41.00861883163452
155,index_154,32,4,0,0.8,B,B,1,430,29076,29506,"[""B"", ""B"", ""B"", ""B""]",19,0.04679248371245677,0.1315101247851752,60.54617977142334
161,index_160,32,1,0,0.8,C,A,0,299,27840,28139,"[""A""]",11,0.028224694706620212,0.1230665770006724,134.3464322090149
168,index_167,32,8,0,0.8,A,B,0,134,37763,37897,"[""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B""]",24,0.06609435763787222,0.1330792796831801,41.15927863121033
172,index_171,32,2,0,0.8,D,D,1,244,19988,20232,"[""D"", ""D""]",14,0.03299237380833647,0.1088694612568184,36.81134819984436
178,index_177,32,3,0,0.8,C,C,1,237,35367,35604,"[""C"", ""C"", ""C""]",19,0.04624985637055877,0.1331540013449899,64.43834066390991
179,index_178,32,1,0,0.8,B,B,1,305,45406,45711,"[""B""]",27,0.042632310065685526,0.1392064559515803,221.8529191017151
184,index_183,32,1,0,0.8,C,D,0,439,32541,32980,"[""D""]",22,0.03553635793015166,0.1362923111409998,178.26581358909607
189,index_188,32,3,0,0.8,B,A,0,87,28877,28964,"[""A"", ""A"", ""B""]",23,0.034326258773659316,0.1004259134723156,48.706785917282104
196,index_195,32,2,0,0.8,D,D,1,224,28991,29215,"[""D"", ""D""]",24,0.030368479216142084,0.1031158932974669,106.45745086669922
197,index_196,32,1,0,0.8,D,C,0,270,43193,43463,"[""C""]",24,0.040878116836914835,0.1234401853097213,224.0275330543518
