iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,8,2,0,0.75,A,D,0,262,22149,22411,"[""C"", ""D""]",7,0.054262171874601056,0.0998281401778375,103.53176474571228
11,index_10,8,1,0,0.75,A,A,1,399,8509,8908,"[""A""]",13,0.01849712630158911,0.03713666591945,39.7439067363739
12,index_11,8,1,0,0.75,D,D,1,174,12591,12765,"[""D""]",20,0.01885953774481912,0.0257789733243667,89.35688543319702
13,index_12,8,1,0,0.75,A,A,1,340,11336,11676,"[""A""]",9,0.020599178255174187,0.0362400059777329,123.50471639633179
15,index_14,8,1,0,0.75,C,C,1,302,7046,7348,"[""C""]",6,0.012811702637184638,0.0251064783680788,66.46252083778381
17,index_16,8,1,0,0.75,C,C,1,158,4750,4908,"[""C""]",6,0.008170259816442418,0.0197265187177763,27.999928951263428
18,index_17,8,1,0,0.75,B,A,0,245,12684,12929,"[""A""]",14,0.020464761858581842,0.0336247478143914,116.1925916671753
19,index_18,8,1,0,0.75,A,B,0,543,13747,14290,"[""B""]",7,0.02616207409403878,0.045505492042143,162.6139678955078
26,index_25,8,1,0,0.75,D,A,0,372,16509,16881,"[""A""]",12,0.03070114440359195,0.0562654113427483,216.5488715171814
28,index_27,8,1,0,0.75,A,A,1,327,15317,15644,"[""A""]",10,0.02558779233798444,0.0446835537622356,161.90495562553406
32,index_31,8,1,0,0.75,C,C,1,156,15226,15382,"[""C""]",10,0.028580143722025737,0.0549204214301726,212.4934983253479
34,index_33,8,1,0,0.75,A,C,0,472,13871,14343,"[""C""]",10,0.02693002316748475,0.0484943585145333,178.13639640808105
39,index_38,8,1,0,0.75,B,B,1,243,5664,5907,"[""B""]",7,0.010178566321932238,0.0233131584846446,39.94805097579956
41,index_40,8,1,0,0.75,A,A,1,147,6509,6656,"[""A""]",6,0.010640339892608241,0.0197265187177763,59.62307071685791
46,index_45,8,1,0,0.75,C,D,0,98,10036,10134,"[""D""]",12,0.015680099587755174,0.0271986848987521,101.54345369338989
53,index_52,8,1,0,0.75,D,B,0,231,16374,16605,"[""B""]",12,0.028926823740506962,0.0540237614884555,211.61011838912964
57,index_56,8,1,0,0.75,D,C,0,191,16530,16721,"[""C""]",6,0.031732504242536604,0.0612717626840021,274.96348237991333
70,index_69,8,1,0,0.75,D,C,0,165,12080,12245,"[""C""]",12,0.019258949920851042,0.0339236344616303,123.18066096305847
73,index_72,8,1,0,0.75,C,C,1,187,6682,6869,"[""C""]",11,0.011571242332860717,0.024135096764552,36.03436994552612
75,index_74,8,3,0,0.75,B,B,1,639,10882,11521,"[""B"", ""B"", ""B""]",13,0.02335016233245325,0.0484943585145333,62.52040243148804
76,index_75,8,1,0,0.75,D,B,0,221,7407,7628,"[""B""]",11,0.013787320337109131,0.0308600463274303,37.20230531692505
79,index_78,8,1,0,0.75,A,D,0,387,17339,17726,"[""D""]",15,0.03035515010617053,0.053874318164836,205.05966067314148
83,index_82,8,1,0,0.75,A,A,1,193,14477,14670,"[""A""]",23,0.02182964080444289,0.0348202944033475,133.10058331489563
