iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,8,8,0,0.92,fixed,A,A,1,173,20544,20717,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.04380773518001072,0.0818949413434955,58.00341725349426
2,aqua_rat_test_1,8,8,0,0.92,fixed,E,E,1,153,18856,19009,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",22,0.03292249036852248,0.0657550623925876,69.00982189178467
3,aqua_rat_test_2,8,8,0,0.92,fixed,A,A,1,95,14169,14264,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",14,0.03054172519292238,0.0562654113427483,37.796836376190186
4,aqua_rat_test_3,8,8,0,0.92,fixed,B,B,1,141,12939,13080,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.0304861647416664,0.0579840095643726,33.18057441711426
5,aqua_rat_test_4,8,8,0,0.92,fixed,B,B,1,106,4596,4702,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",4,0.013543271877405753,0.0227153851901665,10.922390460968018
6,aqua_rat_test_5,8,8,0,0.92,fixed,D,D,1,164,11196,11360,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",11,0.023815687172263542,0.0448329970858552,34.02097964286804
7,aqua_rat_test_6,8,8,0,0.92,fixed,D,D,1,122,12757,12879,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",13,0.023713758759633535,0.0460285436748113,42.68912220001221
8,aqua_rat_test_7,8,8,0,0.92,fixed,C,C,1,137,6797,6934,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",10,0.01714303250310991,0.0274975715459911,19.02692198753357
9,aqua_rat_test_8,8,8,0,0.92,fixed,E,E,1,128,17599,17727,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",15,0.03862683735729805,0.0717327953373683,46.45722937583923
10,aqua_rat_test_9,8,8,0,0.92,fixed,D,D,1,115,6673,6788,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.016480760883267036,0.0274975715459911,17.931231260299683
11,aqua_rat_test_10,8,8,0,0.92,fixed,B,C,0,158,32570,32728,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",27,0.06709974702210914,0.1207502054845699,92.16265773773193
12,aqua_rat_test_11,8,8,0,0.92,fixed,A,A,1,146,10143,10289,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.025058067848458085,0.043637450496899,26.127780199050903
13,aqua_rat_test_12,8,8,0,0.92,fixed,C,C,1,118,15168,15286,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",14,0.02144402948299875,0.035567511021445,84.42397022247314
14,aqua_rat_test_13,8,8,0,0.92,fixed,D,D,1,81,3700,3781,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",7,0.008820259916426652,0.0155421056564297,11.054595947265625
15,aqua_rat_test_14,8,8,0,0.92,fixed,C,C,1,99,5756,5855,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.011043393063807569,0.0230142718374056,20.3501877784729
16,aqua_rat_test_15,8,8,0,0.92,fixed,A,A,1,109,4927,5036,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",7,0.013209085281992966,0.0221176118956885,12.877389669418335
17,aqua_rat_test_16,8,2,0,0.92,fixed,A,A,1,12986,37431,50417,"[""A"", ""E""]",28,0.045782276785312465,0.1171635657177015,195.55589962005615
18,aqua_rat_test_17,8,8,0,0.92,fixed,D,D,1,151,8746,8897,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",9,0.02158822791879904,0.0382574908465964,23.49971342086792
19,aqua_rat_test_18,8,8,0,0.92,fixed,D,D,1,183,6606,6789,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",5,0.016276711023588984,0.0298886647239035,20.120108366012573
20,aqua_rat_test_19,8,8,0,0.92,fixed,C,C,1,106,8866,8972,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.01894043298903506,0.0370619442576403,25.774794578552246
