iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,2,0,0.7,fixed,33,33,1,189,15440,15629,"[""33"", ""33""]",19,0.025491752166693665,0.0459538220130015,68.23223638534546
2,index_1,8,1,0,0.7,fixed,23,23,1,221,17087,17308,"[""23""]",16,0.026854176466556468,0.0469252036165284,183.7694652080536
3,index_2,8,1,0,0.7,fixed,116,116,1,167,9898,10065,"[""116""]",13,0.016205128852769868,0.0331764178435328,47.271000385284424
4,index_3,8,1,0,0.7,fixed,809,809,1,140,8588,8728,"[""809""]",7,0.01335233108641862,0.0251812000298886,79.3202633857727
5,index_4,8,1,0,0.7,fixed,197,197,1,136,16360,16496,"[""197""]",9,0.029452915313585192,0.0565642979899873,235.04786276817322
6,index_5,8,1,0,0.7,fixed,385,16,0,123,20209,20332,"[""16""]",23,0.02875344143027508,0.047672420234626,191.34549689292908
7,index_6,8,1,0,0.7,fixed,371,135,0,118,19467,19585,"[""135""]",9,0.03700284028917658,0.0723305686318463,317.40206146240234
8,index_7,8,1,0,0.7,fixed,601,595,0,114,25005,25119,"[""595""]",17,0.04257056509413819,0.0814466113726369,358.586297750473
9,index_8,8,1,0,0.7,fixed,25,25,1,92,10383,10475,"[""25""]",15,0.014388721884298438,0.0266756332660837,63.58716177940369
10,index_9,8,1,0,0.7,fixed,55,55,1,103,9521,9624,"[""55""]",13,0.013475474996577298,0.0271986848987521,59.65743017196655
11,index_10,8,2,0,0.7,fixed,540,540,1,91,11881,11972,"[""540"", ""540""]",18,0.02417440746174828,0.039602480759172,36.835893869400024
12,index_11,8,1,0,0.7,fixed,45,45,1,181,12171,12352,"[""45""]",17,0.018612732476750937,0.0277964581932301,87.39233374595642
13,index_12,8,1,0,0.7,fixed,204,204,1,176,8900,9076,"[""204""]",14,0.015292486038955392,0.0268997982515131,44.16205716133118
14,index_13,8,1,0,0.7,fixed,699,629,0,113,34020,34133,"[""629""]",29,0.04438023115311445,0.0884704475827542,286.5304539203644
15,index_14,8,1,0,0.7,fixed,294,294,1,96,6848,6944,"[""294""]",7,0.009833270633648177,0.0245087050736008,42.03959560394287
16,index_15,8,1,0,0.7,fixed,110,4626,0,107,15692,15799,"[""4626""]",11,0.02654630245290067,0.0502129567361577,195.29881811141968
17,index_16,8,1,0,0.7,fixed,721,721,1,140,19190,19330,"[""721""]",18,0.03128665232407182,0.0576851229171336,233.42966842651367
18,index_17,8,1,0,0.7,fixed,315,36,0,95,18483,18578,"[""36""]",9,0.03200672677761572,0.0615706493312411,255.48241090774536
19,index_18,8,1,0,0.7,fixed,468,468,1,95,9920,10015,"[""468""]",9,0.014219311661845558,0.0239109317791227,80.96328926086426
20,index_19,8,1,0,0.7,fixed,902,63,0,142,20215,20357,"[""63""]",10,0.03915945551561271,0.0765149816931928,325.63094830513
21,index_20,8,1,0,0.7,fixed,211,2521,0,165,22913,23078,"[""2521""]",11,0.038461082057559395,0.0727788986027049,308.40572214126587
22,index_21,8,1,0,0.7,fixed,80,80,1,104,21692,21796,"[""80""]",8,0.04159703853935635,0.0816707763580661,354.6523230075836
23,index_22,8,1,0,0.7,fixed,480,80,0,126,16219,16345,"[""80""]",10,0.02947380603128943,0.0567884629754166,225.82142424583435
24,index_23,8,1,0,0.7,fixed,236,236,1,113,14993,15106,"[""236""]",12,0.02326189585169132,0.0421430172607039,154.90303564071655
25,index_24,8,1,0,0.7,fixed,73,229,0,154,16487,16641,"[""229""]",9,0.029307263064996557,0.0559665246955092,221.54086780548096
26,index_25,8,1,0,0.7,fixed,113,194,0,397,35536,35933,"[""194""]",9,0.07471692987218809,0.1465291788089366,672.2621333599091
27,index_26,8,1,0,0.7,fixed,127,7,0,203,24301,24504,"[""7""]",10,0.04526668774357546,0.0877232309646566,365.1700711250305
28,index_27,8,1,0,0.7,fixed,104,104,1,194,11104,11298,"[""104""]",16,0.017287897475763894,0.0280953448404692,85.8909215927124
29,index_28,8,1,0,0.7,fixed,104,104,1,119,15477,15596,"[""104""]",11,0.02571449102584029,0.0481207502054845,179.09701418876648
30,index_29,8,1,0,0.7,fixed,321,321,1,104,11294,11398,"[""321""]",11,0.016525562463155202,0.0280206231786595,96.69682049751282
