iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,8,8,A,A,1,173,18575,12614,5945,18748,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03797145261402992,0.0695585996955859,52.31484580039978
2,aqua_rat_test_1,8,8,E,E,1,153,14808,11483,3309,14961,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.0289267388735672,0.0572298325722983,42.80733847618103
3,aqua_rat_test_2,8,8,A,A,1,95,12531,9692,2823,12626,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.026640533011688308,0.0509893455098934,33.08746266365051
4,aqua_rat_test_3,8,8,B,B,1,141,12621,9601,3004,12762,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02187862059565183,0.043607305936073,42.284937620162964
5,aqua_rat_test_4,8,8,B,B,1,106,4928,3393,1519,5034,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.011708034037401917,0.0206240487062404,12.049933671951294
6,aqua_rat_test_5,8,8,D,D,1,164,11236,8999,2221,11400,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.024305995326393267,0.043455098934551,29.319011688232422
7,aqua_rat_test_6,8,8,D,D,1,122,16381,13997,2368,16503,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.024460157516050202,0.0480974124809741,74.52464199066162
8,aqua_rat_test_7,8,8,C,C,1,137,6507,4582,1909,6644,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.013217832605935186,0.0235920852359208,19.01294183731079
9,aqua_rat_test_8,8,8,E,E,1,128,14736,11217,3503,14864,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.03160490237188656,0.0578386605783866,38.974634885787964
10,aqua_rat_test_9,8,8,D,D,1,115,6393,4722,1655,6508,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.014909987333340192,0.0256468797564688,15.61232042312622
11,aqua_rat_test_10,8,8,B,C,0,158,29644,24203,5425,29802,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.05819750569001146,0.110958904109589,86.76180219650269
12,aqua_rat_test_11,8,8,A,A,1,146,9846,7433,2397,9992,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.019541602928791122,0.0391171993911719,28.180686712265015
13,aqua_rat_test_12,8,8,C,C,1,118,12392,8809,3567,12510,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.02238937980829326,0.0366818873668188,42.634326457977295
14,aqua_rat_test_13,8,8,D,D,1,81,3918,2765,1137,3999,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.007508219836986924,0.0150684931506849,11.96071982383728
15,aqua_rat_test_14,8,8,C,C,1,99,5127,4180,931,5226,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.009551651115081699,0.0185692541856925,15.900412321090698
16,aqua_rat_test_15,8,8,A,A,1,109,5726,3905,1805,5835,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011961043591953104,0.0224505327245053,16.20368981361389
17,aqua_rat_test_16,8,8,A,A,1,143,35793,28318,7459,35936,"[""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.05222749837927725,0.1148401826484017,154.9832308292389
18,aqua_rat_test_17,8,8,D,D,1,151,7619,5580,2023,7770,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.01702898851528982,0.0318112633181126,19.627363681793213
19,aqua_rat_test_18,8,8,D,D,1,183,6538,3904,2618,6721,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.013476001094206973,0.024048706240487,19.2338387966156
20,aqua_rat_test_19,8,8,C,C,1,106,8405,5761,2628,8511,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01846582513876055,0.0308980213089802,21.972474336624146
21,aqua_rat_test_20,8,8,C,E,0,122,64554,60273,4265,64676,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.13660857718424296,0.2575342465753425,181.9881317615509
22,aqua_rat_test_21,8,8,A,A,1,141,30633,25607,5010,30774,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.06087206421219037,0.1077625570776256,88.88063454627991
23,aqua_rat_test_22,8,8,E,E,1,142,19836,14415,5405,19978,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.03535938754074544,0.0707001522070015,64.02051448822021
24,aqua_rat_test_23,8,8,A,A,1,144,14142,10452,3674,14286,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.027763880327660598,0.0591324200913242,40.76500177383423
25,aqua_rat_test_24,8,8,D,D,1,137,6306,4536,1754,6443,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.013993297693828347,0.0244292237442922,16.604705095291138
26,aqua_rat_test_25,8,8,D,D,1,123,5689,3885,1788,5812,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.013770968099949222,0.0261796042617959,13.74022126197815
27,aqua_rat_test_26,8,8,C,C,1,109,5283,3635,1632,5392,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.012244029188403295,0.021841704718417,13.416358470916748
28,aqua_rat_test_27,8,8,A,A,1,136,10002,6401,3585,10138,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01950718467072609,0.0420852359208523,29.071491718292236
29,aqua_rat_test_28,8,8,B,B,1,127,6986,4231,2739,7113,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.014315168192059944,0.0273972602739726,20.236774682998657
30,aqua_rat_test_29,8,8,A,A,1,112,4657,3854,787,4769,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.008547343067890978,0.0178843226788432,15.789881229400635
31,aqua_rat_test_30,8,8,B,B,1,121,6078,4698,1364,6199,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.013815171757878018,0.024048706240487,15.667845249176025
32,aqua_rat_test_31,8,8,A,A,1,141,5477,4024,1437,5618,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011818670371961337,0.0226027397260274,15.211101055145264
33,aqua_rat_test_32,8,8,B,B,1,131,88141,82475,5650,88272,"[""E"", ""D"", ""A"", ""C"", ""E"", ""B"", ""B"", ""C""]",0.1828945731722631,0.3671993911719939,260.22592878341675
34,aqua_rat_test_33,8,8,B,B,1,133,5525,4029,1480,5658,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.013133777504688655,0.0230593607305935,13.438727617263794
35,aqua_rat_test_34,8,8,B,B,1,143,7071,4822,2233,7214,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01674051120988204,0.0292998477929984,17.360541343688965
36,aqua_rat_test_35,8,8,A,A,1,118,5744,4248,1480,5862,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.010706199586908393,0.0213089802130898,17.997516632080078
37,aqua_rat_test_36,8,8,D,D,1,144,10827,8597,2214,10971,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.014567898048904739,0.0317351598173516,71.23766303062439
38,aqua_rat_test_37,8,8,A,A,1,127,11308,7996,3296,11435,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.021956684122630726,0.0426179604261796,33.57524371147156
39,aqua_rat_test_38,8,8,D,D,1,132,6177,4311,1850,6309,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.013532412795999465,0.0244292237442922,16.27011466026306
40,aqua_rat_test_39,8,8,A,A,1,126,17901,11831,6054,18027,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03525266837734442,0.0640030441400304,51.75864577293396
41,aqua_rat_test_40,8,8,A,A,1,130,20959,15060,5883,21089,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.038160968245111115,0.0713089802130898,66.83474349975586
42,aqua_rat_test_41,8,8,A,A,1,145,18732,14758,3958,18877,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.026517019613014697,0.0628614916286148,81.6127188205719
43,aqua_rat_test_42,8,8,C,C,1,89,4945,3607,1322,5034,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01161002407557922,0.0193302891933029,12.246097803115845
44,aqua_rat_test_43,8,8,A,A,1,127,9509,7120,2373,9636,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.019781636721593512,0.0389649923896499,26.12389898300171
45,aqua_rat_test_44,8,8,B,B,1,129,6824,4901,1907,6953,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.013028166729599618,0.026255707762557,20.53134250640869
46,aqua_rat_test_45,8,8,B,B,1,123,9736,7350,2370,9859,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01980819621788079,0.030441400304414,28.283798694610596
47,aqua_rat_test_46,8,8,E,E,1,132,6163,4039,2108,6295,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.012712824324802613,0.0230593607305935,17.38940119743347
48,aqua_rat_test_47,8,8,A,A,1,148,8181,6077,2088,8329,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01567233340090933,0.0293759512937594,24.919679641723633
49,aqua_rat_test_48,8,8,D,D,1,109,34436,30175,4245,34545,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C""]",0.06446293458465481,0.106697108066971,130.16900944709778
50,aqua_rat_test_49,8,8,B,B,1,115,6631,4592,2023,6746,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.015155586624954306,0.0298325722983257,16.41249132156372
51,aqua_rat_test_50,8,8,C,C,1,121,8223,5518,2689,8344,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01736606813109899,0.0320395738203956,22.398693799972534
52,aqua_rat_test_51,8,8,C,C,1,127,6919,5533,1370,7046,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.014114022779683683,0.0270167427701674,19.634744882583618
53,aqua_rat_test_52,8,8,B,B,1,103,7521,5788,1717,7624,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.016030784135928376,0.0312785388127854,19.924501419067383
54,aqua_rat_test_53,8,8,A,A,1,102,5431,3432,1983,5533,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.012138364779874167,0.0212328767123287,14.061044216156006
55,aqua_rat_test_54,8,8,D,D,1,144,66534,60515,6003,66678,"[""E"", ""C"", ""D"", ""D"", ""D"", ""D"", ""E"", ""C""]",0.12834778131645666,0.2263318112633181,244.27527165412903
56,aqua_rat_test_55,8,8,A,A,1,117,5988,4407,1565,6105,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011305904894716341,0.0216133942161339,18.553128242492676
57,aqua_rat_test_56,8,8,A,A,1,128,20706,17299,3391,20834,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03388712728480412,0.0703957382039573,73.44879055023193
58,aqua_rat_test_57,8,8,D,D,1,119,6783,4763,2004,6902,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.013124825541282822,0.0292237442922373,20.258281469345093
59,aqua_rat_test_58,8,8,D,D,1,130,16910,14514,2380,17040,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.031185330784991652,0.0579147640791476,52.88636064529419
60,aqua_rat_test_59,8,8,C,C,1,107,87013,78641,8356,87120,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C""]",0.19314263521167457,0.3810502283105023,241.6938238143921
61,aqua_rat_test_60,8,8,E,E,1,138,10418,7247,3155,10556,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.019759690697596862,0.0396499238964992,31.516979455947876
62,aqua_rat_test_61,8,8,D,D,1,117,14703,11565,3122,14820,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.02890991475368956,0.0602739726027397,42.27390480041504
63,aqua_rat_test_62,8,8,B,B,1,131,7085,5273,1796,7216,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.012857631723580062,0.026255707762557,23.231197834014893
64,aqua_rat_test_63,8,8,C,C,1,119,6947,4420,2511,7066,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.014422698586729241,0.0273972602739726,19.280962228775024
65,aqua_rat_test_64,8,8,D,B,0,162,7983,5009,2958,8145,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.013005839633850646,0.0309741248097412,29.626038312911987
66,aqua_rat_test_65,8,8,C,C,1,112,9586,5958,3612,9698,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.021353466370240146,0.0407153729071537,24.450246810913086
67,aqua_rat_test_66,8,8,C,C,1,150,9660,6904,2740,9810,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.017569897338284346,0.032800608828006,30.895641803741455
68,aqua_rat_test_67,8,8,B,B,1,127,25733,21749,3968,25860,"[""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.035791350932608816,0.0694063926940639,123.30885028839111
69,aqua_rat_test_68,8,8,A,A,1,128,18684,14689,3979,18812,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03291838651062742,0.0608066971080669,62.79075837135315
70,aqua_rat_test_69,8,8,C,C,1,131,79909,75178,4715,80040,"[""C"", ""C"", ""E"", ""E"", ""C"", ""C"", ""C"", ""C""]",0.1489849482905694,0.2886605783866057,261.86307978630066
71,aqua_rat_test_70,8,8,C,C,1,122,7133,4673,2444,7255,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.014625855600534558,0.0249619482496195,20.89717936515808
